t_sec,master_slave_pos_err_m,master_slave_orient_err_rad
0.860388,0.04343910172657223,0.012616806751771056
0.862431,0.04346226747432978,0.012739763853116932
0.863612,0.04346077314653352,0.012942126576960743
0.865558,0.0434847891145115,0.013279095890862827
0.867487,0.043511383166983386,0.013623950799831537
0.869569,0.04351593955451286,0.014072110447273876
0.871713,0.043540146111624295,0.013976186126481905
0.873387,0.04356450029876483,0.01387739904390843
0.875888,0.04358747617604311,0.013787715547186767
0.876799,0.04358747617604311,0.013787715547186767
0.879429,0.043611840889437564,0.013927470854051313
0.881673,0.043611840889437564,0.013927470854051313
0.883973,0.043623356680007,0.013879082196649926
0.885428,0.04363470486042127,0.013831860436465173
0.886911,0.04364573239410876,0.013786754104290123
0.889337,0.04364885806013633,0.014008730431748306
0.891253,0.0436697882203617,0.013923341108653581
0.892431,0.0436697882203617,0.013923341108653581
0.893945,0.043680987454204234,0.013873673019405973
0.896099,0.043680987454204234,0.013873673019405973
0.898367,0.04369560847300585,0.014052786702448864
0.900385,0.04369560847300585,0.014052786702448864
0.902512,0.04371649714403627,0.013960828137936972
0.904344,0.04371649714403627,0.013960828137936972
0.90605,0.0437372859091344,0.013867445299776225
0.907965,0.04374110340883293,0.014085727569841958
0.90974,0.04375165933836441,0.014035567647227616
0.911564,0.04375165933836441,0.014035567647227616
0.913237,0.043771777773459274,0.01394198385650799
0.915516,0.043771777773459274,0.01394198385650799
0.916946,0.04378135026766641,0.013898457399854867
0.919406,0.043785621359361725,0.014121687889140245
0.92106,0.04379595612409597,0.014069463661383064
0.92302,0.04379595612409597,0.014069463661383064
0.924968,0.043815923297239254,0.013969914156546562
0.926893,0.043815923297239254,0.013969914156546562
0.92885,0.043839094064238714,0.014100911132225627
0.92973,0.043839094064238714,0.014100911132225627
0.931866,0.04384898661653482,0.014048191769956581
0.933351,0.04384898661653482,0.014048191769956581
0.935455,0.04385868999429719,0.013996818124903799
0.936997,0.04385868999429719,0.013996818124903799
0.938961,0.043881955399893084,0.01412133340976044
0.940767,0.043881955399893084,0.01412133340976044
0.941906,0.043900009379282026,0.014022974437206001
0.943499,0.043900009379282026,0.014022974437206001
0.94588,0.043918150337335135,0.013921838861176952
0.947234,0.043918150337335135,0.013921838861176952
0.949201,0.043940079477377776,0.014051590703960429
0.95147,0.043940079477377776,0.014051590703960429
0.953291,0.043956614491384445,0.01395652378788463
0.955002,0.043956614491384445,0.01395652378788463
0.956604,0.04397330924784314,0.013858090591964373
0.958736,0.04397870738686551,0.014076159412962702
