t_sec,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint1_master_err,joint2_master_err,joint3_master_err,joint4_master_err,joint5_master_err,joint6_master_err
10.872993,0.004941236240880682,0.11748156868462178,-0.6113089866189602,-0.02373606024813743,0.15909552303356536,-0.01454231548017398,0.004941236240880682,-0.07599615723649161,0.044201162573836994,-0.02373606024813743,-0.29127863418193767,-0.01454231548017398
10.874623,0.005073521387335054,0.11742606039982324,-0.6112529051653277,-0.023721410874578276,0.1590593575755691,-0.014545759004341387,0.005073521387335054,-0.07605166552129015,0.044257244027469445,-0.023721410874578276,-0.2913147996399339,-0.014545759004341387
10.876275,0.005206372830571248,0.11737212149442947,-0.6111960887328819,-0.02370695430562799,0.15902484278556245,-0.0145496332889994,0.005206372830571248,-0.07579450927635031,0.04424888695582019,-0.02370695430562799,-0.29115070549700384,-0.0145496332889994
10.877927,0.005339785047182454,0.11731970364250889,-0.6111385743217144,-0.023692679323142764,0.1589919280813348,-0.01455392157036218,0.005339785047182454,-0.07584692712827089,0.04430640136698771,-0.023692679323142764,-0.29118362020123145,-0.01455392157036218
10.879835,0.0054735416763378635,0.1172617525069614,-0.6110828836540959,-0.023677278442265172,0.15895314577901717,-0.01455684875160763,0.0054735416763378635,-0.07590487826381838,0.04436209203460617,-0.023677278442265172,-0.29122240250354914,-0.01455684875160763
10.881845,0.005607813638756164,0.11720480908437768,-0.6110268161857714,-0.023661932745119303,0.15891531583805554,-0.014560013433595061,0.005607813638756164,-0.0759618216864021,0.04441815950293071,-0.023661932745119303,-0.2912602324445107,-0.014560013433595061
10.88388,0.005742651310695708,0.11714942373806864,-0.6109700131822413,-0.023646778998918476,0.15887912855697145,-0.014563608768349562,0.005742651310695708,-0.07601720703271114,0.04447496250646077,-0.023646778998918476,-0.29129641972559484,-0.014563608768349562
10.885779,0.0058780547823608685,0.1170956100769101,-0.6109124712638901,-0.023631821268149066,0.15884461015250342,-0.014567639593950481,0.0058780547823608685,-0.07576282702847872,0.04446670783731588,-0.023631821268149066,-0.2911329524184104,-0.014567639593950481
10.887742,0.006014018324926289,0.11704331957670316,-0.6108542276547214,-0.02361704822655693,0.1588117094088195,-0.014572088998106194,0.006014018324926289,-0.07581511752868567,0.044524951446484606,-0.02361704822655693,-0.2911658531620943,-0.014572088998106194
10.889703,0.006150315654457064,0.1169855800774533,-0.6107977493658419,-0.023601165893473178,0.15877298913957588,-0.014575203007709314,0.006150315654457064,-0.07587285702793553,0.044581429735364164,-0.023601165893473178,-0.29120457343133793,-0.014575203007709314
10.891457,0.006287126610700463,0.11692885518099848,-0.6107408866970111,-0.02358534264609228,0.15873523973654954,-0.01457856043883026,0.006287126610700463,-0.07592958192439035,0.044638292404194924,-0.02358534264609228,-0.29124232283436424,-0.01457856043883026
10.893267,0.006424502282520677,0.1168736872209195,-0.6106832876813194,-0.02356971368695598,0.15869914765680848,-0.014582351817843899,0.006424502282520677,-0.07598474988446934,0.04469589141988661,-0.02356971368695598,-0.29127841491410533,-0.014582351817843899
10.894973,0.006562442652032751,0.11682008883898934,-0.6106249497676337,-0.023554282829291923,0.15866473814732274,-0.01458658159749127,0.006562442652032751,-0.07573222403285806,0.04468763846916246,-0.023554282829291923,-0.29111493267223887,-0.01458658159749127
10.896761,0.006700941791840855,0.11676801139187411,-0.6105659102951453,-0.023539038655480373,0.15863195938803923,-0.01459123275105467,0.006700941791840855,-0.0757843014799733,0.04474667794165088,-0.023539038655480373,-0.2911477114315224,-0.01459123275105467
10.898662,0.006839993279835493,0.11671740105587655,-0.6105062094499747,-0.023523968435839916,0.1586007524961459,-0.014596286486499705,0.006839993279835493,-0.07583491181597085,0.04480637878682148,-0.023523968435839916,-0.2911789183234157,-0.014596286486499705
10.900644,0.006979360701030829,0.11666135064213527,-0.6104482644309919,-0.023507788467835296,0.1585636925128727,-0.01460000581501303,0.006979360701030829,-0.07589096222971213,0.044864323805804296,-0.023507788467835296,-0.2912159783066889,-0.01460000581501303
10.902577,0.007119233340998055,0.11660626644028928,-0.6103899683258024,-0.023491658329148866,0.15852756085531233,-0.014603955045184263,0.007119233340998055,-0.07594604643155813,0.04492261991099378,-0.023491658329148866,-0.2912521099642493,-0.014603955045184263
10.904678,0.007259663364676191,0.11655268670202114,-0.6103309728105188,-0.02347571262835584,0.1584930444776266,-0.014608323521541053,0.007259663364676191,-0.07599962616982626,0.04498161542627732,-0.02347571262835584,-0.29128662634193503,-0.014608323521541053
10.906512,0.007400650888847679,0.11650062549937601,-0.6102712740811518,-0.02345995550562367,0.1584601701449606,-0.014613116209146078,0.007400650888847679,-0.07574770957985255,0.04497394770964536,-0.02345995550562367,-0.2911217534379299,-0.014613116209146078
