t_sec,world_pos_err_m,world_orient_err_rad,base_pos_err_m,base_orient_err_rad,mount_x,mount_y,mount_z,joint4_pos,int_0,int_1,int_2,int_3,int_4,int_5
0.017174,0.03144413339166791,0.011923697357159896,0.03144413339166792,0.011923697357159901,0.016522759578854473,-0.01870110563197535,0.017518291528887935,0.0390042845254593,-0.0017796999174384625,0.0006484854120772341,-0.023427083666263396,-0.0003421041091947088,-0.013806474675104336,0.0013326985918771343
0.018646,0.0314855990530547,0.011895662537075137,0.03148559905305478,0.011895662537075167,0.016569097480358577,-0.018753552681553036,0.017567421389037004,0.03908946826819924,-0.001791402269636152,0.0006489154694984178,-0.023488964907491073,-0.0003347819631091889,-0.013829263974586878,0.0013287915684331772
0.019662,0.03152923280512611,0.011842532750120626,0.031529232805126026,0.011842532750120626,0.016615450484517468,-0.018806016824906194,0.01761656726180843,0.039174537614946,-0.0018030635205384701,0.0006493478927599628,-0.023550943926040308,-0.00032734897943882354,-0.01385188697170603,0.001324816171254099
0.020649,0.0315725769742059,0.01178976918454269,0.031572576974205985,0.011789769184542715,0.01666181835160648,-0.018858497790705073,0.01766572889303361,0.03925949137498181,-0.0018146820597903447,0.0006497825545018883,-0.02361302038274941,-0.0003198050086119617,-0.013874342970644977,0.0013207719067837597
0.021747,0.03161536287739021,0.011740201785856611,0.03161536287739026,0.011740201785856608,0.016708200841900913,-0.018910995307619888,0.017714906028543927,0.03934433733346843,-0.0018262595142159198,0.0006502195040547725,-0.023675192726676706,-0.00031215463933274477,-0.01389663969685819,0.0013166611186656103
0.023036,0.03163368336227651,0.011946299084210922,0.031633683362276475,0.011946299084210917,0.01675459771567611,-0.01896350910432088,0.01776409841417079,0.0394297153908025,-0.0018380857978194175,0.0006506744751025175,-0.02373735193871452,-0.0003048244013594905,-0.013919533341401072,0.0013127376273322437
0.024263,0.03167478283548932,0.01191936231681626,0.03167478283548935,0.011919362316816236,0.016801008733207383,-0.01901603890947828,0.017813305795745575,0.03951505882723743,-0.0018499005590041648,0.0006511335758739799,-0.02379959769077138,-0.00029742691731315555,-0.013942337589756366,0.0013087715871783752
0.025566,0.03171801658353513,0.011867540236799933,0.03171801658353523,0.011867540236799963,0.016847433654770042,-0.019068584451762304,0.017862527919099667,0.039600289272138656,-0.001861674665951543,0.0006515952207697474,-0.023861940330880203,-0.00028992074920450073,-0.013964978670002836,0.001304738082042406
0.02647,0.03176096786365741,0.011816031129808691,0.03176096786365734,0.011816031129808696,0.016893872240639422,-0.019121145459843197,0.017911764530064475,0.03968540547756474,-0.001873406494460972,0.0006520592836048103,-0.023924379540120284,-0.0002823056824163877,-0.0139874557868166,0.0013006365989904048
0.027696,0.03180337242066611,0.011767638787018194,0.03180337242066614,0.01176763878701819,0.016940324251090832,-0.019173721662391178,0.017961015374471374,0.03977041510393451,-0.001885097645687907,0.000652525814123285,-0.023986913796860795,-0.0002745862186554436,-0.01400977652314255,0.0012964694509740838
0.028832,0.031821639433008315,0.011973554062712855,0.0318216394330084,0.01197355406271287,0.016986789446399607,-0.019226312788076495,0.018010280198151773,0.0398559556478491,-0.001897038245763893,0.0006530105579950984,-0.024049434500990105,-0.00026718855841208916,-0.014032696218133075,0.0012924905371546245
