t_sec,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint6_master_err
0.356406,0.09037645027403554,0.6430786386603903,-0.8431838286805192,0.44122273839161674,0.5236063364351583,-0.38165466514854846,-0.38165466514854846
0.358155,0.09042754998228063,0.6432570816928949,-0.843293195382481,0.4411895699505998,0.5235636128097393,-0.3815417916300236,-0.3815417916300236
0.36,0.0904792773117596,0.6434316084053153,-0.843403725708092,0.44116454034902053,0.5235226483379298,-0.38143803183489944,-0.38143803183489944
0.361834,0.09056779328065588,0.6438140478967277,-0.8438034656508364,0.44178006150029614,0.5236729526704257,-0.3819777454846735,-0.3819777454846735
0.363666,0.09062092048432217,0.644023068315909,-0.8439419322651448,0.4418040145095292,0.5236495531868848,-0.381921768039505,-0.381921768039505
0.365499,0.0906704899228565,0.6442074617130479,-0.8440502528288274,0.44176511073544616,0.5236070560411926,-0.38180341928481093,-0.38180341928481093
0.367333,0.09072025765719023,0.6443852676533969,-0.8441560909387092,0.44172637270852044,0.5235639407045707,-0.38168621696189553,-0.38168621696189553
0.369109,0.0907706198909832,0.6445588270678169,-0.8442627103218997,0.44169499533877077,0.5235223487433175,-0.3815773689363918,-0.3815773689363918
0.370939,0.09082157351787826,0.6447285866406133,-0.8443704485676133,0.44167149107527626,0.5234824657040462,-0.38147734660992416,-0.38147734660992416
0.373063,0.09090841791947898,0.645103858820368,-0.844762432330194,0.4422742763178738,0.5236297903001419,-0.38200622649050336,-0.38200622649050336
0.375191,0.09096067605690147,0.6453076846239253,-0.8448975959796629,0.44229841771669487,0.523607065107558,-0.3819526334306125,-0.3819526334306125
0.377128,0.09100944146522949,0.6454872235843205,-0.8450031053876894,0.44226101072250645,0.5235656351314485,-0.38183799373488,-0.38183799373488
0.379046,0.0910583838604998,0.6456603132744133,-0.845106150140542,0.44222369591104543,0.5235235904271747,-0.3817244119296326,-0.3817244119296326
0.380901,0.09110789090279434,0.6458292645558721,-0.8452099379420196,0.4421935124278593,0.5234830279550968,-0.3816189380066926,-0.3816189380066926
0.382781,0.0911936838265503,0.6462081528151422,-0.8456027131141047,0.4427967021783991,0.5236320841767378,-0.38214931336062613,-0.38214931336062613
0.384529,0.09124451949960719,0.6464117314798742,-0.8457343478172418,0.44281460911809595,0.5236088748563007,-0.3820906963056401,-0.3820906963056401
0.386269,0.09129184100686923,0.6465904852612738,-0.8458358274417238,0.4427703098037651,0.5235667265198601,-0.38197041605048104,-0.38197041605048104
0.388226,0.09133935838632284,0.6467626544646573,-0.8459347990790859,0.4427261555836184,0.5235239656093194,-0.38185127690507514,-0.38185127690507514
0.390111,0.09138746267008657,0.646930601878174,-0.8460345248662235,0.4426892650571484,0.523482716061448,-0.38174040562140693,-0.38174040562140693
0.392031,0.0914709667565774,0.6473052417602922,-0.8464176462321572,0.44327036389635077,0.5236267406376691,-0.3822498094466136,-0.3822498094466136
0.393908,0.09152041540669385,0.6475069167810734,-0.8465447712591117,0.4432809256194327,0.5236025650025338,-0.38218524499138967,-0.38218524499138967
0.395606,0.09156646845196413,0.6476840111327716,-0.846642367093219,0.4432311162290236,0.523559955960583,-0.382060901319826,-0.382060901319826
0.397344,0.09161274140626437,0.647854514972793,-0.8467375387751581,0.44318173656326076,0.5235168113616101,-0.3819380042361349,-0.3819380042361349
0.398879,0.09165961325471109,0.6480207626649134,-0.846833483042533,0.4431397163121818,0.5234752030074744,-0.3818234875732806,-0.3818234875732806
0.400448,0.09170707846362984,0.6481831995434215,-0.8469305294522058,0.4431055373360947,0.5234353080712275,-0.3817177906832207,-0.3817177906832207
0.402214,0.09179003265482312,0.6485557865744953,-0.8473139009983428,0.4436922001381075,0.5235817717897131,-0.38223496807323776,-0.38223496807323776
0.404075,0.09183874129544421,0.6487527569602594,-0.8474385780181839,0.44370504495123275,0.5235589412962266,-0.38217503407978076,-0.38217503407978076
0.405837,0.09188399944841648,0.6489249331978764,-0.8475333616792092,0.4436568864488932,0.5235175000456616,-0.3820546854497124,-0.3820546854497124
0.407799,0.0919294408506267,0.6490905916367996,-0.8476256377170562,0.443608853141293,0.5234754584174669,-0.3819354605577079,-0.3819354605577079
0.409551,0.0919754485382399,0.6492520951132548,-0.8477186373089897,0.4435679239768889,0.5234349038112801,-0.3818243423645692,-0.3818243423645692
0.411374,0.09202201920445983,0.6494098868559306,-0.8478126949112642,0.44353459623699076,0.5233960172392247,-0.38172178718729854,-0.38172178718729854
0.413181,0.09210358537075367,0.6497775546879949,-0.848191103519835,0.44411441955624686,0.5235414146300379,-0.3822341669423749,-0.3822341669423749
0.415007,0.09215132012525758,0.6499698470136471,-0.8483125521815101,0.444127181776635,0.5235193462736009,-0.3821764066354023,-0.3821764066354023
0.416785,0.09219562997502363,0.6501374559522746,-0.8484042773857784,0.44407954945932476,0.523478848655718,-0.3820588536387919,-0.3820588536387919
0.418669,0.09224010364599254,0.6502986372582771,-0.8484934782007237,0.44403192278586634,0.5234377362818315,-0.3819422953521424,-0.3819422953521424
0.420453,0.09228512016254585,0.6504557466301054,-0.8485833642349606,0.4439912016913934,0.5233980748084809,-0.3818336342408508,-0.3818336342408508
0.422431,0.09236458300576335,0.6508212470674755,-0.8489544934662056,0.4445537514957443,0.5235400152219156,-0.3823298872367121,-0.3823298872367121
0.424489,0.09241079349795697,0.6510122417825515,-0.8490714997470866,0.44455873045922445,0.5235169996421739,-0.3822657100523923,-0.3822657100523923
0.426373,0.09245366806191935,0.6511785955207793,-0.849159135217532,0.4445045624415078,0.5234758822490395,-0.3821430378954456,-0.3821430378954456
0.428324,0.09249673542948622,0.651338467994546,-0.8492443007860951,0.44445065475472,0.523434214015341,-0.38202164386156917,-0.38202164386156917
0.430405,0.09254036617640235,0.6514942062965406,-0.8493301699564101,0.44440378356298393,0.5233940278781254,-0.3819083029017956,-0.3819083029017956
0.432169,0.09261838672075633,0.6518599882106328,-0.8496982875967197,0.4449590255601144,0.5235353916652932,-0.3823985834057894,-0.3823985834057894
0.433816,0.092663228270168,0.6520496919187748,-0.8498114128474391,0.44495791942764573,0.5235118861797061,-0.3823298063431374,-0.3823298063431374
0.435377,0.0927047570087675,0.6522145185125826,-0.849895074396596,0.44489790001314966,0.523470310535025,-0.3822028051002934,-0.3822028051002934
0.436976,0.09274649468247112,0.6523727903606276,-0.8499762658959551,0.4448382521659231,0.5234282079835723,-0.3820772158489846,-0.3820772158489846
0.438835,0.09278881008709226,0.6525268762342628,-0.850058171578835,0.4447857336574368,0.523387609637941,-0.3819597925300433,-0.3819597925300433
0.44083,0.09283169742672896,0.6526772204994378,-0.850141120334319,0.44474081520633185,0.5233486895097101,-0.3818509631496057,-0.3818509631496057
0.442709,0.0929083266025647,0.6530362508299393,-0.8505029568102412,0.4452874604174424,0.5234883722082144,-0.3823349716227553,-0.3823349716227553
0.444358,0.09295233071456378,0.6532204106147296,-0.8506128373582653,0.44528723342518667,0.5234658341549945,-0.3822695967293441,-0.3822695967293441
0.446346,0.09299305389832345,0.653379949552731,-0.8506935743225852,0.4452289739766795,0.523425494404756,-0.38214688020358656,-0.38214688020358656
0.448005,0.09303395757325392,0.6535330692646617,-0.850771836650909,0.4451709475926553,0.5233846128863692,-0.3820254174998098,-0.3820254174998098
0.449911,0.09307540531135104,0.6536821178085512,-0.8508507704889688,0.44511980035116633,0.5233451889917529,-0.38191185012389817,-0.38191185012389817
0.451763,0.09315040928872936,0.6540405843771676,-0.8512084201825668,0.4456565829255465,0.5234835731417915,-0.3823873662596338,-0.3823873662596338
0.4535,0.09319298975903799,0.6542233133097669,-0.851314267410384,0.4456499683363315,0.5234604826946319,-0.3823171281263692,-0.3823171281263692
0.455371,0.09323232895857758,0.6543812684620611,-0.8513909990765067,0.4455858232940696,0.5234197009891417,-0.3821900891399793,-0.3821900891399793
0.457222,0.0932718678795143,0.6545327395666608,-0.8514652688258953,0.445522053122941,0.5233784105122617,-0.3820644697678275,-0.3820644697678275
0.459009,0.0933119666345304,0.6546800874950152,-0.8515402206614057,0.44546525705977835,0.523338600489462,-0.38194686194849703,-0.38194686194849703
0.460889,0.09338568320758538,0.6550392261756773,-0.8518958252754433,0.4459970880994689,0.5234771232136389,-0.38241891486563456,-0.38241891486563456
0.462779,0.09342692533798472,0.6552204926972931,-0.8519979053126727,0.4459849387718393,0.5234537164897812,-0.38234475003394824,-0.38234475003394824
0.46451,0.09346493235179565,0.6553766889615611,-0.8520706727928476,0.44591526223282046,0.5234125821209309,-0.38221381930036347,-0.38221381930036347
0.466374,0.09350315124670693,0.6555263271340969,-0.8521409638924418,0.4458460307802962,0.5233709519238791,-0.38208439871458527,-0.38208439871458527
0.468183,0.09354194203733922,0.6556717965683639,-0.8522119441445722,0.44578384857036335,0.5233308202778832,-0.3819630829957945,-0.3819630829957945
0.470011,0.0935812980234817,0.6558135420675333,-0.8522839403721867,0.4457291715451803,0.5232923573617252,-0.38185028475582544,-0.38185028475582544
0.471884,0.09365368338221838,0.6561659261275495,-0.8526335630260964,0.4462533236647146,0.5234295140094539,-0.3823171428259088,-0.3823171428259088
0.47367,0.09369408730116002,0.6563414927933142,-0.8527323905834577,0.44624224211856317,0.52340717070605,-0.38224669651866194,-0.38224669651866194
0.475511,0.0937312796474881,0.6564922297011065,-0.8528021876347008,0.4461744208362156,0.5233673404138267,-0.38212026878620603,-0.38212026878620603
0.477335,0.09376865346004166,0.6566365445742914,-0.852869497937177,0.44610688923958836,0.5233269946887711,-0.38199517468964034,-0.38199517468964034
0.479243,0.09380656435449648,0.6567768078840865,-0.8529374528462802,0.446046149199424,0.5232880990216926,-0.3818779063685013,-0.3818779063685013
0.481031,0.09384500703398978,0.656913456201793,-0.8530063759840483,0.4459926547534751,0.5232508223106118,-0.3817688762256636,-0.3817688762256636
0.482771,0.09391630761622553,0.6572621758684025,-0.8533533043571633,0.446515266731722,0.5233886186445025,-0.3822365929825161,-0.3822365929825161
0.484804,0.09395571835550577,0.6574329622707299,-0.8534490253683193,0.44650466115980836,0.5233673255299388,-0.3821691488783254,-0.3821691488783254
0.486535,0.0939919044252771,0.6575788665974865,-0.8535156266797789,0.4464373538005774,0.5233285555775774,-0.3820457640642406,-0.3820457640642406
0.488333,0.09402824786147947,0.6577184192107891,-0.8535796918104304,0.44637014563651717,0.5232892343037645,-0.3819235116297013,-0.3819235116297013
0.490174,0.09406510434694634,0.6578540006732029,-0.8536443577875463,0.44630951958297516,0.5232513234729548,-0.3818088643602175,-0.3818088643602175
0.492002,0.09413460701017533,0.6582019974713091,-0.8539864267955734,0.4468204215919261,0.5233874288368716,-0.3822663018820426,-0.3822663018820426
0.493846,0.09417246391987752,0.6583714728231347,-0.8540778430809319,0.44680255082985776,0.5233654499748381,-0.38219316179344437,-0.38219316179344437
0.495697,0.09420714628650617,0.6585159323029731,-0.8541402184529311,0.4467286223046651,0.5233261411037845,-0.3820647667859303,-0.3820647667859303
0.497502,0.09424201153919977,0.6586539640346022,-0.8542000791056483,0.4466549764665448,0.5232863232924216,-0.3819377165426594,-0.3819377165426594
0.499335,0.09427741107664198,0.658787958508966,-0.8542605548660765,0.44658803627536514,0.5232479446682735,-0.3818184210909433,-0.3818184210909433
0.501183,0.09434561179877418,0.6591372466621135,-0.8546010363491799,0.44709449739175516,0.5233845025636984,-0.3822729920184039,-0.3822729920184039
0.50301,0.09438203340870023,0.6593054404536719,-0.8546885462076834,0.4470705356696044,0.5233621670891918,-0.3821954300481039,-0.3821954300481039
0.504846,0.0944152812185166,0.6594482568180108,-0.8547467496622749,0.4469904156236379,0.523322427596165,-0.38206254533226586,-0.38206254533226586
0.506674,0.09444872760546295,0.6595845517972951,-0.8548024187410884,0.44691065906260297,0.5232821922761504,-0.3819311103453862,-0.3819311103453862
0.508546,0.09448272467166201,0.6597167504820853,-0.8548587123469299,0.4468377065810272,0.5232434187277283,-0.3818075506931996,-0.3818075506931996
0.510307,0.09451726570511337,0.6598452967999318,-0.8549159575296013,0.44677200445784615,0.5232062746124414,-0.3816922693638072,-0.3816922693638072
0.512313,0.09458386216417444,0.6601865911857582,-0.8552485353223518,0.447266650216278,0.5233403728353143,-0.3821376432542208,-0.3821376432542208
0.514015,0.09461934253840981,0.6603489532829763,-0.8553323792777934,0.4472427800544879,0.5233189304230287,-0.382062940860765,-0.382062940860765
0.515837,0.09465169547226046,0.6604863022652832,-0.8553873818426392,0.4471639355463817,0.5232804389385309,-0.3819340966601459,-0.3819340966601459
0.517669,0.09468422159565708,0.660617272275652,-0.8554398636904375,0.44708536356124823,0.5232414489780632,-0.3818065920125856,-0.3818065920125856
0.519523,0.094717266326683,0.6607442559109798,-0.8554929304476069,0.44701336180737566,0.5232038774208805,-0.38168670943795246,-0.38168670943795246
0.521334,0.09478206169303184,0.6610836204753826,-0.8558198383223808,0.4474953287781179,0.5233359439696159,-0.38212103609479564,-0.38212103609479564
0.523115,0.09481606558791773,0.6612440823881153,-0.8558993701754073,0.44746486528372825,0.523313969777597,-0.3820414932138924,-0.3820414932138924
0.525094,0.09484699535179286,0.6613794909666454,-0.8559502312633831,0.44738023128306714,0.5232751449532383,-0.3819086462751091,-0.3819086462751091
0.52679,0.09487811815996418,0.6615084741301768,-0.8559985997019576,0.4472960371862669,0.5232358628447868,-0.38177732884723775,-0.38177732884723775
0.528736,0.0949097744712045,0.6616334257022572,-0.8560475637428443,0.44721850117075546,0.5231980207067144,-0.3816537416613804,-0.3816537416613804
0.530446,0.09497301943514809,0.6619714022740747,-0.8563701401444804,0.4476910680081412,0.5233289837103671,-0.3820804269475362,-0.3820804269475362
0.532398,0.09500564629526231,0.6621297525287512,-0.8564455898263044,0.4476549339395833,0.5233067079234761,-0.38199707068420635,-0.38199707068420635
0.53417,0.09503522926855662,0.6622629325500795,-0.856492404212276,0.4475651268419958,0.523267691070296,-0.38186093455680137,-0.38186093455680137
0.536005,0.09506501774433435,0.662389644419832,-0.856536735563189,0.4474758673592718,0.5232282426748153,-0.38172645317741677,-0.38172645317741677
0.537955,0.0950953493952481,0.6625122921137737,-0.856581668752844,0.44739332472989757,0.5231902493974494,-0.38159977661237676,-0.38159977661237676
0.539931,0.09512621605232807,0.6626313145777513,-0.8566275222516818,0.44731791716682107,0.5231538711944171,-0.3814812794355589,-0.3814812794355589
0.541617,0.09515757120253455,0.6627469065260985,-0.8566742837545438,0.4472493868140524,0.5231190639882143,-0.3813706601406869,-0.3813706601406869
0.543384,0.09521992006489709,0.6630744659278709,-0.8569916093612727,0.44772116558795066,0.5232503285308059,-0.38180030741061716,-0.38180030741061716
0.545179,0.09525205722116753,0.6632236627869879,-0.8570644525169007,0.4476923462374942,0.5232306786129938,-0.38172811034876675,-0.38172811034876675
0.546986,0.09528112543879413,0.663348076049543,-0.8571088829356321,0.4476102899232779,0.5231944582530456,-0.38160352590758906,-0.38160352590758906
0.548891,0.09531032718406879,0.6634662889885634,-0.8571507648975909,0.44752832127604325,0.5231577239216225,-0.3814800806799693,-0.3814800806799693
0.55068,0.09537080403024924,0.6637993723362396,-0.8574662023621571,0.44798930498064676,0.5232883033305749,-0.3818995690468409,-0.3818995690468409
0.552512,0.09540087590091068,0.6639508932209089,-0.8575341617017113,0.44794711253116276,0.5232667351374616,-0.3818147129768379,-0.3818147129768379
0.554335,0.09542792150514583,0.6640770454130068,-0.8575734105079506,0.4478517835423393,0.5232285364288124,-0.3816776426900622,-0.3816776426900622
0.556183,0.09545516729170081,0.6641967368912436,-0.857610135061515,0.44775694584341,0.5231899000650091,-0.3815421832210453,-0.3815421832210453
0.558,0.09548294851113386,0.664312393918243,-0.8576474250169648,0.44766870265547326,0.5231526997300654,-0.3814144168183945,-0.3814144168183945
0.55995,0.09551125699362432,0.6644244558541776,-0.8576856000826367,0.4475874691298949,0.5231170947671576,-0.38129471494517786,-0.38129471494517786
0.561661,0.09554004649331253,0.6645331153348965,-0.8577246487511185,0.44751299167876185,0.5230830419196988,-0.38118278050489757,-0.38118278050489757
0.563512,0.09559989404206387,0.6648580618050419,-0.8580373849236634,0.4479779214950887,0.5232155149798405,-0.38161003875253946,-0.38161003875253946
0.565335,0.0956294227086005,0.6650009227936639,-0.8581027887711051,0.44794271885408615,0.5231966166384643,-0.3815360507736327,-0.3815360507736327
0.567167,0.09565586604657685,0.6651185708804737,-0.8581394113840863,0.44785424636449395,0.5231610800838618,-0.3814096705766406,-0.3814096705766406
0.569003,0.0956824375903563,0.6652299828059436,-0.8581734153050271,0.4477657723796792,0.5231250092624079,-0.3812843560203263,-0.3812843560203263
0.570834,0.09573968014599758,0.6655557270550008,-0.8584780717170537,0.44820749045822106,0.5232530498662482,-0.3816890828791205,-0.3816890828791205
0.572666,0.09576708777981266,0.6657001207790657,-0.8585378851718849,0.44815780630507207,0.5232318802608298,-0.3816014100435863,-0.3816014100435863
0.574636,0.09579153097915408,0.6658191981882302,-0.8585692752875553,0.44805629030697014,0.5231944162163581,-0.38146285757221005,-0.38146285757221005
0.576336,0.09581617569409187,0.6659318459557206,-0.8585981475661626,0.4479553196357112,0.5231565390837591,-0.3813259833693386,-0.3813259833693386
0.578175,0.09584135015044916,0.666040485720354,-0.8586275585223001,0.44786085174734913,0.5231200860258957,-0.38119672207454997,-0.38119672207454997
0.579998,0.09586704553293066,0.6661455543637422,-0.8586578244028772,0.44777328837981256,0.523085212786432,-0.3810754316049978,-0.3810754316049978
0.581847,0.09592281497717177,0.666462848588466,-0.8589548823079342,0.4482048693860134,0.5232113651656664,-0.3814730451308427,-0.3814730451308427
0.583677,0.09594930861665056,0.6666008992178317,-0.8590109761526659,0.4481558301250151,0.5231913316156286,-0.38138911640086226,-0.38138911640086226
0.585577,0.09597286687993442,0.6667140022373512,-0.8590390651387281,0.44805598635645844,0.5231553140719155,-0.3812553188665358,-0.3812553188665358
0.587399,0.09599659464537315,0.6668208289437328,-0.8590646409250734,0.4479565572359671,0.5231188706896458,-0.38112304379911527,-0.38112304379911527
0.589163,0.0960208150152664,0.6669237687100528,-0.8590907113128311,0.44786337222386774,0.5230838022522998,-0.3809980988105199,-0.3809980988105199
0.590997,0.09607540565216767,0.6672426270539693,-0.8593871808270834,0.4482927908539063,0.5232112444059035,-0.38139547636784793,-0.38139547636784793
0.59289,0.096100435890462,0.6673789939135791,-0.8594394031955637,0.44823827181187553,0.5231911326572951,-0.38130802529490077,-0.38130802529490077
0.594738,0.09612251163158188,0.6674899793971877,-0.8594632349093536,0.4481326256292171,0.5231548909190535,-0.3811704065506521,-0.3811704065506521
0.596539,0.09614476856619605,0.6675945945461055,-0.8594845148160788,0.4480274270121764,0.5231182232077324,-0.3810343650380887,-0.3810343650380887
0.598403,0.09616753250304276,0.6676952715071421,-0.8595062920835194,0.447928544869436,0.5230829470432861,-0.3809057466352989,-0.3809057466352989
0.600177,0.09622037615037844,0.668011246544136,-0.8597967698150198,0.44834550539908047,0.5232084855313476,-0.3812926799821196,-0.3812926799821196
0.602011,0.09624396632608205,0.668145040357715,-0.8598445887116013,0.44828501413556116,0.5231880748809605,-0.3812013318174461,-0.3812013318174461
0.603846,0.09626464728646625,0.6682534638329519,-0.8598642114290499,0.44817421506720556,0.5231517381908397,-0.38106065668688516,-0.38106065668688516
0.605684,0.09628552279959081,0.6683554932762914,-0.8598813095101512,0.44806400165335364,0.5231150106946549,-0.3809217129737904,-0.3809217129737904
0.607509,0.09630691424266814,0.6684535577218302,-0.8598989118014795,0.447960159230589,0.5230796892151583,-0.380790261770108,-0.380790261770108
0.609396,0.0963288125215679,0.668548091806033,-0.8599173316069911,0.4478630744883352,0.5230459257434431,-0.38066664616320206,-0.38066664616320206
0.611183,0.09635117196327538,0.6686392828398731,-0.8599365575360249,0.4477724996551101,0.5230136779101632,-0.38055057531134034,-0.38055057531134034
0.613086,0.09640322666058766,0.6689456933438122,-0.8602228407994281,0.4481907890959004,0.5231404248985386,-0.38094293735018164,-0.38094293735018164
0.614843,0.09642623076509192,0.6690703782984951,-0.8602678382020282,0.44813710375442706,0.5231227126921224,-0.3808625097818666,-0.3808625097818666
