t_sec,joint1_pos,joint1_vel,joint2_pos,joint2_vel,joint3_pos,joint3_vel,joint4_pos,joint4_vel,joint5_pos,joint5_vel,joint6_pos,joint6_vel,joint7_pos,joint7_vel
0.0,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,-0.0610504150390625,0.2503070831298828,0.08546829223632812,0.03778553009033203,0.0610504150390625,-0.0,-0.0
0.009756,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05274677276611328,-0.03662872314453125,0.2506904602050781,0.0610504150390625,0.03778553009033203,0.03662872314453125,-0.0,-0.0
0.019523,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,-0.03662872314453125,0.2506904602050781,0.0610504150390625,0.03778553009033203,-0.03662872314453125,-0.0,-0.0
0.029324,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05274677276611328,0.08546829223632812,0.2506904602050781,0.03662872314453125,0.03778553009033203,-0.03662872314453125,-0.0,-0.0
0.039046,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05274677276611328,-0.0610504150390625,0.25107383728027344,0.03662872314453125,0.03778553009033203,0.03662872314453125,-0.0,-0.0
0.048706,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.012210845947265625,0.25107383728027344,0.08546829223632812,0.03778553009033203,-0.0610504150390625,-0.0,-0.0
0.058577,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.03662872314453125,0.25184154510498047,0.0610504150390625,0.03778553009033203,-0.012210845947265625,-0.0,-0.0
0.068198,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,-0.0610504150390625,0.2522249221801758,0.1831512451171875,0.03778553009033203,0.03662872314453125,-0.0,-0.0
0.078057,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.012210845947265625,0.25375938415527344,0.15872955322265625,0.03778553009033203,0.012210845947265625,-0.0,-0.0
0.087718,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.03662872314453125,0.25644493103027344,0.3052520751953125,0.03778553009033203,0.012210845947265625,-0.0,-0.0
0.09756,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05274677276611328,0.08546829223632812,0.2606639862060547,0.47618865966796875,0.03778553009033203,-0.012210845947265625,-0.0,-0.0
0.107173,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.0610504150390625,0.26795291900634766,0.5494499206542969,0.03778553009033203,-0.03662872314453125,-0.0,-0.0
0.117054,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.012210845947265625,0.27293968200683594,0.47618865966796875,0.03778553009033203,0.012210845947265625,-0.0,-0.0
0.126646,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,-0.0610504150390625,0.2779264450073242,0.47618865966796875,0.03778553009033203,0.012210845947265625,-0.0,-0.0
0.136572,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.0610504150390625,0.28406429290771484,0.5982894897460938,0.03778553009033203,0.03662872314453125,-0.0,-0.0
0.146073,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,-0.012210845947265625,0.2886676788330078,0.4517707824707031,0.03778553009033203,0.03662872314453125,-0.0,-0.0
0.156098,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.012210845947265625,0.28981876373291016,0.13431167602539062,0.03778553009033203,0.012210845947265625,-0.0,-0.0
0.165611,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.03662872314453125,0.2902030944824219,-0.03662872314453125,0.03778553009033203,-0.08546829223632812,-0.0,-0.0
0.175658,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,-0.012210845947265625,0.2905864715576172,0.03662872314453125,0.03778553009033203,0.012210845947265625,-0.0,-0.0
0.18503,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.03662872314453125,0.2905864715576172,-0.012210845947265625,0.03778553009033203,-0.012210845947265625,-0.0,-0.0
0.195101,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.03662872314453125,0.29173755645751953,0.08546829223632812,0.03778553009033203,-0.012210845947265625,-0.0,-0.0
0.20483,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.0610504150390625,0.29288768768310547,0.15872955322265625,0.03778553009033203,0.012210845947265625,-0.0,-0.0
0.214577,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,0.03662872314453125,0.2940387725830078,0.13431167602539062,0.03778553009033203,0.10988998413085938,-0.0,-0.0
0.224391,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,-0.012210845947265625,0.2959566116333008,0.23199081420898438,0.03778553009033203,-0.03662872314453125,-0.0,-0.0
0.234106,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,-0.0610504150390625,0.2994089126586914,0.3296699523925781,0.03778553009033203,0.08546829223632812,-0.0,-0.0
0.243928,-0.06504154205322266,-0.0048847198486328125,0.3091859817504883,-0.0048847198486328125,-0.6811246871948242,-0.0048847198486328125,0.05236339569091797,-0.03662872314453125,0.3051633834838867,0.7203903198242188,0.03778553009033203,-0.012210845947265625,-0.0,-0.0
