t_sec,joint1_err,joint2_err,joint3_err,joint4_err,joint5_err,joint6_err,joint7_err
0.0,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,-0.01130033938416175,-0.0011510848999023438,0.0
0.009756,0.002288818359375,0.0,0.0003814697265625,0.0,-0.011683716459357063,-0.0011510848999023438,0.0
0.019523,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,-0.004565582761368037,-0.0011510848999023438,0.0
0.029324,0.002288818359375,0.0,0.0003814697265625,0.0,-0.004565582761368037,-0.0011510848999023438,0.0
0.039046,0.002288818359375,0.0,0.0003814697265625,0.0,0.002406614258245454,-0.0011510848999023438,0.0
0.048706,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.002406614258245454,-0.0011510848999023438,0.0
0.058577,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.009088921152416163,-0.0011510848999023438,0.0
0.068198,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.00870554407722085,-0.0011510848999023438,0.0
0.078057,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.01484761024543435,-0.0011510848999023438,0.0
0.087718,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.01216206337043435,-0.0011510848999023438,0.0
0.09756,0.002288818359375,0.0,0.0003814697265625,0.0,0.015739541119504596,-0.0011510848999023438,0.0
0.107173,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.008450608319211628,-0.0011510848999023438,0.0
0.117054,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.011488772346499143,-0.0011510848999023438,0.0
0.126646,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.006502009346010862,-0.0011510848999023438,0.0
0.136572,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.008451877538630415,-0.0011510848999023438,0.0
0.146073,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.003848491613337446,-0.0011510848999023438,0.0
0.156098,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.01102993327577384,-0.0011510848999023438,0.0
0.165611,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.010645602526262121,-0.0011510848999023438,0.0
0.175658,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.01864696390981735,-0.0011510848999023438,0.0
0.18503,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.01864696390981735,-0.0011510848999023438,0.0
0.195101,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.02616709518448207,-0.0011510848999023438,0.0
0.20483,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.025016963958896132,-0.0011510848999023438,0.0
0.214577,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.02386587905899379,-0.0011510848999023438,0.0
0.224391,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.030657715880203495,-0.0011510848999023438,0.0
0.234106,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.02720541485481287,-0.0011510848999023438,0.0
0.243928,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.030397375871241916,-0.0011510848999023438,0.0
0.253556,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.023492773820460666,-0.0011510848999023438,0.0
0.263354,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.024812693583250778,-0.0011510848999023438,0.0
0.273032,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.016757006632567184,-0.0011510848999023438,0.0
0.282888,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.02174377632533303,-0.0011510848999023438,0.0
0.2925,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.022511484150040062,-0.0011510848999023438,0.0
0.302422,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.032147495690718675,-0.0011510848999023438,0.0
0.312013,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.032147495690718675,-0.0011510848999023438,0.0
0.321898,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.04199822465035491,-0.0011510848999023438,0.0
0.331445,0.002288818359375,0.0,0.0003814697265625,0.0003833770751953125,0.04199822465035491,-0.0011510848999023438,0.0
0.341409,0.0026702880859375,0.0,0.0003814697265625,0.0003833770751953125,0.05151582766912921,-0.0011510848999023438,0.0
0.350922,0.0030517578125,0.0,0.0003814697265625,0.0003833770751953125,0.05151582766912921,-0.0011510848999023438,0.0
0.360929,0.0030517578125,0.0,0.0003814697265625,0.0003833770751953125,0.061242364936611504,-0.0011510848999023438,0.0
