t_sec,master_slave_pos_err_m,master_slave_orient_err_rad
0.883403,0.02022519020765174,0.002826346975261338
0.885407,0.02022149996950817,0.0028069670640517106
0.887253,0.020158228853602154,0.0020926754944821774
0.88956,0.02007319784392711,0.0010364553806395521
0.890627,0.020047498038435297,0.0006888453752285855
0.892441,0.020000000000000018,2.0225965999065318e-16
0.89424,0.019977895382699826,0.00034595051474846107
0.896371,0.020000000000000073,4.547537739550798e-16
0.898046,0.020000000000000073,4.547537739550798e-16
0.899802,0.020000000000000073,4.547537739550798e-16
0.901549,0.020000000000000073,4.547537739550798e-16
0.904218,0.019978880668380727,0.00033451767759148894
0.905213,0.019978880668380727,0.00033451767759148894
0.907722,0.020000000000000018,1.805477808000983e-16
0.908873,0.020000000000000018,1.805477808000983e-16
0.910658,0.020000000000000018,1.805477808000983e-16
0.91259,0.019978985910252288,0.0003372231363172115
0.914642,0.019999999999999962,7.096482141187145e-17
0.916458,0.019999999999999962,7.096482141187145e-17
0.917998,0.019999999999999962,7.096482141187145e-17
0.919903,0.019999999999999962,7.096482141187145e-17
0.921811,0.019999999999999962,7.096482141187145e-17
0.923608,0.01997907400713155,0.0003404087523712532
0.925448,0.020000000000000073,2.245623180711112e-16
0.92714,0.020000000000000073,2.245623180711112e-16
0.929003,0.020000000000000073,2.245623180711112e-16
0.93058,0.020000000000000073,2.245623180711112e-16
0.932731,0.01998012345819602,0.000327506564553784
0.934393,0.01998012345819602,0.000327506564553784
0.936251,0.020000000000000018,2.3353622030496025e-16
0.938006,0.020000000000000018,2.3353622030496025e-16
0.939957,0.020000000000000018,2.3353622030496025e-16
0.941635,0.020000000000000018,2.3353622030496025e-16
0.943439,0.019999999999999907,1.1548290439200648e-16
0.94571,0.019999999999999907,1.1548290439200648e-16
0.947357,0.019999999999999907,1.1548290439200648e-16
0.949131,0.019999999999999907,1.1548290439200648e-16
0.950922,0.019999999999999907,1.1548290439200648e-16
0.953325,0.019980643283338324,0.0003280492854040667
0.954362,0.019980643283338324,0.0003280492854040667
0.956848,0.019999999999999907,2.288527910504503e-16
0.957847,0.019999999999999907,2.288527910504503e-16
0.960604,0.019999999999999907,2.288527910504503e-16
0.961633,0.019999999999999907,2.288527910504503e-16
0.963586,0.019999999999999962,3.2157781672815994e-16
0.965254,0.019999999999999962,3.2157781672815994e-16
0.968675,0.019999999999999962,3.2157781672815994e-16
0.969538,0.019999999999999962,3.2157781672815994e-16
0.971017,0.019999999999999962,3.2157781672815994e-16
0.972912,0.019981388032814386,0.0003248972482892344
0.9747,0.019999999999999962,1.862569760633051e-16
0.976324,0.019999999999999962,1.862569760633051e-16
0.978595,0.019999999999999962,1.862569760633051e-16
0.980197,0.019999999999999962,1.862569760633051e-16
0.982035,0.019999999999999962,1.862569760633051e-16
0.983953,0.01998186408457793,0.0003214557920332736
0.986606,0.020000000000000018,9.13213068494037e-17
0.987607,0.020000000000000018,9.13213068494037e-17
0.989566,0.020000000000000018,9.13213068494037e-17
0.991287,0.020000000000000018,9.13213068494037e-17
0.993175,0.01998224205447619,0.0003197661725949205
0.994934,0.01998224205447619,0.0003197661725949205
0.997268,0.020000000000000073,8.836597320783317e-17
0.999028,0.020000000000000073,8.836597320783317e-17
1.000381,0.020000000000000073,8.836597320783317e-17
1.001923,0.020000000000000073,8.836597320783317e-17
1.004075,0.019999999999999962,3.180488434453092e-16
1.005767,0.019999999999999962,3.180488434453092e-16
1.00812,0.019999999999999962,3.180488434453092e-16
1.009917,0.019999999999999962,3.180488434453092e-16
1.011613,0.019999999999999962,3.180488434453092e-16
1.013433,0.019983000712834063,0.0003163784934417169
1.015222,0.019999999999999962,2.1193605804450115e-16
1.016871,0.019999999999999962,2.1193605804450115e-16
1.018936,0.019999999999999962,2.1193605804450115e-16
1.020694,0.019999999999999962,2.1193605804450115e-16
1.022773,0.019983415148984603,0.0003140267173160399
1.024325,0.019983415148984603,0.0003140267173160399
1.026222,0.019999999999999962,4.2091772487741334e-16
1.028205,0.019999999999999962,4.2091772487741334e-16
1.030063,0.019999999999999962,4.2091772487741334e-16
1.031598,0.019999999999999962,4.2091772487741334e-16
1.033601,0.01998360299844015,0.00031617901677492534
1.035941,0.01998360299844015,0.00031617901677492534
1.037556,0.020000000000000018,4.198424298416648e-16
1.039365,0.020000000000000018,4.198424298416648e-16
1.041348,0.020000000000000018,4.198424298416648e-16
1.043299,0.01998442376234007,0.0003057035933210482
1.044845,0.019999999999999907,3.248951179329528e-16
1.046884,0.019999999999999907,3.248951179329528e-16
1.048293,0.019999999999999907,3.248951179329528e-16
1.049984,0.019999999999999907,3.248951179329528e-16
1.052798,0.019999999999999907,3.248951179329528e-16
1.053993,0.0199846836855157,0.00030635660085436906
1.055881,0.019999999999999907,4.913361306462741e-16
1.05761,0.019999999999999907,4.913361306462741e-16
1.059731,0.019999999999999907,4.913361306462741e-16
1.061531,0.019999999999999907,4.913361306462741e-16
1.062888,0.0199851221505315,0.00030339710384916224
1.064926,0.0199851221505315,0.00030339710384916224
1.066704,0.020000000000000073,2.9134290270016536e-16
1.068477,0.020000000000000073,2.9134290270016536e-16
1.070138,0.020000000000000073,2.9134290270016536e-16
1.072155,0.019985533313659792,0.0003009691909807528
1.074514,0.020000000000000018,4.474799685673979e-16
1.075624,0.020000000000000018,4.474799685673979e-16
1.077805,0.020000000000000018,4.474799685673979e-16
1.079811,0.020000000000000018,4.474799685673979e-16
1.081253,0.020000000000000018,4.474799685673979e-16
1.083184,0.019985825693769305,0.00030113759147174787
1.085304,0.020000000000000018,4.2573387761253555e-16
1.087181,0.020000000000000018,4.2573387761253555e-16
1.088481,0.020000000000000018,4.2573387761253555e-16
1.090346,0.020000000000000018,4.2573387761253555e-16
1.09236,0.020000000000000018,4.2573387761253555e-16
1.094182,0.01998634037478802,0.0002964390745707159
1.096002,0.020000000000000018,3.1289731451062216e-16
1.097846,0.020000000000000018,3.1289731451062216e-16
1.099635,0.020000000000000018,3.1289731451062216e-16
1.101802,0.020000000000000018,3.1289731451062216e-16
1.103372,0.019986661033689797,0.0002960378674652148
1.105118,0.019986661033689797,0.0002960378674652148
1.106973,0.019999999999999962,2.6110368776165463e-16
1.108599,0.019999999999999962,2.6110368776165463e-16
1.110669,0.019999999999999962,2.6110368776165463e-16
1.112309,0.019999999999999962,2.6110368776165463e-16
1.11404,0.019999999999999962,2.3873168655306003e-16
1.115579,0.019999999999999962,2.3873168655306003e-16
1.117918,0.019999999999999962,2.3873168655306003e-16
1.119592,0.019999999999999962,2.3873168655306003e-16
1.121706,0.019999999999999962,2.3873168655306003e-16
1.12341,0.019987471237993305,0.0002914442868073909
1.125085,0.020000000000000073,1.7158124593585608e-16
1.126794,0.020000000000000073,1.7158124593585608e-16
1.12869,0.020000000000000073,1.7158124593585608e-16
1.130286,0.020000000000000073,1.7158124593585608e-16
1.132555,0.020000000000000073,1.7158124593585608e-16
1.134045,0.01998786967018265,0.00028929963537362196
1.136467,0.020000000000000018,6.907378486517646e-17
1.138138,0.020000000000000018,6.907378486517646e-17
1.139823,0.020000000000000018,6.907378486517646e-17
1.141558,0.020000000000000018,6.907378486517646e-17
1.14325,0.020000000000000073,1.0574624954482377e-16
1.145292,0.020000000000000073,1.0574624954482377e-16
1.146954,0.020000000000000073,1.0574624954482377e-16
1.149762,0.020000000000000073,1.0574624954482377e-16
1.15069,0.020000000000000073,1.0574624954482377e-16
1.153344,0.01998870156643666,0.0002840863666931707
1.154404,0.01998870156643666,0.0002840863666931707
1.156281,0.020000000000000018,1.8254680829515346e-16
1.158236,0.020000000000000018,1.8254680829515346e-16
1.160005,0.020000000000000018,1.8254680829515346e-16
1.161696,0.020000000000000018,1.8254680829515346e-16
1.163507,0.020000000000000018,1.497500806228972e-16
1.165107,0.020000000000000018,1.497500806228972e-16
1.167369,0.020000000000000018,1.497500806228972e-16
1.169015,0.020000000000000018,1.497500806228972e-16
1.171357,0.020000000000000018,1.497500806228972e-16
1.172916,0.01998948480605703,0.0002800313009809376
1.174807,0.02000000000000013,2.232231560043963e-16
1.176508,0.02000000000000013,2.232231560043963e-16
1.178285,0.02000000000000013,2.232231560043963e-16
1.18019,0.02000000000000013,2.232231560043963e-16
1.181936,0.02000000000000013,2.232231560043963e-16
1.183803,0.0199897990994242,0.00028025583343391165
1.186184,0.020000000000000073,2.8617594675946574e-16
1.18718,0.020000000000000073,2.8617594675946574e-16
1.189493,0.020000000000000073,2.8617594675946574e-16
1.191026,0.020000000000000073,2.8617594675946574e-16
1.193753,0.01998999704572309,0.0002842215611894482
1.194826,0.01998999704572309,0.0002842215611894482
1.196632,0.020000000000000018,4.236286953680066e-17
1.198535,0.020000000000000018,4.236286953680066e-17
1.201191,0.020000000000000018,4.236286953680066e-17
1.20243,0.019991016546816825,0.00026334996301639543
1.204381,0.020000000000000018,3.3547614446174826e-16
1.206069,0.020000000000000018,3.3547614446174826e-16
1.208165,0.020000000000000018,3.3547614446174826e-16
1.209933,0.020000000000000018,3.3547614446174826e-16
1.212281,0.020000000000000018,3.3547614446174826e-16
1.213441,0.01999105810165717,0.00027182709584273803
1.214904,0.019999999999999962,3.9598417929965576e-16
1.216571,0.019999999999999962,3.9598417929965576e-16
1.218761,0.019999999999999962,3.9598417929965576e-16
1.220498,0.019999999999999962,3.9598417929965576e-16
1.222457,0.019999999999999962,3.9598417929965576e-16
1.224216,0.01999150671398766,0.00026794611831581903
1.22598,0.019999999999999962,3.150444155921493e-16
1.227746,0.019999999999999962,3.150444155921493e-16
1.229537,0.019999999999999962,3.150444155921493e-16
1.231309,0.019999999999999962,3.150444155921493e-16
1.23335,0.01999183394678989,0.0002680853445298941
1.234938,0.01999183394678989,0.0002680853445298941
1.237048,0.020000000000000018,1.606522857148009e-16
1.238703,0.020000000000000018,1.606522857148009e-16
1.240718,0.020000000000000018,1.606522857148009e-16
1.242567,0.020000000000000018,1.606522857148009e-16
1.244251,0.019999999999999962,1.3712352679100616e-16
1.246218,0.019999999999999962,1.3712352679100616e-16
1.248,0.019999999999999962,1.3712352679100616e-16
1.249694,0.019999999999999962,1.3712352679100616e-16
1.2517,0.019999999999999962,1.3712352679100616e-16
1.253258,0.019992621520406255,0.0002640033668162595
