t_sec,base_pos_err_m,base_orient_err_rad,mount_x,mount_y,mount_z,int_0,int_1,int_2,int_3,int_4,int_5
2.542355,0.019999787464200582,4.792696137409599e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.544118,0.019985769885838577,3.247284441334465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.545808,0.019995018533431677,1.1365495544656789e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.547855,0.01999825637326201,3.9779234404844274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.549563,0.01999938971674845,1.392273204097607e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.551428,0.01999978639916017,4.872956213951585e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.553196,0.019999925239497625,1.7055346740002955e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.555111,0.01998558302872837,3.328755267032744e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.556802,0.01999495315821783,1.1650643434628434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.558689,0.01999823349497112,4.077725202119674e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.560141,0.019999381709718274,1.4272038207638176e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.562316,0.019999783596745115,4.99521337256565e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.564037,0.019985479148167496,3.3921722570141486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.56596,0.019994916834578953,1.1872602899512992e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.56772,0.019998220785928562,4.1554110148572e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.569726,0.019999377262071558,1.454393855175498e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.571164,0.01999978204013224,5.090378493428047e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.573575,0.019985405895701903,3.449344403060282e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.575385,0.01999489123344493,1.2072705410624614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.577734,0.019998211830089624,4.225446893627626e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.578735,0.01999937412808618,1.4789064127245606e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.581141,0.01999978094330576,5.176172443433746e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.582809,0.019999923329970325,1.8116603543555336e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.584702,0.019985215604488096,3.5355368814751576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.586397,0.019994824655166797,1.2374379085074602e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.58865,0.019998188530587997,4.331032679687841e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.589854,0.01999936597361529,1.5158614378733676e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.591831,0.019999778089284385,5.305515031665092e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.59341,0.01998513113652571,3.5972653362337954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.595521,0.019994795125865297,1.2590428676795709e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.597119,0.019998178199554524,4.40665003682132e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.599109,0.019999362358270684,1.5423275128902355e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.600652,0.019999776823977113,5.39814629512916e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.602805,0.019999921888218333,1.8893512035122224e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.604527,0.019985122416314168,3.6412622875658817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.606557,0.019994792114854526,1.2744418006486531e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.608217,0.01999817715072774,4.460546302264969e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.610449,0.019999361991797027,1.5611912058051331e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.612032,0.01999977669578674,5.464169220456328e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.613722,0.01998474598863634,3.776484086990281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.61559,0.019994660369812383,1.3217694304343862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.617314,0.01999813104053311,4.626193006461473e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.618766,0.019999345853298763,1.619167552238188e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.621009,0.019999771047320928,5.667086432535581e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.622512,0.019999919866398964,1.98348025089491e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.624635,0.019984929178732957,3.774048738198167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.626092,0.019994724543219246,1.3209170583572004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.628382,0.0199981535081872,4.62320970415643e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.630171,0.019999353717830282,1.6181233964383624e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.632042,0.019999773800011396,5.663431887355303e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.633767,0.019984567438972912,3.908340531117956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.635631,0.019994597941048953,1.3679191858884956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.637203,0.01999810919825466,4.787717150599276e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.63934,0.01999933820945524,1.6757010027211684e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.640712,0.019999768372092535,5.864953509399374e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.642921,0.01999991893008334,2.0527337282003127e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.644283,0.019984540882682665,3.959400165333073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.646802,0.01999458868218222,1.3857900578657881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.648522,0.019998105962038146,4.850265202552374e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.650359,0.019999337077316687,1.6975928209395294e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.652067,0.019999767975909816,5.941574873170579e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.653991,0.01998447958774625,4.019120055366219e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.655608,0.019994567260263045,1.4066920193816773e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.657799,0.019998098468199374,4.923422067819333e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.659268,0.019999334454942588,1.7231977236977863e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.661458,0.01999976705813642,6.031192033012444e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.66322,0.019999918470213835,2.11091721069067e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.665195,0.019984289939606856,4.113108277453979e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6672,0.019994500904551387,1.4395878971024044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.669253,0.019998075246288407,5.038557639816484e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.670339,0.019999326327590702,1.7634951739073316e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.672807,0.01999976421360211,6.1722331084901e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.674407,0.01998415513373867,4.193431461505356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.676222,0.019994453747220624,1.4677010115250336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.677947,0.019998058744249533,5.136953540360869e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.679976,0.01999932055224779,1.7979337390931102e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.681641,0.019999762192277476,6.292768086790783e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.683559,0.019983979094156588,4.28565668570072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.685304,0.019994392155015316,1.4999798399944239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.68748,0.019998037189628243,5.2499294399592835e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.689233,0.019999313008455047,1.8374753039549653e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.690777,0.019999759551989783,6.431163563664085e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.692662,0.019999915843077695,2.2509072464660348e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.69461,0.01998392793006128,4.345229868265548e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.696248,0.01999437427694783,1.5208304538913536e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.698132,0.019998030935899552,5.322906588663479e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.699953,0.019999310820090262,1.8630173060279704e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.70326,0.019999758786116078,6.52056057066563e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.704232,0.019983913982828463,4.3942380813254534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.705522,0.019994369425464283,1.537983328462245e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.707214,0.019998029241558662,5.3829416495226815e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.709483,0.019999310227521418,1.884029577301565e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.711272,0.019999758578772144,6.594103520822325e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.713802,0.019999915502464844,2.3079362320456121e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.714972,0.01998371936977742,4.493313263768369e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.717038,0.019994301329868805,1.5726596423192946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7181,0.019998005410423143,5.504308748111628e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.72037,0.01999930188690852,1.9265080618451987e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.722002,0.019999755659592465,6.742778216433063e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.723816,0.01998356866603738,4.580902385917139e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.725722,0.01999424860459374,1.6033158350699463e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.727446,0.019997986959152052,5.611605422722401e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.729287,0.019999295429279026,1.964061897993613e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.731085,0.01999975339946079,6.874216643188603e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.732766,0.019999913689714877,2.4059758248653656e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.734872,0.01998342850034386,4.6665607119185784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.736603,0.019994199567985028,1.6332962491657212e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.738685,0.019997969798956936,5.716536872056043e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.740236,0.019999289423531356,2.0007879051939274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.74277,0.019999751297488363,7.002757667755587e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.744012,0.019983387348125263,4.724231260087947e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.745847,0.01999418518994161,1.6534809410288564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.74774,0.01999796476973068,5.7871832935341065e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.749703,0.019999287663680473,2.025514152699469e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.751438,0.019999750681586895,7.089299534208587e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.753686,0.019999912738469534,2.481254836776872e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.754673,0.019983229718708737,4.815613567699262e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.756852,0.019994130038947826,1.6854647486940584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.758805,0.019997945469245937,5.899126620437997e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.760479,0.0199992809088002,2.064694317171249e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.762378,0.01999974831741421,7.226430110056423e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.764176,0.019983121855615668,4.8929135735755974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.765649,0.01999409230764428,1.7125197507490478e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.767811,0.019997932265833455,5.993819127635739e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.769467,0.01999927628791743,2.0978366946602177e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.771464,0.019999746700143442,7.342428431229728e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.773284,0.019999911344973354,2.569849950645711e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.775139,0.019983004616996012,4.973590252571658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.77683,0.019994051294055824,1.7407565884014616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.778831,0.019997917913517106,6.092648059402432e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.780393,0.019999271264905482,2.1324268207804634e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.783544,0.019999744942125877,7.46349387270673e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.784459,0.019982830468339305,5.071202087106493e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.786281,0.019993990359204347,1.7749207304860163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.788042,0.019997896588422142,6.212222556666311e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.78979,0.019999263801379782,2.1742778947828805e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.79153,0.01999974232992342,7.609972631827834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.793702,0.01998276676384141,5.1366292221681005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.795216,0.019993968083169493,1.7978202277568813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.797018,0.019997888794324237,6.292370797099906e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.798576,0.01999926107375346,2.2023297789576587e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.800733,0.019999741375291945,7.708154226139279e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.802301,0.01999990948128827,2.6978539788383575e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.804366,0.019982557940711167,5.2460425246437174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.805903,0.019993895010426442,1.8361148836296087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.808054,0.01999786322074373,6.4264020927164895e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.809754,0.019999252123230428,2.24924073245198e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.811891,0.01999973824263706,7.872342563272976e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.813559,0.019982470760100797,5.3191117758693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.815436,0.019993864515725022,1.861689121550455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.816962,0.019997852549864362,6.515911925381049e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.819095,0.019999248388700198,2.2805691738478034e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.82087,0.019999736935585495,7.981992108330794e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.822724,0.019999907927398648,2.7936972376832045e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.824425,0.019982518436116536,5.351104443198871e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.826404,0.01999388122367442,1.872886555116197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.828311,0.0199978584002592,6.555102942855285e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.830136,0.01999925043665838,2.2942860299390277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.831845,0.019999737652410032,8.030001104606588e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.834296,0.019982069235022392,5.535840203502674e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.83532,0.019993724011197075,1.9375440712217486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.837561,0.019997803376860364,6.781404249266963e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.839267,0.019999231178587387,2.3734914872379086e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.841969,0.01999973091209973,8.307220205089207e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.842958,0.019999905819185218,2.9075270719151394e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.844923,0.019982422822207253,5.472761738318971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.847217,0.019993847793388923,1.9154666084099887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.849015,0.019997846703892524,6.704133129400424e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.851067,0.01999924634344848,2.346446595256726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.852435,0.019999736219850076,8.212563083301434e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.854285,0.01998199180413676,5.653336162508994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.856133,0.01999369694506914,1.978667656873439e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.858412,0.019997793907960866,6.9253367990485525e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.859687,0.019999227864992457,2.423867879642889e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.861511,0.01999972975240518,8.483537578374133e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.863291,0.019999905413299914,2.969238152145449e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.865075,0.01998178022624737,5.767170060690799e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.867293,0.01999362290573009,2.018509521237057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.868969,0.019997767995774105,7.064783324284785e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.870959,0.019999218795920842,2.472674163504776e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.872593,0.01999972657825384,8.654359571646458e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.874237,0.019981999993924884,5.7434634018732026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.875944,0.019993699844263284,2.0102121906509476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.877208,0.019997794926689745,7.0357426672646174e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.879611,0.019999228222038784,2.4625099335486847e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.881874,0.01999972987743158,8.618784767278638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.882889,0.019999905457066543,3.016574668716603e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.885712,0.019981670967915907,5.894963912654677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.887441,0.019993584694809153,2.0632373694293132e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.888669,0.019997754625562126,7.221330792980842e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.890166,0.019999214116788795,2.5274657775148717e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.892506,0.019999724940611745,8.846130220879618e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.894173,0.019981641035352174,5.950657102929981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.896207,0.01999357423228992,2.082729986026678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.898031,0.019997750965379108,7.289554951098317e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.899763,0.019999212835932777,2.551344232869473e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.901635,0.01999972449233765,8.92970481494647e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.90333,0.019981425248298563,6.0669448984498585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.905297,0.019993498717505793,2.1234307144569947e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.907137,0.019997724536512645,7.432007500531213e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.908717,0.01999920358598971,2.6012026251783706e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
