t_sec,master_slave_pos_err_m,master_slave_orient_err_rad
0.257045,0.0008116409173164261,0.0019188862362316723
0.259084,0.0008116409173164261,0.0019188862362316723
0.261193,0.0008895152544909391,0.0022701727293665194
0.262212,0.0008895152544909391,0.0022701727293665194
0.263753,0.0008224503273787689,0.0019067450091322833
0.265196,0.0008224503273787689,0.0019067450091322833
0.2672,0.0007915832979643681,0.0018753377640789543
0.269406,0.0007915832979643681,0.0018753377640789543
0.270864,0.0008694157308325438,0.002223222595746658
0.272475,0.0008694157308325438,0.002223222595746658
0.274711,0.00080314958571594,0.0018638740678550664
0.276128,0.00080314958571594,0.0018638740678550664
0.278176,0.0007729706378393017,0.0018331905358136928
0.279903,0.0007729706378393017,0.0018331905358136928
0.281577,0.0008205841362856587,0.001893934876431337
0.284396,0.0007842584051872242,0.0018271587942957656
0.285226,0.0007842584051872242,0.0018271587942957656
0.287251,0.0007842584051872242,0.0018271587942957656
0.289062,0.0007554277930852629,0.0018016893614367286
0.291214,0.0008645285528948671,0.002173411531809974
0.293244,0.0008030485343887392,0.0018562733681148154
0.295604,0.0007672615753159935,0.0017896256662004043
0.296567,0.0007672615753159935,0.0017896256662004043
0.298776,0.0007672615753159935,0.0017896256662004043
0.300258,0.0007389579671378695,0.0017646800742532826
0.30275,0.0007836266004033409,0.0018066919212939014
0.304417,0.0007836266004033409,0.0018066919212939014
0.306248,0.0007836266004033409,0.0018066919212939014
0.308153,0.0007482997974427874,0.0017405591343712511
0.30993,0.0007482997974427874,0.0017405591343712511
0.31191,0.000794996364186162,0.0017920684172119438
0.31332,0.000794996364186162,0.0017920684172119438
0.315404,0.0007570250453519197,0.0017239028427312071
0.317291,0.0007570250453519197,0.0017239028427312071
0.318895,0.0007267984667891924,0.0016965915780846057
0.32039,0.0007267984667891924,0.0016965915780846057
0.322031,0.0007737046729437138,0.0017438793413677154
0.324372,0.0007737046729437138,0.0017438793413677154
0.326107,0.0007365238694133098,0.001676127317168352
0.328019,0.0007365238694133098,0.001676127317168352
0.329787,0.0007070430665642007,0.0016495025933056004
0.332443,0.0007563577748380052,0.0017025849904713757
0.333986,0.0007563577748380052,0.0017025849904713757
0.335495,0.0007197101658878559,0.0016356005411106147
0.336962,0.0007197101658878559,0.0016356005411106147
0.339123,0.0006906951663679854,0.0016094075277977686
0.340613,0.0006906951663679854,0.0016094075277977686
0.343352,0.0007389237509529651,0.0016619559329762218
0.344401,0.0007389237509529651,0.0016619559329762218
0.346723,0.0007030129024100859,0.0015969530234575893
0.347813,0.0007030129024100859,0.0015969530234575893
0.349568,0.0006745373268925303,0.0015712980664635535
0.351817,0.0007867989407841707,0.0019276665897991797
0.35338,0.0007172752504258295,0.0015882290954681289
0.355515,0.000685543522766544,0.0015554125206107073
0.35715,0.000685543522766544,0.0015554125206107073
0.359218,0.000685543522766544,0.0015554125206107073
0.360588,0.0006241447784216962,0.0012574890760067366
0.36228,0.0007358544936526467,0.0016098356338220645
0.36425,0.0006976698223018417,0.0015424365228115593
0.366297,0.0006976698223018417,0.0015424365228115593
0.367703,0.0006672593019669553,0.0015143618088123683
0.370355,0.0006533399485750179,0.001502005742532958
0.371916,0.0007661993124854116,0.0018504615619525054
0.374098,0.0007661993124854116,0.0018504615619525054
0.376255,0.0006952954891827526,0.001510989071930896
0.378201,0.0006632058954946965,0.001477408182292673
0.379898,0.0006350309139385242,0.0014520525824502522
0.381958,0.0007506761584701598,0.001805259169086622
0.383738,0.0006809557024048051,0.00147563875884043
0.385692,0.0006809557024048051,0.00147563875884043
0.387602,0.0006493900292096031,0.001442686965118052
0.38982,0.0005796881309080216,0.0011171282790477526
0.390915,0.0006924257599647255,0.0014577444009352238
0.393272,0.0006583469098080595,0.001421562150463006
0.395527,0.0006583469098080595,0.001421562150463006
0.396518,0.0006583469098080595,0.001421562150463006
0.397981,0.0006283778750506999,0.001393812912631569
0.399708,0.0006283778750506999,0.001393812912631569
0.40127,0.0006737322247079388,0.0014123073279045364
0.402782,0.0006737322247079388,0.0014123073279045364
0.405053,0.0006404940101686784,0.0013769135562923377
0.406497,0.0006404940101686784,0.0013769135562923377
0.40858,0.0006112502785375298,0.001349787256225261
0.410911,0.0006788712043033092,0.0014180749470266148
0.412675,0.0006788712043033092,0.0014180749470266148
0.414307,0.0006788712043033092,0.0014180749470266148
0.416027,0.0006576685463769747,0.0013711011827997606
0.417954,0.0006576685463769747,0.0013711011827997606
0.419754,0.0006251229383814962,0.0013363936617306618
0.421785,0.000744086271466871,0.00167511375143432
0.423667,0.0006770674048205734,0.0013843881069875539
0.425335,0.0006770674048205734,0.0013843881069875539
0.428147,0.0006064500881962553,0.001285664867150293
0.429185,0.0006064500881962553,0.001285664867150293
0.432127,0.0007266352229698595,0.0016244702898060375
0.433133,0.0006528529238330439,0.0013077127318855085
0.434931,0.0006185932976708999,0.0012702851250245084
