t_sec,joint1_err,joint2_err,joint3_err,joint4_err,joint5_err,joint6_err,joint7_err
0.0,-1.53290935477177,0.40153408817442604,0.13482237645895068,-0.05653904655944586,-0.10832916807537624,-0.013140478716459538,0.0
0.009694,-1.5349806352011406,0.40218994797595636,0.13559070605120926,-0.05671265929228116,-0.1089582012137606,-0.012966096114904353,0.0
0.019391,-1.5385706218000479,0.402838609685707,0.13635484359518624,-0.0568878052858004,-0.10844103312873066,-0.012409373808142537,0.0
0.029557,-1.542535915957602,0.4034801058941326,0.13711473252327433,-0.05706447705304524,-0.10831206153187686,-0.011851768395691225,0.0
0.038785,-1.543824816670814,0.4041144692852256,0.1378703166701586,-0.05685928992749828,-0.10933893054069785,-0.011680458629534079,0.0
0.048527,-1.5496853054679396,0.404741732625506,0.13824007054849485,-0.055504528387535466,-0.11190495407627268,-0.011893524246440818,0.0
0.058199,-1.5528695141810025,0.4053619287531649,0.13898687825736733,-0.0533845153789851,-0.11332452265929957,-0.011724198286603149,0.0
0.06807,-1.5556663177183714,0.40597509056736003,0.13972921512508574,-0.051265043466358996,-0.11359852790625949,-0.01232259927065749,0.0
0.077927,-1.5584572422670826,0.4061997812910985,0.13970408716445226,-0.049148011977794115,-0.11234162387854016,-0.01215520629661853,0.0
0.087633,-1.5620052836514653,0.4067989733670856,0.14005584943424043,-0.04664812835903663,-0.1068701100745593,-0.012372138091879994,0.0
0.097378,-1.5655475586996335,0.4073912300880953,0.13964003904908662,-0.04453404586781498,-0.095648510405712,-0.012973382260517662,0.0
0.107005,-1.569084123602217,0.40797658449311436,0.13921954217372068,-0.04203709465205867,-0.08097893476502901,-0.012808795282535389,0.0
0.116739,-1.5733779739117684,0.4085550696308241,0.13726842703279363,-0.03915821992045837,-0.06784808677497438,-0.013028496189859264,0.0
0.126427,-1.5780476959094079,0.408363779096662,0.1353125200847376,-0.036665120918745284,-0.056255907582547726,-0.013249095813611427,0.0
0.136141,-1.5823313597317696,0.4077842156559691,0.13373323903153567,-0.034172504530048955,-0.04505030028177219,-0.013470582159304658,0.0
0.145819,-1.5866085835795405,0.4071978820547815,0.13138612309408615,-0.03168131562091486,-0.03806974618183048,-0.013309566255661008,0.0
0.155538,-1.589735967677021,0.40660481128388853,0.12903406055316802,-0.02919249894255121,-0.034929857232374614,-0.013916167529789292,0.0
0.165239,-1.591332097933881,0.4056235665695952,0.12629553093881363,-0.02593643028261727,-0.03255974534331574,-0.01375686597922952,0.0
0.174938,-1.593620916293256,0.4033347482102202,0.12247987999887222,-0.02171737510683602,-0.029490821393120425,-0.01375686597922952,0.0
0.184674,-1.5933043785254175,0.40158389273181605,0.11897336327190278,-0.018078376059446784,-0.028660045452122862,-0.013981781223872357,0.0
0.194371,-1.5922196373610389,0.39944397539142634,0.11508027927887565,-0.016743891575991418,-0.028984218925546645,-0.013823193928476665,0.0
0.204017,-1.5907482178809191,0.3969169363227726,0.11194498775388284,-0.016945250767955607,-0.029311247952507405,-0.01404975417586344,0.0
0.213745,-1.5892716450714417,0.39438332428972106,0.10804156078125726,-0.017147982153154554,-0.028108523113207926,-0.01466145064332548,0.0
0.223429,-1.5874085043713113,0.3910802324687521,0.1048958286957622,-0.017352076106605104,-0.024990705679648617,-0.014505279852272766,0.0
0.233134,-1.5859217903042686,0.38777063285217495,0.10098186445931345,-0.01755752288517826,-0.019575318431725303,-0.014734222912988568,0.0
0.242829,-1.58366714866653,0.38445455788047533,0.09744402956111997,-0.017764312627397815,-0.014546901231588,-0.014963938028656913,0.0
0.252529,-1.581789043518956,0.38075057016073827,0.09351933730061102,-0.017972435353287332,-0.012207571016905755,-0.015194414242060021,0.0
0.262247,-1.5787616507417561,0.3766587019117602,0.08997068032815636,-0.018181880964264457,-0.011789567572902435,-0.01542564068519979,0.0
0.271955,-1.5749664947532926,0.3721789852296068,0.0867980122873242,-0.018392639243082376,-0.011374999926915097,-0.015274229503230437,0.0
0.281625,-1.5704036301507966,0.3676929218064224,0.08361981754305914,-0.018604699853817384,-0.009813685394284663,-0.01550692415436266,0.0
0.291313,-1.56545458116362,0.363200543469683,0.0800545809098332,-0.018818052341902376,-0.006720288550970482,-0.015740336957809742,0.0
0.301074,-1.5601194022002705,0.3590833516278211,0.07686519683290727,-0.019032686134205175,0.00020645727433596384,-0.015974457393682143,0.0
0.310759,-1.5547796173017314,0.35419696863004324,0.0740516207570675,-0.019248590539151574,0.009046855778636287,-0.016209275026901254,0.0
0.320427,-1.5498157967408117,0.3496858350247045,0.07085086912815641,-0.019465754746892078,0.019419486885932286,-0.01644477950630411,0.0
0.330104,-1.5456113717196713,0.34516755861224235,0.06802488407964191,-0.019684167829511982,0.025184644556959943,-0.01629758348854891,0.0
0.339819,-1.5410210334179657,0.34026260804168834,0.06519406004543604,-0.019903818741284135,0.02749441613947841,-0.016534430937993293,0.0
0.349585,-1.5368077752294966,0.33573299993757216,0.06235740062171946,-0.02012469631896361,0.0271165578001291,-0.0167719346746158,0.0
0.359263,-1.5322087115491885,0.3308158255044863,0.05951486353909552,-0.020346789282124064,0.024816917929952317,-0.01701008467388723,0.0
0.369028,-1.527605365859409,0.3258925849320587,0.056666406989709706,-0.020570086233534672,0.021363251846315698,-0.016865493915466736,0.0
0.378652,-1.5233792615506943,0.3213447782087352,0.05381198962866418,-0.020794575659577538,0.01637318322338137,-0.01710490668306686,0.0
0.388343,-1.519530452195628,0.3167909656622405,0.05095157057541444,-0.02063686885550933,0.009461474299451336,-0.0173449361123625,0.0
0.398052,-1.5152960518227498,0.31223117713296233,0.04846657914171193,-0.021247085301933852,0.004082379702498279,-0.01720124174133861,0.0
0.408056,-1.5102946440967364,0.30766544224120324,0.04597550565327646,-0.0214750819133835,0.0029195848094081545,-0.01744247543221741,0.0
0.417748,-1.505289221772053,0.3030937903811016,0.04309684090426524,-0.021704223790844693,0.002137456971453927,-0.017684296873461295,0.0
0.427485,-1.4998983683341267,0.2992791901677934,0.04059348533828544,-0.021934498846391086,0.001736041246623507,-0.01792669657689072,0.0
0.437179,-1.4952665460858587,0.29507726134561635,0.037702460963765505,-0.022165894879025195,0.0009495818277667628,-0.018169665127241396,0.0
0.446856,-1.4902493988825998,0.29125097204798645,0.0355681388943081,-0.022015022500165744,0.0005429698013258988,-0.01841319318123125,0.0
0.456573,-1.4856099191249625,0.2877993970315029,0.032664602631214845,-0.022248623435146886,0.0005181564212189543,-0.018657271466625595,0.0
0.466412,-1.4805852202204075,0.2843430020942415,0.030517693963178716,-0.022483308072799586,0.00010652371916453074,-0.018901890781300605,0.0
0.47598,-1.4759382943964146,0.28088086147754726,0.028364436795650816,-0.023102440842215497,-0.0006899777951347719,-0.01876366491710992,0.0
0.485629,-1.4709062548886773,0.27779447255797507,0.026204794964562295,-0.02333925483759191,-0.0018732126740296645,-0.019009338959726445,0.0
0.49542,-1.4666335634808843,0.27470239298805926,0.02442020251096766,-0.0235771142702582,-0.0030588077316153345,-0.019255526836529615,0.0
0.505153,-1.4615943937867055,0.27160464987087607,0.023010624229111043,-0.02343262909358665,-0.004246720886477359,-0.019502219616444695,0.0
0.514766,-1.4577787428467641,0.26855289205837607,0.021484745322861043,-0.02343262909358665,-0.004246720886477359,-0.019502219616444695,0.0
0.524487,-1.4527360867559265,0.2654495122159587,0.020831616214471604,-0.023672540379888543,-0.005436910407256648,-0.019366031358609023,0.0
0.534826,-1.4476899966224923,0.26272199191093326,0.020171962583673153,-0.02391345787019341,-0.006245957832520299,-0.019613707412209247,0.0
0.544666,-1.4422590549922256,0.2599888876620041,0.01950479699661678,-0.024538745351207845,-0.006673822116207026,-0.019478484889169145,0.0
0.553577,-1.4368247837831003,0.2572502254189116,0.01921346325331097,-0.0243982582051563,-0.006719508873160515,-0.019342778515254736,0.0
0.563269,-1.4313872351064534,0.2545060308312336,0.018915505163139668,-0.025025491237972264,-0.0071506855475045455,-0.01959186410080752,0.0
0.572996,-1.4259464609944081,0.2517563292438456,0.018610890422908866,-0.025270299627635925,-0.007968265758255363,-0.019458025268313126,0.0
0.582671,-1.4189766344945025,0.24785673651278778,0.019062526670165614,-0.025516046752423714,-0.008404501945706813,-0.019708007675086604,0.0
0.59238,-1.4135295652955864,0.24547756544622062,0.01950744312488284,-0.02537934174086567,-0.009226108840561395,-0.019575048736445562,0.0
0.602109,-1.407697956564673,0.2427114918157901,0.019945608949874627,-0.025243547773683976,-0.009665339508737478,-0.01944251715112908,0.0
0.61177,-1.4022447994791225,0.24032147915714186,0.020376993798698284,-0.025492027934586704,-0.009723108820485979,-0.020077158749958468,0.0
0.62145,-1.3983145548682137,0.23907049067990072,0.020801567816663313,-0.025741391061088546,-0.010167086096746741,-0.020328834043716673,0.0
0.631207,-1.3905666981359865,0.23476238281836614,0.021219301641824728,-0.025991622971334206,-0.007927355504522338,-0.020197534823761847,0.0
0.640872,-1.3866306753169104,0.233882164016665,0.021630166405960383,-0.026242709390166232,-0.007990642126073887,-0.020450007085883008,0.0
0.650599,-1.3807844919440693,0.23108832718343159,0.02203413373553076,-0.026494635950413577,-0.005754476077428884,-0.020702865653374543,0.0
0.660277,-1.3749355480111112,0.22829015071346165,0.0224311757526251,-0.02713076526939994,-0.004286790281668756,-0.020571771727356754,0.0
0.669948,-1.3690829411348986,0.2254867030006656,0.02282126507588722,-0.02700095157430465,-0.0028207935107668752,-0.02082537880867858,0.0
