t_sec,joint1_err,joint2_err,joint3_err,joint4_err,joint5_err,joint6_err,joint7_err
0.0,0.10765903346612243,0.18707367086194798,-0.01829046091665852,0.0,0.0,0.0,0.0
0.009919,0.10374275570501927,0.18207367086194798,-0.023290460916658526,0.0,0.0,0.0,0.0
0.01962,0.10551065828237692,0.17477774788672046,-0.037354286469243866,0.0,0.0,0.0,0.0
0.029449,0.10169466855056096,0.16977774788672045,-0.04235428646924387,0.0,0.0,0.0,0.0
0.039126,0.1032532224210201,0.16219584925962013,-0.05649473896680331,0.0,0.0,0.0,0.0
0.048961,0.09954622103598931,0.15719584925962013,-0.06149473896680331,0.0,0.0,0.0,0.0
0.058487,0.10088895369870376,0.14933052300287566,-0.07570279788626214,0.0,0.0,0.0,0.0
0.068479,0.09729953341961614,0.14433052300287566,-0.08070279788626214,0.0,0.0,0.0,0.0
0.078013,0.09842018536321503,0.13618459684756737,-0.09496937598516939,0.0,0.0,0.0,0.0
0.087989,0.09495682291087279,0.13118459684756736,-0.09996937598516939,0.0,0.0,0.0,0.0
0.097524,0.09584935379084311,0.12276117544299833,-0.11428532826970872,0.0,0.0,0.0,0.0
0.107518,0.09252040148219254,0.11776117544299833,-0.1146934310816477,0.0,0.0,0.0,0.0
0.11706,0.09317899608196967,0.10906363729278021,-0.11904956383164304,0.0,0.0,0.0,0.0
0.12706,0.08999267358737287,0.1040636372927802,-0.1159125871042463,0.0,0.0,0.0,0.0
0.136815,0.0954117475572572,0.09509563142065794,-0.12529966694625277,0.0,0.0,0.0,0.0
0.146655,0.0904117475572572,0.09009563142065793,-0.12029966694625278,0.0,0.0,0.0,0.0
0.1564,0.09255033915690555,0.08086107376936427,-0.12642611441719867,0.0,0.0,0.0,0.0
0.166115,0.08755033915690555,0.07586107376936427,-0.12142611441719865,0.0,0.0,0.0,0.0
0.175912,0.08959759474554396,0.06636414333605675,-0.12742779457682457,0.0,0.0,0.0,0.0
0.18571,0.08459759474554396,0.06136414333605675,-0.12242779457682455,0.0,0.0,0.0,0.0
0.195443,0.08655642832541718,0.051609278048151824,-0.12830371888774733,0.0,0.0,0.0,0.0
0.205138,0.08155642832541718,0.04660927804815182,-0.12330371888774731,0.0,0.0,0.0,0.0
0.214967,0.08342984116061744,0.03660117038362701,-0.12905302291842333,0.0,0.0,0.0,0.0
0.224671,0.07842984116061744,0.031601170383627,-0.12405302291842332,0.0,0.0,0.0,0.0
0.234491,0.08022091881519891,0.021344762740111017,-0.12967496719623925,0.0,0.0,0.0,0.0
0.244199,0.0752209188151989,0.016344762740111013,-0.12467496719623924,0.0,0.0,0.0,0.0
0.254033,0.07693282810809879,0.005845242557334207,-0.13016893793728102,0.0,0.0,0.0,0.0
0.263678,0.07193282810809878,0.0008452425573342026,-0.125168937937281,0.0,0.0,0.0,0.0
0.27356,0.07356881398786883,-0.0098919628022483,-0.13053444765206512,0.0,0.0,0.0,0.0
0.283227,0.06856881398786882,-0.014891962802248276,-0.12553444765206512,0.0,0.0,0.0,0.0
0.293093,0.0701321963303034,-0.02586119140960763,-0.13077113562663126,0.0,0.0,0.0,0.0
0.302757,0.0651321963303034,-0.030861191409607636,-0.12577113562663125,0.0,0.0,0.0,0.0
0.312616,0.06662636666212268,-0.04205655235678196,-0.13087876827852457,0.0,0.0,0.0,0.0
0.322297,0.06162636666212268,-0.04705655235678197,-0.12587876827852457,0.0,0.0,0.0,0.0
0.332148,0.06305478481394505,-0.05847193157049155,-0.13085723938731228,0.0,0.0,0.0,0.0
0.341803,0.05805478481394505,-0.06347193157049155,-0.1258572393873123,0.0,0.0,0.0,0.0
0.351687,0.05942097550585257,-0.07128559469355791,-0.13070657019941057,0.0,0.0,0.0,0.0
0.361351,0.054420975505852565,-0.06786217328898889,-0.12570657019941056,0.0,0.0,0.0,0.0
0.371215,0.055728524868917106,-0.07469838453820027,-0.1304269094071175,0.0,0.0,0.0,0.0
0.380895,0.0507285248689171,-0.07100084638798215,-0.12542690940711748,0.0,0.0,0.0,0.0
0.390769,0.05198107690612236,-0.0780374560957488,-0.13001853300187105,0.0,0.0,0.0,0.0
0.400322,0.046981076906122354,-0.07406945022362654,-0.12501853300187105,0.0,0.0,0.0,0.0
0.410295,0.048182329896172715,-0.0812995141057069,-0.12948184400187965,0.0,0.0,0.0,0.0
0.419895,0.04318232989617271,-0.07706495645441325,-0.12448184400187964,0.0,0.0,0.0,0.0
0.429828,0.043008124527936786,-0.07706495645441325,-0.12007308098235007,0.0,0.0,0.0,0.0
0.439357,0.039411802293160214,-0.07998440887734445,-0.12381737205439095,0.0,0.0,0.0,0.0
0.449378,0.039411802293160214,-0.07998440887734445,-0.11939621117050472,0.0,0.0,0.0,0.0
0.458938,0.035776585367764846,-0.08282492634534841,-0.12302577291299426,0.0,0.0,0.0,0.0
0.468884,0.035776585367764846,-0.08282492634534841,-0.11860151171311335,0.0,0.0,0.0,0.0
0.47856,0.032106061271971076,-0.08559181327514892,-0.12210782779047118,0.0,0.0,0.0,0.0
