t_sec,world_pos_err_m,world_orient_err_rad,base_pos_err_m,base_orient_err_rad,mount_x,mount_y,mount_z,joint4_pos,int_0,int_1,int_2,int_3,int_4,int_5
0.063304,0.0011314081527224562,0.0013501598791947744,0.0011314081527224837,0.001350159879194777,0.018900256173977767,-0.02139204928172523,0.020039037428719996,0.34489457875094137,-0.0005015430981914314,-0.0008340477819774085,0.00028562845718685295,-0.002874707765222983,-0.004813466631409342,0.0016410686457210457
0.065033,0.0011313535331657595,0.0013429349049388344,0.0011313535331657508,0.0013429349049388483,0.018947058661910206,-0.02144502216839629,0.020088659867633106,0.34507285529221354,-0.000501969371095362,-0.0008363513758534075,0.00028578069738176905,-0.0028758455321062416,-0.004815959010176126,0.0016409032833851834
0.067234,0.0011320225502394212,0.0013315878500880561,0.0011320225502394045,0.0013315878500880596,0.01899386402653881,-0.021497998311024592,0.020138285356569537,0.345150863140435,-0.000502335710607828,-0.0008386622032091665,0.0002859050900619569,-0.0028768912022412744,-0.004818389929327572,0.0016407016644310146
0.068846,0.0011334037449557775,0.001321783386412719,0.0011334037449557868,0.0013217833864127171,0.01904067202813887,-0.021550977438280355,0.020187913641360654,0.3452288224807405,-0.0005026462400353235,-0.0008409833766573658,0.0002859976726871766,-0.0028778449230412173,-0.004820840589962097,0.0016404795199103676
0.070312,0.0011353592504088367,0.001313947302838059,0.001135359250408836,0.0013139473028380472,0.019087482426985734,-0.02160395927883382,0.02023754446783787,0.345318213969166,-0.0005029041111518172,-0.0008433145194601243,0.0002860591499737472,-0.00287871054049038,-0.004823319579378427,0.0016402394861611198
0.072528,0.0011377759592155908,0.0013079347647438312,0.0011377759592155986,0.001307934764743841,0.01913429498335471,-0.021656943561355207,0.020287177581832565,0.3454198952554027,-0.0005031122123164032,-0.0008456548855345187,0.0002860907400326084,-0.002879492164333653,-0.004825826816337436,0.0016399825961718223
0.074971,0.0011405600690417494,0.001303552541617913,0.001140560069041747,0.0013035525416179056,0.019181109457521113,-0.021709930014514746,0.020336812729176125,0.345533472463884,-0.0005032732620934468,-0.0008480037303682479,0.0002860936778781663,-0.0028801937647653752,-0.004828361223051548,0.0016397096581993549
0.075859,0.001128717162121954,0.0013296170363722166,0.001128717162121948,0.001329617036372224,0.019227925609760277,-0.02176291836698268,0.02038644965569995,0.3467019523722413,-0.000503683503409273,-0.00085034445031447,0.0002861749991650733,-0.0028812422408808483,-0.004831673544540939,0.0016396807259786415
0.078471,0.0011290325698026119,0.0013246892134396663,0.0011290325698026177,0.0013246892134396702,0.01927474320034751,-0.02181590834742922,0.020436088107235423,0.346903525007737,-0.0005040267473640638,-0.0008526574454490088,0.0002862755223880278,-0.002882238661442174,-0.004834213412117469,0.001639489290521691
0.080245,0.0011305573357842174,0.001316386110261987,0.0011305573357842267,0.0013163861102619928,0.019321561989558145,-0.021868899684524618,0.020485727829613953,0.3470008628910577,-0.0005043145135923146,-0.0008549762403293847,0.000286350539508927,-0.002883149812283499,-0.004836687032720533,0.0016392623023725249
0.081794,0.001132702173024417,0.0013094261750137657,0.0011327021730244142,0.0013094261750137618,0.019368381737667497,-0.021921892106939095,0.020535368568666914,0.3470968731019057,-0.0005045507753390726,-0.0008573041206746331,0.00028639584300318115,-0.0028839754508235248,-0.004839178016637576,0.0016390157278771275
0.083341,0.0011253303055774146,0.0013389151688553735,0.0011253303055774348,0.00133891516885538,0.019415202204950882,-0.02197488534334287,0.020585010070225694,0.34817453506470114,-0.0005050126238508247,-0.0008596259323434131,0.00028651037090349647,-0.002885113507498023,-0.004842395953379915,0.0016389942233708374
0.08544,0.0011254364501790915,0.0013322476420619903,0.0011254364501790722,0.001332247642061985,0.01946202315168363,-0.022027879122406193,0.0206346520801217,0.3483536264884631,-0.0005054047977225938,-0.0008619234899626375,0.0002866395023526423,-0.002886192280477073,-0.004844896946736405,0.00163881940216908
0.087643,0.0011264347572750681,0.001322076819804057,0.0011264347572750568,0.001322076819804059,0.01950884433814105,-0.02208087317279928,0.020684294344186307,0.3484371511520689,-0.0005057388671247501,-0.0008642278419191879,0.00028674156407204246,-0.002887181569431988,-0.004847339327739157,0.0016386092293994379
0.089281,0.001128101012892652,0.0013134002963580082,0.0011281010128926566,0.0013134002963580138,0.01955566552459848,-0.022133867223192372,0.020733936608250923,0.34852084509787884,-0.0005060189378930011,-0.0008665419352361934,0.00028681275216669504,-0.0028880816497105473,-0.0048498009180307985,0.0016383786346592674
0.091019,0.0011302814270568531,0.001306572723131509,0.0011302814270568694,0.001306572723131488,0.019602486471331226,-0.022186861002255694,0.020783578618146926,0.34861566579503495,-0.0005062480709400874,-0.0008688654006104273,0.0002868537564240942,-0.002888896267689316,-0.0048522899230149285,0.001638130158554254
0.093495,0.0011328681789081086,0.001301448163412992,0.0011328681789081246,0.0013014481634129945,0.019649306938614615,-0.022239854238659477,0.020833220119705717,0.3487224223009844,-0.0005064290600491031,-0.0008711975184010972,0.0002868657605524321,-0.002889629411599991,-0.004854806238386333,0.0016378648229115858
0.094532,0.0011223261687787248,0.0013278180700986,0.0011223261687787315,0.0013278180700986133,0.019696126686723964,-0.022292846661073944,0.02088286085875867,0.3498525879196831,-0.0005068511282368679,-0.0008735220258064071,0.00028695229179661333,-0.0028906966031330126,-0.0048580798967062435,0.0016378363546026608
0.096259,0.0011225661652926266,0.0013223614500372937,0.0011225661652926433,0.0013223614500372958,0.019742945475934595,-0.02234583799816934,0.020932500581137194,0.3500454950921987,-0.0005072047356153488,-0.0008758201603297854,0.00028705673733183307,-0.0028917091457919234,-0.004860602746076864,0.001637650177381444
0.098303,0.0011239269726866185,0.0013135794003029473,0.0011239269726866109,0.0013135794003029467,0.01978976306652184,-0.022398827978615893,0.020982139032672677,0.35013780377645976,-0.000507502261777002,-0.0008781242548595869,0.00028713541456813215,-0.0028926355363812477,-0.004863062003152616,0.0016374284332954067
0.099912,0.0011259152519524607,0.0013061803575565242,0.001125915251952442,0.0013061803575565318,0.019836579218760992,-0.022451816331083816,0.021031775959196496,0.3502292996059471,-0.0005077478055085058,-0.0008804374437102649,0.0002871842427809945,-0.002893475763273599,-0.004865538986505001,0.001637186538737927
0.102206,0.0011283543075624473,0.0013004925263462928,0.0011283543075624625,0.0013004925263462824,0.019883393692927402,-0.022504802784243362,0.021081411106540066,0.35033144239947067,-0.0005079443288707216,-0.0008827594114117496,0.00028720384395164916,-0.0028942334137741716,-0.004868042350637539,0.0016369270791706159
0.103791,0.0011311410570053143,0.0012963746541123304,0.0011311410570053202,0.0012963746541123171,0.019930206249296378,-0.02255778706676475,0.021131044220534755,0.35044511731645744,-0.0005080945212993817,-0.0008850894741418999,0.0002871953603705469,-0.0028949123382091854,-0.004870572073444038,0.0016366510689356096
0.105597,0.0011189805417492894,0.0013187219760908391,0.0011189805417492938,0.001318721976090852,0.019977016648143234,-0.022610768907318207,0.021180675047011967,0.35156197255047456,-0.0005084828271894637,-0.0008874116455548078,0.00028726014435693045,-0.0028959205977167413,-0.004873844963340442,0.0016366080191322322
0.107385,0.001119341236508003,0.0013139049601488943,0.0011193412365079973,0.0013139049601489019,0.020023824649743303,-0.022663748034573973,0.021230303331803087,0.351759687546231,-0.0005088041244578602,-0.0008897077082843911,0.00028734300965217935,-0.0028968759631637126,-0.004876379879058446,0.0016364110089176168
0.109136,0.001120991280330858,0.0013062225657151315,0.0011209912803308365,0.001306222565715126,0.020070630014371902,-0.022716724177202274,0.021279928820739515,0.35185862797730116,-0.0005090710911915411,-0.0008920092869795947,0.00028740094317264013,-0.002897747804358628,-0.004878851909935096,0.001636179130775878
0.111004,0.0011232327113034426,0.0012998623452061063,0.001123232711303426,0.0012998623452060998,0.02011743250230435,-0.02276969706387334,0.021329551259652635,0.35195664165309437,-0.0005092877750695038,-0.0008943194579498987,0.00028742991155185284,-0.0028985361004229613,-0.004881340946700812,0.0016359274239239002
0.113431,0.0011147556416164295,0.001328051173649557,0.0011147556416164336,0.0013280511736495522,0.02016423187381596,-0.022822666423257396,0.02137917039437383,0.35305126838695133,-0.0005097382350350171,-0.0008966226388198837,0.00028752995196031707,-0.0028996469943519043,-0.004884570127486698,0.0016359064462638908
0.114305,0.0011148439160920637,0.0013216920247119796,0.0011148439160920424,0.0013216920247119917,0.020211027889182068,-0.02287563198402469,0.021428785970734516,0.3532325341874738,-0.000510117869548256,-0.0008989008276202011,0.00028764659054211306,-0.002900699731579965,-0.004887065712619444,0.0016357313382645733
0.116243,0.001115885797338714,0.0013118754491087496,0.001115885797338697,0.0013118754491087475,0.020257820308677985,-0.02292859347484543,0.021478397734566057,0.35331628941489956,-0.0005104399791506062,-0.0009011853620953471,0.0002877369089234194,-0.002901664325884837,-0.004889500117727084,0.0016355202719548355
0.118402,0.0011175807330640571,0.001303511939844672,0.0011175807330640773,0.0013035119398446752,0.020304608892579033,-0.02298155062438986,0.021528005431699856,0.3533998155154599,-0.0005107088358145385,-0.0009034792341550975,0.00028779693276016896,-0.002902541020111449,-0.004891952860825162,0.0016352882249812998
0.120045,0.001119768709116212,0.0012969485180525941,0.0011197687091162075,0.001296948518052594,0.02035139340116054,-0.023034503161328213,0.02157760880796731,0.3534942618561011,-0.0005109274814934866,-0.0009057820895789448,0.00028782731109101134,-0.0029033335011894564,-0.004894432356947491,0.0016350377660100564
0.122301,0.0011223435761595906,0.001292041139436356,0.0011223435761595823,0.0012920411394363603,0.020398173594697814,-0.023087450814330703,0.021627207609199794,0.353600466746395,-0.0005110986711170561,-0.0009080932196471821,0.00028782920331226283,-0.002904045697253339,-0.004896938532823092,0.0016347699415308206
0.123833,0.001125220760989442,0.0012886069197502227,0.0011252207609894595,0.0012886069197502292,0.020444949233466188,-0.023140393312067586,0.02167680158122872,0.3537180534892249,-0.0005112249939463625,-0.0009104119168041312,0.00028780378749241654,-0.0029046814017839677,-0.004899470339219148,0.001634485582007823
0.126212,0.0011117313957878755,0.0013081334237991312,0.0011117313957878753,0.0013081334237991312,0.020491720077740975,-0.023193330383209067,0.02172639046988546,0.35483257270466306,-0.0005115909789289818,-0.0009127221748682832,0.0002878515076827446,-0.002905647586335509,-0.004902742249140519,0.0016344341953461775
0.127216,0.0011121055602003676,0.0013036999721431058,0.0011121055602003479,0.0013036999721431019,0.0205384858877975,-0.023246261756425395,0.02177597402100142,0.3550330143567217,-0.0005118901279686062,-0.0009150062142916586,0.00028791818289003343,-0.0029065621212468864,-0.004905277055974971,0.001634230833812781
0.129502,0.0011138851959167568,0.0012966772745286268,0.001113885195916743,0.001296677274528612,0.02058524642391108,-0.02329918716038679,0.02182555198040798,0.3551350340744544,-0.0005121361100134306,-0.0009172953311287565,0.0002879606687801337,-0.002907395052667923,-0.004907748388917357,0.0016339927421205641
0.13124,0.0011162339362594924,0.0012909321754262524,0.0011162339362594971,0.0012909321754262489,0.02063200144635704,-0.023352106323763482,0.021875124093936535,0.3552359253836435,-0.0005123330277221281,-0.0009195925813934889,0.0002879748904774788,-0.002908146356603759,-0.004910235980078017,0.0016337347424405994
0.132919,0.0011066834037156386,0.0013169793003110991,0.0011066834037156493,0.0013169793003110922,0.0206787507154107,-0.02340501897522571,0.021924690107418477,0.3563302572462534,-0.0005127659315515117,-0.0009218823080669143,0.0002880602745541327,-0.0029092223513081977,-0.004913462945283192,0.0016337081686800794
0.135434,0.0011068036072951304,0.0013109702365600756,0.0011068036072951364,0.001310970236560081,0.020725493991347377,-0.0234579248434437,0.0219742497666852,0.3565134779455909,-0.0005131278962725436,-0.0009241468931149473,0.000288163190324032,-0.0029102412073907886,-0.004915954926286599,0.0016335289195300378
0.13701,0.0011079654394082073,0.0013017028864503654,0.0011079654394081846,0.0013017028864503624,0.020772231034442392,-0.023510823657087676,0.022023802817568085,0.35659924589977837,-0.0005134332606503826,-0.0009264174407741575,0.00028824045072645463,-0.002911173523779095,-0.004918384960755872,0.001633313698270375
0.138849,0.0011097597368800703,0.0012938499540386702,0.0011097597368800558,0.00129384995403867,0.02081896160497107,-0.023563715144827878,0.022073349005898534,0.35668458817458654,-0.0005136863684178238,-0.0009286969300603059,0.000288288026663012,-0.0029120195428652402,-0.004920832654169241,0.0016330773150178175
0.140578,0.001112017952564816,0.0012877343512623896,0.0011120179525648186,0.0012877343512623953,0.020865685463208723,-0.023616599035334526,0.022122888077507927,0.35678063210179545,-0.0005138902203984283,-0.0009309850193781103,0.00028830653897495695,-0.0029127828841422677,-0.004923306444418249,0.0016328223266967418
0.142641,0.0011146363939095255,0.0012832130613157544,0.0011146363939095142,0.001283213061315779,0.020912402369430684,-0.023669475057277862,0.022172419778227665,0.35688822148119126,-0.000514047519723289,-0.0009332810147997168,0.00028829712293446563,-0.0029134674034208357,-0.004925806272885226,0.0016325497863531914
0.144364,0.0011175338431041327,0.0012801072651588941,0.0011175338431041472,0.0012801072651589082,0.02095911208391227,-0.023722342939328116,0.02222194385388914,0.3570069880445957,-0.0005141608052809168,-0.0009355842229813226,0.00028826093382590325,-0.0029140768242760743,-0.004928331103567356,0.0016322605328234873
0.146086,0.0011034073652677258,0.0012975199683751936,0.0011034073652677044,0.0012975199683751886,0.021005814366928797,-0.02377520241015551,0.022271460050323738,0.35810778996512777,-0.0005145122253220736,-0.0009378787409410973,0.0002882966271040506,-0.0029150134780963257,-0.004931586840962786,0.001632201908203731
0.147715,0.0011037784826524698,0.0012932433402133613,0.001103778482652472,0.0012932433402133815,0.0210525089787556,-0.023828053198430284,0.022320968113362857,0.3583078839584218,-0.0005147966833040323,-0.0009401473740428943,0.0002883515315655048,-0.002915898806975164,-0.004934113325988929,0.001631994312971607
0.150251,0.0011056184443050128,0.0012866089377165093,0.001105618444305005,0.0012866089377165022,0.02109919567966797,-0.02388089503282265,0.022370467788837865,0.3584109726877714,-0.0005150287592427643,-0.0009424207989827046,0.00028838276780747044,-0.002916703856137438,-0.004936576725377381,0.0016317521562445147
0.151983,0.0011080116402983225,0.0012812280672225475,0.0011080116402983258,0.0012812280672225402,0.021145874229941256,-0.023933727642002862,0.022419958822580185,0.35851292455421313,-0.0005152126201578908,-0.0009447020101731779,0.00028838627268736576,-0.002917428659937314,-0.004939055886804091,0.001631489928872092
0.153773,0.0010977908088167787,0.0013054175708146144,0.001097790808816787,0.0013054175708146112,0.02119254438985077,-0.023986550754641137,0.02246944096042119,0.359597870268751,-0.0005156322220220829,-0.0009469753724947458,0.00028846013235302273,-0.0029184767236028497,-0.00494226846639441,0.0016314578862316517
0.155596,0.0010979196013038122,0.0012995932513529863,0.0010979196013038098,0.0012995932513529844,0.021239205919671832,-0.024039364099407715,0.02251891394819228,0.359780927530112,-0.0005159806449645959,-0.0009492237791506458,0.0002885519826171296,-0.0029194680586708617,-0.004944750504574354,0.0016312755227328496
0.15736,0.0010991504210214294,0.0012907024133411743,0.0010991504210214242,0.0012907024133411882,0.02128585857967976,-0.02409216740497281,0.02256837753172483,0.35986746369503286,-0.0005162731930380921,-0.000951477857679838,0.0002886187002825394,-0.0029203741138637256,-0.004947170607417376,0.0016310572364816188
0.158422,0.0011009978316377973,0.0012832018458261334,0.0011009978316377865,0.0012832018458261364,0.021332502130149877,-0.024144960400006663,0.022617831456850243,0.35995351898461486,-0.0005165142831515666,-0.0009537405417313375,0.0002886562447418543,-0.0029211951754864384,-0.0049496078583663936,0.0016308175718221507
0.160915,0.0011032875960447117,0.0012773921522376355,0.001103287596044717,0.0012773921522376292,0.021379136331357507,-0.024197742813179508,0.022667275469399915,0.3600501092135615,-0.0005167068847203842,-0.0009560114953002811,0.0002886652170826125,-0.0029219348129588167,-0.0049520706420902155,0.0016305590641344549
0.163041,0.001105917969327571,0.0012731307200602195,0.0011059179693275693,0.0012731307200602125,0.021425760943577964,-0.02425051437316157,0.022716709315205228,0.36015807139403855,-0.0005168536592617142,-0.0009582900354677864,0.00028864673260002913,-0.002922596823330471,-0.00495455890267232,0.00163028277372507
0.163977,0.0011088102502940314,0.0012702417963349674,0.0011088102502940238,0.0012702417963349854,0.021472375727086577,-0.02430327480862308,0.02276613274009758,0.3602770427399481,-0.0005169571050261253,-0.0009605754798987603,0.0002886019273077954,-0.0029231848728398934,-0.004957071613194193,0.0016299895496804668
0.166227,0.0010941678659734712,0.0012861402673414268,0.0010941678659734718,0.0012861402673414236,0.021518980442158664,-0.024356023848234272,0.022815545489908357,0.36136993618858976,-0.0005172989299979919,-0.0009628519138432044,0.00028862834953660086,-0.002924099417679467,-0.00496031099835737,0.0016299262832982454
0.168109,0.0010945091920052897,0.0012819396256259002,0.0010945091920053036,0.0012819396256258833,0.021565574849069534,-0.024408761220665365,0.022864947310468942,0.3615691987614353,-0.0005175733384646209,-0.000965102613556404,0.00028867446789766635,-0.0029249628582679256,-0.004962823860689296,0.0016297160427565546
0.170135,0.001096362220111865,0.0012755278324349324,0.001096362220111875,0.0012755278324349255,0.021612158708094523,-0.0244614866545866,0.02291433794761074,0.36167216359935656,-0.0005177959037023584,-0.000967357853128112,0.00028869736504351536,-0.0029257470163558453,-0.004965273506785368,0.0016294712303088694
0.172131,0.0010987583630526969,0.001270353035250666,0.0010987583630526906,0.0012703530352506749,0.021658731779508947,-0.024514199878668208,0.02296371714716514,0.3617739410815215,-0.0005179708782338039,-0.0009696205876999679,0.00028869295733307903,-0.002926451972636442,-0.00496773844836696,0.0016292061075855876
0.173785,0.0011014839678838901,0.0012666149838858835,0.0011014839678838895,0.0012666149838858655,0.021705293823588132,-0.02456690062158042,0.023013084654963534,0.3618854677287096,-0.0005181010261178388,-0.0009718905435661417,0.0002886617755644851,-0.0029270810331954947,-0.004970227063154598,0.001628923134856927
