t_sec,joint1_plan,joint2_plan,joint3_plan,joint4_plan,joint5_plan,joint6_plan
0.198323,0.0581412501284692,0.5462869259045506,-0.7490558595145211,0.36650165633531406,0.5220580177739756,-0.3455127894568913
0.200148,0.05824269119781326,0.5465617423322521,-0.7493254273523908,0.3666084119218251,0.5220199716570593,-0.34549714240511453
0.201977,0.05841231486706836,0.546997832719226,-0.749936164313223,0.367681497746688,0.5222491734103085,-0.3464781148922982
0.203847,0.05851825870612942,0.547306662119847,-0.7502396917042721,0.3678680560344732,0.5222368844998267,-0.34654303506471856
0.205863,0.05861765539062228,0.5475954505302306,-0.7505081778736066,0.3679593482226828,0.5221975468797098,-0.34651003016094956
0.207849,0.05871727485499982,0.547877324630706,-0.7507742091130042,0.3680497475630637,0.5221568326531177,-0.3464766206344056
0.209619,0.05881785807048526,0.5481541108120233,-0.7510416408671365,0.36815009355014516,0.522117736865473,-0.3464539623926096
0.211365,0.058919427792708146,0.548426263999409,-0.7513108820664233,0.368261224726769,0.522080538358537,-0.3464428760267048
0.213155,0.05908700013807611,0.5488570506488105,-0.7519127791897708,0.3693113256910155,0.5223034213037013,-0.34739977381023524
0.214823,0.05919288706582903,0.5491625166462745,-0.7522151253058196,0.36949990634433394,0.5222912686070589,-0.34746681665329027
0.216694,0.05929242438737083,0.5494483131392148,-0.752483306258644,0.36959592066084435,0.5222527988288789,-0.3474387482982047
0.218706,0.05939216923735415,0.5497273706826098,-0.752749095461558,0.3696910813634749,0.5222129976448416,-0.347410302133921
0.220668,0.05949283937827485,0.5500014842270803,-0.7530162511477625,0.3697959211431202,0.522174779765572,-0.34739231420270705
0.222517,0.05965965996681688,0.5504366491162008,-0.7536187603938679,0.37084410553570796,0.5223983449403794,-0.3483465337654555
0.224568,0.059764680681851146,0.550744249398473,-0.7539192238781539,0.3710267846883072,0.5223853125766109,-0.3484070776161225
0.226261,0.05986336390530497,0.55103180868259,-0.7541852385918921,0.3711166001116815,0.522345815156781,-0.3483722609986531
0.228136,0.059962280041591993,0.551312487695378,-0.7544488427305363,0.37120569816957877,0.5223050059923868,-0.34833723511831083
0.229903,0.06006214673834927,0.5515881141920398,-0.7547138260345241,0.37130465572511345,0.5222658180698755,-0.34831287668034033
0.23188,0.06016298452103851,0.5518591407251601,-0.7549805896367627,0.3714142841494837,0.522228522974922,-0.3482999775751086
0.233401,0.06032932781595228,0.5522923950402804,-0.7555819612298028,0.3724617552858108,0.5224518967474311,-0.34925317875764167
0.23499,0.06043439213612932,0.5525972410237954,-0.7558819257018718,0.3726483247854948,0.5224396134123445,-0.34931780808555124
0.23685,0.06053314378611944,0.5528820691860745,-0.7561474806968254,0.37274231700238936,0.5224009385960219,-0.34928739814073057
0.238678,0.06063209590278475,0.5531601367641258,-0.7564105926961786,0.3728353721221107,0.5223609232783349,-0.34925654015542634
0.240513,0.06073196134547142,0.5534332760044773,-0.7566750430496291,0.37293801731132425,0.5223224899451387,-0.3492360565779144
0.242317,0.06089729800116012,0.5538706267982587,-0.7572758907637791,0.3739802649751411,0.522545695814209,-0.3501831997336145
0.244157,0.06100142145849541,0.5541776234562409,-0.7575736734199611,0.3741601307730538,0.5225323616284064,-0.35024054267112803
0.245991,0.061099267221094156,0.5544642611338909,-0.7578368667891164,0.37424743691647167,0.5224925724721241,-0.35020292354135724
0.247814,0.06119734277052513,0.5547439954652383,-0.7580976141410585,0.37433399420715907,0.5224514752741395,-0.35016507918578393
0.24966,0.061296358506635555,0.55501868796601,-0.75835971766726,0.37443034180731144,0.5224120020682268,-0.3501378393783816
0.251479,0.06139633437186438,0.5552887937158184,-0.7586235798799603,0.3745372890114443,0.5223744241690681,-0.3501219930401395
0.253372,0.06156058583693997,0.5557228166541154,-0.7592202030982094,0.3755703414622842,0.5225951138958711,-0.3510594405537914
0.255257,0.06166467776083687,0.5560267317706631,-0.7595170404863645,0.37575315821541616,0.5225822804129145,-0.3511199744888653
0.25704,0.06176257879790935,0.5563104471286042,-0.7597796448439812,0.3758445986105566,0.5225433135077706,-0.3510867913847147
0.258933,0.06186068291247574,0.5565874002616515,-0.7600398091120139,0.37593517124182696,0.5225030378873274,-0.3510532467339155
0.260595,0.062022562635233126,0.5570283335979138,-0.7606315217082478,0.3769454888488113,0.522719763995061,-0.35196631056138933
0.262494,0.06212483332678612,0.5573380855188226,-0.7609241752707057,0.37711129362030565,0.5227039283417259,-0.35200861138879663
0.264313,0.062221057363174105,0.5576272156244947,-0.761182751968682,0.3771869803290477,0.5226621858127276,-0.35195857668589503
0.26616,0.06231757484754026,0.5579092564185575,-0.761438975241897,0.37726249732215655,0.522619266248691,-0.35190896026305707
0.267938,0.062415073468166854,0.5581860867119408,-0.7616965960275522,0.377348147208843,0.5225780484342,-0.3518703384305713
0.269824,0.06251356797217722,0.5584581712689456,-0.7619560097866074,0.3774446983315868,0.522538794324155,-0.35184345484314167
0.271695,0.06261299674915614,0.558725791338799,-0.7622172097663197,0.3775517957872441,0.5225014559575004,-0.35182789822458904
0.273641,0.06277569702764366,0.5591597274781563,-0.762810555810435,0.37857667306056125,0.5227208697499329,-0.35275632009987534
0.275502,0.0628790950046361,0.5594614643061939,-0.7631046087309687,0.3787585430288911,0.5227080448618469,-0.3528159248530215
0.277487,0.06297637507021608,0.5597428306708013,-0.7633644637635809,0.37884972710076126,0.5226692239768366,-0.35278259386565275
0.279129,0.06307383868909121,0.56001748932705,-0.7636218584594466,0.3789399573361906,0.522629094266402,-0.35274881424517346
0.28103,0.06317217520616619,0.5602873141927986,-0.7638805461109839,0.379039541891158,0.5225905351922593,-0.35272516759508543
0.282603,0.06333320094038056,0.5607239303838731,-0.7644702370642711,0.3800506196112083,0.5228074091114039,-0.3536387542738892
0.284492,0.06343552453076477,0.5610275113305283,-0.7647616434584906,0.38022478539901616,0.522793264516506,-0.3536901119320694
0.286355,0.06353182937667122,0.5613105156616001,-0.7650189899004967,0.3803091834386805,0.5227533120768305,-0.3536495408006602
0.288159,0.06362835498818038,0.5615866876007556,-0.7652739092425147,0.38039291689006965,0.522712112255725,-0.3536088488013808
0.289961,0.06372578150063296,0.5618579161823749,-0.7655301419340176,0.3804862103259088,0.522672527415831,-0.35357852625445263
0.291825,0.06388554004759617,0.562297102684446,-0.7661174850890874,0.3814881017042864,0.5228879882305283,-0.3544821660311916
0.293658,0.06398696779026643,0.5626019903681487,-0.7664064752056416,0.38165605362655086,0.5228728255454049,-0.3545269378493447
0.295488,0.06408243953517259,0.5628860724762837,-0.7666614137258253,0.3817347384931517,0.5228319361937582,-0.35448034963065284
0.297323,0.06417815644829261,0.5631632215493385,-0.7669139421581995,0.3818129566366628,0.5227898407733745,-0.35443386670707006
0.299156,0.06427479282031656,0.5634353458215435,-0.7671678014964811,0.38190088999614463,0.5227493953149422,-0.3543979308394694
0.301089,0.06443325762086871,0.5638762340390087,-0.767752125624155,0.3828924476164105,0.5229630048138616,-0.3552905434173787
0.302822,0.06453388792556326,0.5641818769106502,-0.7680387115605565,0.3830549089440721,0.522946926549394,-0.3553295716671893
0.304659,0.06462863268503356,0.5644665472098733,-0.7682913341341424,0.3831287883554764,0.5229052605881281,-0.3552779927279633
0.306421,0.06472364114384228,0.5647442138339848,-0.7685415710555092,0.38320238302470755,0.5228624299779494,-0.3552267232254613
0.308363,0.06481958055385717,0.5650167990843779,-0.7687931550705659,0.383285809910545,0.5228212778251053,-0.3551861337357702
0.310149,0.06491646551672667,0.5652847646216472,-0.7690464788924131,0.3833798269947069,0.5227820628884674,-0.35515695722296337
0.311995,0.0650745418729386,0.5657227001606937,-0.7696295082391318,0.3843719880823214,0.522995695631355,-0.3560502431328756
0.313763,0.0651752706876393,0.566024603945444,-0.7699154453785714,0.3845394983936152,0.5229806410669122,-0.35609486709078747
0.315649,0.06527012429420803,0.5663055998083889,-0.770167455435757,0.3846186358252695,0.5229400668713625,-0.3560491155038703
0.317479,0.06536519769509763,0.5665797492538868,-0.7704170431019125,0.38469720362499304,0.5228982866152757,-0.3560033593082968
0.319324,0.06546115435643324,0.5668489767547207,-0.7706679325138655,0.38478527302191873,0.5228581326256767,-0.35596791964637503
0.321222,0.06555801097476435,0.5671137358304408,-0.7709205155798236,0.38488360947127914,0.5228198645714749,-0.35594353884311464
0.323043,0.0657152503129619,0.5675490484622036,-0.7715010001021286,0.3858718599559752,0.5230324663084025,-0.3568327321011328
0.324754,0.06581581620156102,0.5678479039869301,-0.771785937958154,0.38604248799744917,0.5230180715922501,-0.3568808510770223
0.326662,0.06591055199051919,0.5681259206158479,-0.7720370941912441,0.38612532192776194,0.5229783191540938,-0.3568392171129896
0.328451,0.06600547941884355,0.5683972119835723,-0.7722858060109687,0.38620740326991243,0.5229373407165839,-0.3567973795857116
0.330391,0.06610125515763499,0.5686637019829932,-0.7725357778784917,0.38629872285896544,0.522897948652979,-0.356765573872807
0.332147,0.06625692386140718,0.5691014479374061,-0.7731129408365521,0.3872749118283532,0.5231084046241429,-0.3576418787267165
0.333997,0.06635642281984963,0.5694017659964798,-0.7733951780232896,0.38743837607843784,0.5230928102216618,-0.35768245210192534
0.335824,0.06645017590546036,0.5696810357020722,-0.7736437238929604,0.3875147988941657,0.5230520093611839,-0.3576341054031531
0.337654,0.06654415289436987,0.5699534671512608,-0.7738898516773186,0.38759071756680424,0.5230100358568239,-0.3575858383832211
0.339484,0.06663900265608971,0.5702210004508222,-0.7741372578387757,0.38767605526286225,0.5229696886211161,-0.35754781183647977
0.34138,0.06673474053180306,0.5704840889465042,-0.7743863310853111,0.38777156331989776,0.5229312234698963,-0.3575207528039546
0.343462,0.06688990958903872,0.5709200175857934,-0.7749626692545667,0.38874879276130464,0.523142047543695,-0.358398133017691
0.345,0.06698925575789622,0.5712173654794033,-0.7752439751869593,0.388915700731534,0.5231272500477345,-0.3584426036690433
0.346821,0.06708286223641338,0.5714936443901635,-0.7754915396384288,0.3889956004946433,0.5230872574395767,-0.358398214561927
0.348656,0.06717666004721497,0.5717631931212067,-0.77573664287147,0.38907475610181735,0.5230460553259861,-0.3583536471664246
0.35048,0.06732929072278178,0.5722052269801353,-0.7763070919670199,0.39002752058464246,0.523252299008164,-0.3592050569539514
0.35232,0.067426748898661,0.572507937010479,-0.7765838940777697,0.3901773804685937,0.523234431040851,-0.35923143534653873
0.354158,0.06751862135313196,0.5727892076466481,-0.7768271905585152,0.3902416749067148,0.5231916591962743,-0.35917052228015633
0.355989,0.06761077461419662,0.5730634384634739,-0.7770681226358528,0.3903059276686043,0.5231478162116464,-0.35911021394753145
0.357829,0.06770384245159013,0.5733326003615697,-0.7773103700820385,0.39037992736025773,0.5231056736959758,-0.3590605232527044
0.359644,0.0677978358510133,0.5735971579739456,-0.7775543187338165,0.39046439673927735,0.5230654812402779,-0.3590221447006578
0.361624,0.06789269529388357,0.5738573820458102,-0.7777999597867894,0.3905589907790249,0.5230271898656591,-0.3589946786684502
0.363466,0.06804629373409823,0.5742936402417708,-0.7783737443328467,0.39153107963599587,0.5232376858347361,-0.35986656707886294
0.365153,0.06814463423509948,0.5745886038514996,-0.7786516338947693,0.39169626239898203,0.523222919137971,-0.3599097014421302
0.36698,0.06823727818282721,0.574862238637949,-0.7788956555594146,0.39177469387371394,0.5231829854537559,-0.35986431349266623
0.368827,0.06833009526239921,0.5751291733593228,-0.7791371775046907,0.3918522656337645,0.5231418310025036,-0.35981863417556986
0.370657,0.06848045638417051,0.5755698489856101,-0.7797014786734019,0.39279013198880763,0.5233450180021175,-0.36065455128142315
0.372489,0.06857679703416823,0.5758699344112225,-0.7799744061494454,0.3929370983837995,0.5233268509444909,-0.36067841601158307
0.374315,0.06866766608466911,0.5761484940082559,-0.780214076581331,0.3929997833786026,0.523284096471296,-0.36061638260230255
0.376156,0.06875880689552423,0.5764200646015569,-0.7804513881584015,0.3930624321779787,0.5232402941385974,-0.3605549660818962
0.377988,0.06885083961867418,0.5766866292809755,-0.7806899913030225,0.3931346862400794,0.5231981810444807,-0.3605040209484923
0.379859,0.06894377468688148,0.5769486501340306,-0.7809302681947016,0.3932172566405985,0.5231580032726151,-0.36046422964509095
0.381592,0.06903755352881238,0.5772063938346501,-0.781172209504437,0.3933098026551195,0.5231197120226831,-0.3604351977105735
0.38348,0.06918853831882443,0.5776406289465783,-0.7817383042122241,0.3942627702529188,0.5233260192920274,-0.3612872955642112
0.38531,0.06928566022670213,0.5779328952551556,-0.7820120740651608,0.39442439941135354,0.5233108215908249,-0.3613272788998022
0.387168,0.06937723061455987,0.5782038122054431,-0.7822523779415241,0.394500991875491,0.5232708933452886,-0.3612805772271227
0.389004,0.06946897050089233,0.578468083051585,-0.7824902040682911,0.39457678514897115,0.5232297817321988,-0.36123365469026114
0.390824,0.06961726282528363,0.5789081948487113,-0.7830498210045385,0.3955038285847077,0.5234310908957304,-0.36205833527836706
0.392654,0.06971240625242499,0.5792058039288159,-0.783318903147149,0.3956479896413138,0.5234127226268149,-0.3620798377780581
0.394533,0.06980216221560855,0.5794817134801158,-0.7835548038220567,0.3957086877903563,0.5233699551867992,-0.3620163593259919
0.396348,0.0698921806853097,0.5797506651260403,-0.7837883295586571,0.39576931116158076,0.5233261494644721,-0.3619534678514355
0.398143,0.06998307156184788,0.5800146627916575,-0.7840231197321984,0.3958394041313893,0.5232840217084602,-0.361900910816989
0.399998,0.07007484493761079,0.5802741675608828,-0.784259555191817,0.3959196716189974,0.5232438160627669,-0.36185936409872155
0.401822,0.0702227564451478,0.5807112406257647,-0.7848180909970772,0.3968486907450234,0.5234455828463873,-0.3626864138575256
0.403654,0.07031787947408993,0.5810048211988386,-0.7850862242657043,0.39699775339895826,0.5234283235532685,-0.3627136241512688
0.405476,0.07040761028799594,0.5812767416683489,-0.78532114985944,0.39706338043859624,0.523386688879346,-0.36265589583445007
0.407398,0.07049755799414038,0.5815418576784703,-0.7855536555028374,0.3971286264129636,0.5233439670456617,-0.3625984182958871
0.409142,0.07058833032942619,0.5818021779690572,-0.7857873785643343,0.39720300920540197,0.5233028680413012,-0.3625509096365976
0.410977,0.07073550150742376,0.5822432408339703,-0.7863467865839731,0.3981323217858307,0.5235058661102577,-0.3633780177915785
0.412838,0.07082964102717543,0.5825380082905779,-0.786612499020279,0.3982759083771635,0.523487875161243,-0.36339966241586996
0.414658,0.07091837883582727,0.5828107013236404,-0.7868446262984294,0.39833551396128597,0.5234453068402622,-0.3633358635982362
