t_sec,joint1_err,joint2_err,joint3_err,joint4_err,joint5_err,joint6_err,joint7_err
0.0,-0.5524336416861266,0.28342064319920396,0.15445107186283347,0.05928335909256907,0.25560936508279397,0.0768428996224283,0.0
0.009934,-0.5514434725053088,0.2844671295160363,0.1553515101532268,0.05919223006108819,0.2549248965424159,0.07708704907580417,0.0
0.019848,-0.5504444057628882,0.2855047437930196,0.1562506161494036,0.05871590566194809,0.2542317462315514,0.07656073045239578,0.0
0.029777,-0.5494364821622446,0.28653354558387434,0.15714834917237863,0.0586211454395447,0.2531466238482402,0.0768012842764838,0.0
0.039689,-0.5484197443368783,0.287553590223019,0.1580446657645398,0.05814024694687592,0.25205299335310594,0.07627140509785195,0.0
0.049667,-0.5473942366473501,0.2885649293348786,0.15893951997741063,0.05765849996750419,0.2505666109189,0.07612410271939438,0.0
0.059609,-0.5463600049991331,0.2895676112880844,0.15983286363297577,0.05755833324340623,0.24830514003619525,0.07559168686379919,0.0
0.069681,-0.5449356269526363,0.29056168160034984,0.16072464656100438,0.057456375022029875,0.24641975240481492,0.07467417505941866,0.0
0.079518,-0.5438840904828212,0.2915471832992012,0.1616148168145849,0.05696925353326223,0.2445252502548226,0.07375400820562947,0.0
0.089453,-0.5428239754882259,0.2925241572431994,0.16250332086588326,0.056863728216504275,0.24300700446900161,0.07206540328532604,0.0
0.099425,-0.5417553325790825,0.2934926424078031,0.16339010378395158,0.05598871944677419,0.24147981684365968,0.07075946260919597,0.0
0.109419,-0.5406782132446859,0.2944526761395892,0.16427510939624745,0.05396180908641218,0.2399456806693818,0.06945091910827453,0.0
0.119381,-0.5395926697581359,0.29540429438215765,0.16515828043537217,0.05116637946485059,0.23725168932610033,0.06775736667370824,0.0
0.129318,-0.5384987550907635,0.29634753187669954,0.16603955867239573,0.04875065970728305,0.23416754327049402,0.06452773762860481,0.0
0.139227,-0.5373965228352374,0.29728242233989494,0.16691888503801278,0.04633509268122003,0.23030804298859248,0.060145426196640546,0.0
0.14928,-0.5362860271364461,0.2982089986215295,0.16741473000609464,0.04276669138412527,0.2249065188409933,0.054610449446850375,0.0
0.159171,-0.5351673226293501,0.2991272928439677,0.16828997260003709,0.037277753241330674,0.21873076274180486,0.049458240013856763,0.0
0.169089,-0.5340404643830811,0.29965586679883527,0.16916308212439524,0.030636945009507255,0.21216328173941057,0.04277002207053454,0.0
0.179102,-0.5325240381240781,0.30055769096199986,0.17003399715389989,0.023994403183123517,0.205205112695596,0.03301135044808293,0.0
0.189013,-0.5313810390970555,0.3014513262299486,0.170902655882183,0.018501217945858177,0.19785633832161614,0.025552381934223295,0.0
0.198962,-0.5294671142117217,0.30233680291018666,0.17138752646371835,0.013389686775344412,0.1924182569635907,0.018859624843233967,0.0
0.208906,-0.5271637895450967,0.30245121161532545,0.17148854652929668,0.007508730096247206,0.18927528108822878,0.011014302966185816,0.0
0.218981,-0.5252340611286993,0.30217605196040076,0.17120565351623018,0.0016260610837093813,0.18574099134861285,0.0027841405419725476,0.0
0.228821,-0.5236779857389814,0.3018928234394076,0.17092025444661807,-0.0027228992329439046,0.18143304502140806,-0.006598553943274986,0.0
0.238857,-0.5217326808703631,0.3016015557475606,0.17025081679476806,-0.005923429864592541,0.17596623782660403,-0.012147001283200655,0.0
0.248784,-0.5190167338905712,0.30130227855007174,0.16919727770982584,-0.007974571687426588,0.17011026453983488,-0.011174684828999859,0.0
0.25869,-0.5155302020186363,0.30099502151846663,0.16737810460181146,-0.0077261879863739225,0.16348087346553658,-0.008669305263586911,0.0
0.268751,-0.5120360820315609,0.30029834463507377,0.16517470435703763,-0.0078628664292585,0.15454177377964165,-0.006548685754006987,0.0
0.278584,-0.5085344313400685,0.2988308079459426,0.1622055444644792,-0.00761784728614694,0.14636482839553905,-0.006348226175956519,0.0
0.288613,-0.5046438376988663,0.2973553807626992,0.15961497140494418,-0.007757879077969165,0.14124942346650826,-0.006532495216578851,0.0
0.298515,-0.5007458283715627,0.2958720930481705,0.1566390294649288,-0.00751620197179868,0.1384298353253435,-0.00633472317293118,0.0
0.30847,-0.49645899121102216,0.2936180354314968,0.15366103327129232,-0.00804294145453292,0.13675505531032844,-0.006905025829435207,0.0
0.318517,-0.4921638998791418,0.29097470785309776,0.15029849713534515,-0.00818796050274859,0.1362242054120787,-0.007093256631118979,0.0
0.328407,-0.4870995799002612,0.28832361039450777,0.1465513589506866,-0.007951253256545575,0.13568722949462278,-0.0068994003606672495,0.0
0.338431,-0.4820280746911621,0.28490183410587094,0.14280102653803461,-0.008099567941520572,0.1343774479202682,-0.007473573138624831,0.0
0.348352,-0.4761865024366984,0.2818538188235478,0.13904743820966847,-0.007865190740530978,0.13344506584921056,-0.007665628746760654,0.0
0.358219,-0.46995639049309773,0.2780351861811911,0.1352905325121273,-0.008401107839369974,0.13212340248679952,-0.00747555230487288,0.0
0.368234,-0.4641007359272529,0.2742089066035648,0.13153024824104387,-0.008169990104360463,0.13002819985997355,-0.007670083195572625,0.0
0.378133,-0.4578566568769909,0.2703750112207933,0.12776652445479753,-0.008324823573019679,0.12677615309060813,-0.00786582968822376,0.0
0.388102,-0.4516056806306928,0.26615206159383425,0.12399930048709296,-0.008481271207012607,0.12236828747092773,-0.008062777239582979,0.0
0.398019,-0.44496639498870766,0.26154008916538796,0.12022851595856465,-0.008255949562178663,0.11718805111537209,-0.008260911418410347,0.0
0.408277,-0.4383203271643217,0.2569196415823747,0.11683558051405618,-0.008415606337544835,0.11200131496135682,-0.008460217905226362,0.0
0.417946,-0.43128606487267374,0.2522926579359975,0.11305749492628248,-0.008576857921976672,0.10604234841724897,-0.008276351742512292,0.0
0.427907,-0.42424513523257623,0.24727674671100408,0.10965713919094633,-0.008739697692860749,0.0981591822175989,-0.008477960332427488,0.0
