t_sec,joint1_pos,joint1_vel,joint2_pos,joint2_vel,joint3_pos,joint3_vel,joint4_pos,joint4_vel,joint5_pos,joint5_vel,joint6_pos,joint6_vel,joint7_pos,joint7_vel
0.0,0.3042268753051758,-0.0048847198486328125,-0.02841949462890625,-0.0048847198486328125,-0.8661403656005859,-0.0048847198486328125,-0.032032012939453125,-0.03662872314453125,-0.08074951171875,-0.03662872314453125,-0.040854454040527344,0.03662872314453125,-0.0,-0.0
0.009934,0.3042268753051758,-0.0048847198486328125,-0.02841949462890625,-0.0048847198486328125,-0.8661403656005859,-0.0048847198486328125,-0.032032012939453125,0.03662872314453125,-0.08074951171875,-0.012210845947265625,-0.04123878479003906,0.08546829223632812,-0.0,-0.0
0.019848,0.3042268753051758,-0.0048847198486328125,-0.02841949462890625,-0.0048847198486328125,-0.8661403656005859,-0.014652252197265625,-0.03164863586425781,0.0610504150390625,-0.08074951171875,-0.03662872314453125,-0.040854454040527344,0.03662872314453125,-0.0,-0.0
0.029777,0.3042268753051758,-0.0048847198486328125,-0.02841949462890625,-0.0048847198486328125,-0.8661403656005859,-0.0048847198486328125,-0.03164863586425781,0.03662872314453125,-0.08036613464355469,0.03662872314453125,-0.04123878479003906,-0.012210845947265625,-0.0,-0.0
0.039689,0.3042268753051758,-0.0048847198486328125,-0.02841949462890625,-0.0048847198486328125,-0.8661403656005859,-0.0048847198486328125,-0.031264305114746094,0.0610504150390625,-0.07998275756835938,0.03662872314453125,-0.040854454040527344,0.08546829223632812,-0.0,-0.0
0.049667,0.3042268753051758,-0.014652252197265625,-0.02841949462890625,-0.0048847198486328125,-0.8661403656005859,-0.0048847198486328125,-0.03088092803955078,0.20756912231445312,-0.07921504974365234,0.13431167602539062,-0.040854454040527344,0.0610504150390625,-0.0,-0.0
0.059609,0.3042268753051758,-0.014652252197265625,-0.02841949462890625,-0.0048847198486328125,-0.8661403656005859,-0.0048847198486328125,-0.03088092803955078,-0.012210845947265625,-0.07768058776855469,0.15872955322265625,-0.04047107696533203,0.03662872314453125,-0.0,-0.0
0.069681,0.3038454055786133,-0.014652252197265625,-0.02841949462890625,0.0048847198486328125,-0.8661403656005859,-0.0048847198486328125,-0.03088092803955078,0.03662872314453125,-0.07653045654296875,0.15872955322265625,-0.039704322814941406,0.10988998413085938,-0.0,-0.0
0.079518,0.3038454055786133,-0.014652252197265625,-0.02841949462890625,0.0048847198486328125,-0.8661403656005859,-0.0048847198486328125,-0.03049755096435547,0.0610504150390625,-0.0753793716430664,0.13431167602539062,-0.038936614990234375,0.0610504150390625,-0.0,-0.0
0.089453,0.3038454055786133,-0.014652252197265625,-0.02841949462890625,0.0048847198486328125,-0.8661403656005859,-0.0048847198486328125,-0.03049755096435547,0.0610504150390625,-0.07461261749267578,0.10988998413085938,-0.03740215301513672,0.1831512451171875,-0.0,-0.0
