t_sec,joint1_err,joint2_err,joint3_err,joint4_err,joint5_err,joint6_err,joint7_err
0.0,0.26381657137688075,-0.015486099090534222,0.7768124799842452,-0.030879974365234375,-1.3006362915039062,-0.03778553009033203,0.0
0.009776,0.27078714355839184,-0.01749378061510276,0.7678342262781657,-0.030496597290039062,-1.3006362915039062,-0.03778553009033203,0.0
0.019285,0.27078714355839184,-0.01749378061510276,0.7678342262781657,-0.030879974365234375,-1.3006362915039062,-0.03778553009033203,0.0
0.028877,0.27078714355839184,-0.01749378061510276,0.7678342262781657,-0.030879974365234375,-1.3006362915039062,-0.03778553009033203,0.0
0.038214,0.27755504613574944,-0.019789703590330276,0.7587704007255804,-0.030496597290039062,-1.3006362915039062,-0.03778553009033203,0.0
0.048002,0.27755504613574944,-0.019789703590330276,0.7587704007255804,-0.030496597290039062,-1.300252914428711,-0.03778553009033203,0.0
0.057486,0.2841136000062086,-0.02237160221743062,0.749629948228021,-0.030496597290039062,-1.300252914428711,-0.03778553009033203,0.0
0.067244,0.2841136000062086,-0.02237160221743062,0.749629948228021,-0.02934551239013672,-1.2998685836791992,-0.03778553009033203,0.0
0.076627,0.29045633266892307,-0.02523692847417508,0.7404218893085621,-0.02819538116455078,-1.2991018295288086,-0.03740215301513672,0.0
0.086435,0.29045633266892307,-0.02523692847417508,0.7404218893085621,-0.02550983428955078,-1.2983341217041016,-0.03740215301513672,0.0
0.095794,0.29657698461252197,-0.028382854629483367,0.7311553112096548,-0.021674156188964844,-1.2979507446289062,-0.03740215301513672,0.0
0.105663,0.29657698461252197,-0.028001384902920867,0.7307738414830923,-0.01591968536376953,-1.297567367553711,-0.037017822265625,0.0
0.114992,0.3024695154924923,-0.031424806307489894,0.721457889198553,-0.010549545288085938,-1.2971839904785156,-0.03663444519042969,0.0
0.12491,0.3024695154924923,-0.031424806307489894,0.721457889198553,-0.0051784515380859375,-1.296799659729004,-0.036251068115234375,0.0
0.134216,0.3081281100922694,-0.03474087473114551,0.7121017564485577,0.0009584426879882812,-1.2964162826538086,-0.03586769104003906,0.0
0.144115,0.3081281100922694,-0.03435940500458301,0.7121017564485577,0.005946159362792969,-1.2960329055786133,-0.03471660614013672,0.0
0.153393,0.31354718406215376,-0.03832741087670527,0.7027146766065512,0.009015083312988281,-1.2952651977539062,-0.03394889831542969,0.0
0.163339,0.31354718406215376,-0.03832741087670527,0.7027146766065512,0.009398460388183594,-1.2941150665283203,-0.03279876708984375,0.0
