t_sec,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos
0.0,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7708673477172852,-1.8633947372436523,-0.002109527587890625
0.009864,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7712507247924805,-1.8630104064941406,-0.002109527587890625
0.01969,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7712507247924805,-1.8633947372436523,-0.002109527587890625
0.029665,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7708673477172852,-1.8633947372436523,-0.002109527587890625
0.03934,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7708673477172852,-1.8633947372436523,-0.002109527587890625
0.049217,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7712507247924805,-1.8633947372436523,-0.002109527587890625
0.059038,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7712507247924805,-1.8633947372436523,-0.002109527587890625
0.068896,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7712507247924805,-1.8630104064941406,-0.002109527587890625
0.078809,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7708673477172852,-1.8630104064941406,-0.002109527587890625
0.088565,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7708673477172852,-1.8633947372436523,-0.002109527587890625
0.003212,0.0,0.4872583343890641,-0.657768596863345,0.0,0.4609308952287188,0.0
0.013221,0.0,0.48766619284669954,-0.657748331874299,0.0,0.46073378654382435,0.0
0.023253,0.0,0.4880731243164875,-0.6577271765618375,0.0,0.4605362515716278,0.0
0.033195,0.0,0.48847347677416975,-0.6577054389366807,0.0,0.4603410458278431,0.0
0.043134,0.0,0.4888732150144772,-0.6576828083016335,0.0,0.4601452719354877,0.0
0.05312,0.0,0.4892727933975738,-0.6576592497634006,0.0,0.4599486974277874,0.0
0.063131,0.0,0.48967140425656575,-0.6576348028143333,0.0,0.45975171065790993,0.0
0.073128,0.0,0.49006782107125935,-0.6576095416630269,0.0,0.4595549154415594,0.0
0.083134,0.0,0.49046288815704836,-0.6575834128048118,0.0,0.45935789155614715,0.0
0.093114,0.0,0.49085537428641274,-0.6575564993656899,0.0,0.459161253277504,0.0
0.098412,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7712507247924805,-1.8630104064941406,-0.002109527587890625
0.103223,0.0,0.4912505360183489,-0.6575284276578717,0.0,0.45896235317130857,0.0
0.108258,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7712507247924805,-1.8630104064941406,-0.002109527587890625
0.113109,0.0,0.4916363170563048,-0.6575000660905854,0.0,0.45876726959836417,0.0
0.118097,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7712507247924805,-1.8630104064941406,-0.002109527587890625
0.123109,0.0,0.4920241912994797,-0.657470585254168,0.0,0.45857021241502244,0.0
0.127925,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7712507247924805,-1.8630104064941406,-0.002109527587890625
0.133125,0.0,0.4924109004760562,-0.6574402162048946,0.0,0.4583728199024104,0.0
0.137777,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7712507247924805,-1.8633947372436523,-0.002109527587890625
0.14314,0.0,0.4927958436630076,-0.6574090038727561,0.0,0.45817539531126966,0.0
0.147614,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7712507247924805,-1.8633947372436523,-0.002109527587890625
0.153141,0.0,0.4931784241841304,-0.6573769989192422,0.0,0.4579782454939376,0.0
0.157466,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7712507247924805,-1.8633947372436523,-0.002109527587890625
0.163123,0.0,0.49355881112924693,-0.6573441911403168,0.0,0.4577812857441317,0.0
0.167297,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7708673477172852,-1.8633947372436523,-0.002109527587890625
0.17313,0.0,0.4939381911743661,-0.657310476829007,0.0,0.45758389899765006,0.0
0.177148,-0.09746742248535156,0.6685361862182617,-1.4982452392578125,-0.7708673477172852,-1.8633947372436523,-0.002109527587890625
0.18313,0.0,0.4943156134296064,-0.6572759381509967,0.0,0.45738657643968395,0.0
