t_sec,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos
0.0,0.006839640789884105,0.435817521171568,-0.48419124285282444,0.019777034144801923,0.5097024447228155,-0.02826556539466809
0.001823,0.006824925233615124,0.4359515711899086,-0.4842475348831177,0.019894704639344365,0.5097579191613456,-0.02833793273909966
0.003628,0.00681125171445429,0.436082855634192,-0.48430624688134544,0.020012377934958966,0.5098106698229437,-0.02840917738123034
0.005457,0.006892567407478303,0.4363624357414785,-0.48422532440700433,0.020226356809109437,0.5099591910511936,-0.02850175389750676
0.007305,0.006888817040813232,0.43651168385157585,-0.48427188206510474,0.02035322466684744,0.5100199377347577,-0.028575673219308827
0.009155,0.006875868787547406,0.43664308218082454,-0.48433563765824694,0.02046970250223056,0.5100679688771582,-0.02864632707152765
0.010943,0.006862760467796047,0.4367702323248164,-0.4844032834990319,0.020585033534800876,0.5101123670715881,-0.028715595276416116
0.012811,0.006850606917774653,0.43689484544984397,-0.4844731461374585,0.020700289255969465,0.5101542925522928,-0.028783767035419502
0.014619,0.006933221722580869,0.43716791171285296,-0.4844034901072594,0.020911694382208263,0.5102921443170874,-0.028873266088915897
0.016513,0.006931054667558291,0.437311207421967,-0.4844605631239116,0.021036242805062687,0.5103427437529479,-0.028944258365093414
0.018282,0.006919764320904799,0.43743703723005584,-0.4845344471946049,0.02115049199335625,0.5103809890513147,-0.02901207273514797
0.02012,0.006908362589224083,0.4375589675421963,-0.48461189192836307,0.0212636650324321,0.5104159324005891,-0.029078582082127904
0.021963,0.006897957123040211,0.4376786932685547,-0.48469124195340835,0.021376827900139842,0.5104487200245181,-0.02914406816920398
0.023793,0.0068886649446943254,0.43779648441252983,-0.48477224518083356,0.021490125201430076,0.5104795501311903,-0.029208633743666442
0.025783,0.006973584117062448,0.43806244110161274,-0.4847142815200673,0.021699108432286843,0.5106061267522112,-0.029294475743781044
0.02752,0.006974275007657905,0.43819961660677387,-0.4847818747667449,0.0218217710035317,0.5106463036181335,-0.029362045192587314
0.029286,0.00696592047968216,0.4383197653881287,-0.48486584520944476,0.02193424276078578,0.5106745309818046,-0.029426552139249457
0.031188,0.006957470635716186,0.43843637458193285,-0.4849530436500462,0.022045698063294747,0.5106997965562353,-0.029489851615570575
0.033037,0.006950025449976249,0.4385511192214447,-0.4850418392095336,0.02215719073746512,0.5107232274743916,-0.029552214695876756
0.034783,0.00703645728545765,0.43881390235343753,-0.48499205074214485,0.022364079495020592,0.5108423161194371,-0.029635790286574894
0.036634,0.0070390122469092655,0.4389484280568269,-0.48506709517601576,0.02248498570590851,0.5108755129514221,-0.029701222581261223
0.03848,0.00703258827710524,0.43906618342873777,-0.4851582481493997,0.0225957867509046,0.5108970189846848,-0.02976364764230269
0.040368,0.00702610143024133,0.43918061461566665,-0.4852524224089759,0.022705624204929453,0.5109157845303922,-0.02982491090582479
0.042122,0.007020644276957225,0.4392933846843796,-0.48534800211606205,0.022815547413023936,0.5109329254840215,-0.02988527938351712
0.04408,0.007016332081800451,0.439404738160886,-0.48544475776458473,0.022925695783337287,0.5109486199719283,-0.029944851060828587
0.045778,0.007105454953406922,0.4396639324382497,-0.485403397209076,0.02313087979920283,0.5110597878664872,-0.03002558457657517
0.047732,0.007111114669942183,0.4397955178720552,-0.48548602120869305,0.0232504893811201,0.5110856989246297,-0.030088347773055944
0.049548,0.007107841809118816,0.43991061501769135,-0.48558446733086497,0.023360070688435906,0.5111001986424499,-0.030148182190282032
0.051301,0.00710450948925821,0.440022616458617,-0.48568572314508535,0.023468724303145023,0.5111121869558307,-0.030206920857913506
0.053208,0.0071022034811113605,0.44013317167230204,-0.48578818941803414,0.0235774933782342,0.5111227667122449,-0.030264824716112984
0.054957,0.007193118413732715,0.44039159175556725,-0.485752785020801,0.023781134863442334,0.5112287810302303,-0.030343833978432853
0.056783,0.007200781280116292,0.440522626907704,-0.4858409236251308,0.023899403264717806,0.511249853173311,-0.03040494992578259
0.058617,0.007199551715665827,0.4406373179254631,-0.4859447222160642,0.02400770439719562,0.5112596821573132,-0.030463170122055922
0.060453,0.007198282751488816,0.44074904198457066,-0.4860512045889062,0.02411511729864277,0.511267145328824,-0.030520319298320105
0.062299,0.00719805520357036,0.4408594423497395,-0.48615878039383187,0.0242226824659786,0.5112733384042057,-0.03057665585948401
0.064059,0.007198980809426439,0.44096874928955043,-0.48626723544131595,0.024330537690411148,0.5112784260324625,-0.030632273977318162
0.066057,0.00729274959488883,0.4412257710775939,-0.48623824471590077,0.02453295912114929,0.5113787441774892,-0.030708944667373055
0.067783,0.007303601402033792,0.44135585077449013,-0.486332141068496,0.02465034258140259,0.5113946245899212,-0.03076785909136676
0.069618,0.007305589333413853,0.44146977081808847,-0.4864415012419792,0.02475781640684291,0.511399459576428,-0.030823934393215114
0.07158,0.0073075266427742,0.4415808704655241,-0.4865534079721406,0.02486442959610184,0.511402085194796,-0.030878984621687963
0.073317,0.007310490304777764,0.44169078553440105,-0.4866662822406033,0.024971212226369,0.511403586324947,-0.030933258976761125
0.075071,0.007314592963451602,0.4417997400906928,-0.48677991794421255,0.02507830343725571,0.5114041221522473,-0.03098685392414555
0.077023,0.007411429457725066,0.442056664077729,-0.48675616310531156,0.02527991240669714,0.5114999197167215,-0.031061499600625778
0.078791,0.007425425940625265,0.4421866592189661,-0.4868550515597502,0.02539655774901366,0.511511504223321,-0.031118462687915033
0.080632,0.007430556086076179,0.4423005979055023,-0.4869692840938236,0.025503317723793627,0.511512180218683,-0.031172626418475846
0.082452,0.007435625433701949,0.44241182513076344,-0.48708596161125317,0.025609233684513205,0.5115107689766851,-0.03122580022487102
0.084277,0.007532524746823869,0.44266980891121616,-0.48706663091671093,0.025808746239903334,0.5116037594730221,-0.031299713803238774
0.086123,0.007547320984251199,0.4428017406928779,-0.4871688657905212,0.025924034901132122,0.5116132449948406,-0.031356077363036056
0.08795,0.007553370483947747,0.4429177404119925,-0.48728628690321363,0.026029565295924973,0.5116119522195638,-0.031409642159683115
0.089777,0.007559403212518585,0.44303106351740085,-0.4874061073373334,0.026134301950130123,0.5116086312900802,-0.031462200622137775
0.091599,0.007566482349555772,0.4431433302011416,-0.4875267681898669,0.02623926620256559,0.5116043516655896,-0.0315139996075453
0.09351,0.007574717380371667,0.4432547582238005,-0.48764807040751096,0.026344594136010705,0.5115992655543604,-0.031565134269821445
0.095369,0.007674930728667555,0.4435135647055935,-0.4876330697633507,0.026543756652227034,0.5116888316056495,-0.03163711662793727
0.097131,0.00769301744599697,0.4436461527447463,-0.48773955924808965,0.026658670381682965,0.5116950015061782,-0.03169160266569964
0.098955,0.007702333665324555,0.4437628625964142,-0.48786116098834714,0.02676382823309909,0.5116904857518978,-0.03174332568921699
0.100896,0.0077116114082614136,0.4438769724055715,-0.48798509053821126,0.026868196824572463,0.5116840294197927,-0.03179407537650932
0.102629,0.0077219045491825015,0.44399010424121516,-0.48810979169471447,0.026972803930166482,0.5116766991859966,-0.031844092079198937
0.104448,0.007824016718895344,0.44425066354833004,-0.48809842058695935,0.027171110985706393,0.511763917613179,-0.03191489810835864
0.106283,0.007844143434038576,0.44438501301493183,-0.4882082935845307,0.027285308315426207,0.5117679228447286,-0.03196825381113228
0.108132,0.007855520216340324,0.44450351665030985,-0.4883332166204411,0.027389785348934964,0.5117613106479614,-0.03201885522663453
0.10995,0.007866863691661098,0.4446194551993194,-0.48846043042028414,0.02749349749285091,0.5117528105082195,-0.03206848908612879
0.11182,0.007879226898646676,0.44473444800767603,-0.4885883804872565,0.027597467486519613,0.5117434857180468,-0.03211739357410382
0.113657,0.007892733703274724,0.4448487057918403,-0.4887168730042312,0.0277018215869637,0.5117334825857881,-0.03216566956917574
0.11554,0.00799625792750165,0.44510787227316095,-0.48871190316769736,0.02789809897050504,0.5118162168829807,-0.03223432898781115
0.117313,0.008019407588885434,0.4452430929562372,-0.48882576237358843,0.02801190418036311,0.5118174513222108,-0.032285916877698266
0.119139,0.008033976731958029,0.4453627913518188,-0.48895433646031905,0.028116185139702942,0.5118083295042646,-0.0323348191672456
0.120952,0.008048506653165192,0.4454800118897938,-0.48908511758694173,0.028219730004748943,0.5117974054757087,-0.03238278723243605
0.122895,0.008064038526076534,0.44559634450678126,-0.4892165837184623,0.028323531534839613,0.5117857175430816,-0.03243005281100468
0.124614,0.0081706247462884,0.4458595925630181,-0.4892130191430353,0.028520352289797848,0.511867894359282,-0.03249792325603887
0.126543,0.008195875401989109,0.44599721422747174,-0.48932965576600124,0.02863371744387659,0.5118676528342405,-0.03254854018993658
0.128282,0.008212433729470298,0.44611912701608203,-0.4894611531038724,0.0287374577251013,0.511856974350002,-0.03259645010240195
0.130116,0.008228943108674695,0.4462385543662829,-0.4895948559856264,0.028840463618637995,0.5118445121496787,-0.032643421016262365
0.131958,0.00824645526483479,0.4463571080127148,-0.4897292278241145,0.028943743695599242,0.5118313155635763,-0.03268968987088891
0.133871,0.008265080190912473,0.44647499625692294,-0.4898640776699139,0.029047431551289228,0.5118175281558353,-0.032735350589997665
0.135636,0.008373605260725126,0.4467383163998478,-0.48986555341689386,0.02924301482889614,0.5118964366514659,-0.032801363396382226
0.13745,0.008401818168772671,0.4468773621306149,-0.4899856899438311,0.029356181407579424,0.5118940464241603,-0.03285037676831357
0.139287,0.008421438481093713,0.44700089754784866,-0.49012047134850445,0.02945984649257049,0.5118813923070767,-0.03289673298992798
0.141117,0.008441000999840869,0.44712200539367397,-0.490257402686325,0.029562790678074175,0.5118670123973451,-0.03294217655681997
0.142964,0.008461543408198876,0.44724227942319367,-0.4903949681945072,0.02966601124300804,0.5118519410157855,-0.032986940812926684
0.144831,0.008571625423693325,0.447507705567717,-0.4903996923417545,0.029860790304761433,0.5119292092309966,-0.03305194175542878
0.14661,0.008601710795482012,0.4476490894232654,-0.49052261285870263,0.029973467826024346,0.5119255201099013,-0.03310001814604365
0.148439,0.00862324335674418,0.4477749978608813,-0.4906601117329259,0.03007669602800932,0.5119116267355666,-0.03314544463720983
0.150296,0.008644724237456878,0.4478984903975433,-0.49079974309223384,0.03017922405832062,0.511896032632939,-0.03318995821873248
0.152172,0.008667188003626028,0.4480211557344266,-0.49093999475644035,0.030282042299808607,0.5118797673708962,-0.033233789983544364
0.153958,0.008690741310369685,0.4481431994739889,-0.4910806825080245,0.030385284375757472,0.5118629703141644,-0.03327703352988997
0.155898,0.008803859917241476,0.44841085417237686,-0.4910884080204978,0.03058017537827608,0.5119385622263579,-0.033340537252636575
0.157693,0.008836921012833426,0.44855415462691073,-0.4912143763200158,0.030692896613047235,0.5119332381597943,-0.033387146052501364
0.159516,0.008861400102733641,0.4486819683004911,-0.49135490766602824,0.030796161048389992,0.5119177423327546,-0.03343112887960788
0.16128,0.008885803970421628,0.4488073892183265,-0.49149754780757304,0.030898721458900723,0.5119005759951998,-0.03347421847380253
0.163134,0.008911159018227826,0.4489320108360273,-0.491640783911407,0.031001574737938273,0.5118827681248693,-0.033516640129091765
0.164947,0.009025323031693993,0.4492012926176443,-0.4916522047853424,0.03119531718648256,0.5119565511076084,-0.0335791147259946
0.166767,0.00906011705917882,0.4493470044081584,-0.4917808758424495,0.03130758376423844,0.5119501246705703,-0.033624843613340304
0.168617,0.009086413682152938,0.44947732382469074,-0.4919239843892531,0.03141048960371333,0.5119336224349178,-0.033667961169668775
0.170454,0.009112642456213833,0.44960526341006785,-0.4920691812715589,0.03151271909680598,0.511915473163561,-0.033710183164322984
0.172326,0.009139830411321966,0.44973240574335277,-0.492214966258152,0.03161525150517633,0.5118966940739774,-0.03375173505545302
0.174083,0.009168092793110129,0.449858952857184,-0.4923611603036594,0.03171821734930074,0.5118774223068802,-0.03379271869937053
0.175984,0.009284754832112253,0.4501299125647937,-0.49237606275358187,0.03191172254455338,0.5119493235479935,-0.033853671444312804
0.177787,0.009322379377387426,0.4502775747422996,-0.4925077032522031,0.0320240849908048,0.5119414458311499,-0.03389798945448398
0.179679,0.009351523892465479,0.45040989858178937,-0.4926537022730336,0.03212712248731374,0.5119235643168099,-0.0339397248932929
0.181504,0.009380582426692636,0.4505398684535143,-0.492801763070351,0.03222948384491798,0.5119040638989547,-0.03398058489244108
0.183346,0.00941057677679801,0.45066906293374004,-0.49295039256045803,0.03233214590674733,0.5118839559523193,-0.03402079317069725
0.185154,0.009528972760739782,0.45094298210285144,-0.4929677317947554,0.03252537076955732,0.5119550081615201,-0.03408094094716465
0.186949,0.009568321645611218,0.45109331144470893,-0.49310183516202505,0.03263743452340415,0.511946297960026,-0.03412446094521709
0.188798,0.009599192134634772,0.45122826388902904,-0.49325029706870116,0.032740182278260796,0.5119275918758126,-0.03416539336176086
0.19065,0.00962998017420629,0.451360854951348,-0.49340081941796476,0.032842266953696755,0.5119072734907973,-0.034205446738090874
0.192455,0.009661706055193977,0.4514926668296237,-0.49355190850866526,0.03294466646092027,0.5118863538694234,-0.034244844705247385
0.194291,0.009780676756082553,0.45176759250414034,-0.493573445784554,0.03313646882301003,0.5119553680186895,-0.03430388950311983
0.196119,0.009821661490347328,0.4519202834870638,-0.49371021525113135,0.03324818241033733,0.5119456994672523,-0.034346530920899884
0.197948,0.009854294838272909,0.45205775776677304,-0.49386115664519975,0.033350720472000696,0.5119261702046772,-0.03438661295516095
0.199788,0.009886860676396087,0.4521928888725869,-0.4940141320380347,0.03345261835504804,0.5119050500085336,-0.03442581491952554
0.201715,0.00992036527027019,0.45232724122540857,-0.49416766841459425,0.033554844074840946,0.511883336362114,-0.03446436179417127
0.203478,0.009954913644322076,0.45246101520106213,-0.49432158803251197,0.03365752723190769,0.5118611634404883,-0.03450234683634982
0.205378,0.01007694624842663,0.45273873433946216,-0.49434550714760056,0.0338499214537206,0.5119291628860035,-0.03456005359339535
0.207123,0.010120732755771477,0.4528935695503711,-0.494485013218003,0.03396195351760642,0.5119183295873266,-0.034601349553699576
0.208964,0.010156113467307805,0.4530331269300656,-0.49463871903718165,0.03406477142974752,0.5118976320789305,-0.0346401025226784
0.210928,0.010191398870889356,0.45317034966161845,-0.49479444787208227,0.03416693793687398,0.5118753570316618,-0.03467799422548901
0.212601,0.010227597619823446,0.45330680995856737,-0.49495072265041734,0.03426942608906019,0.5118525035322821,-0.03471524913172778
0.214447,0.010350350751489188,0.45358599268293603,-0.4949783814615452,0.034460690128316374,0.5119188287170879,-0.03477196648906732
0.216293,0.010395694352384676,0.45374329447799905,-0.49512043317633375,0.03457244035753909,0.511907178456405,-0.0348124587788845
0.218122,0.010432733204946067,0.4538854342848468,-0.4952765398600834,0.03467508759135161,0.5118857692125692,-0.03485042710556269
0.219951,0.010469689888147305,0.45402524943152783,-0.4954346512130046,0.034777105307610766,0.5118627972614036,-0.03488753365214923
0.221857,0.010507561807912062,0.4541642987445376,-0.49559330493607523,0.03487945686211683,0.511839250899229,-0.03492400173953045
0.223628,0.010546453170598475,0.45430278185618134,-0.4957523253927834,0.03498227114569271,0.5118152626948763,-0.03495992363321765
0.225486,0.010671993829424057,0.4545845808934061,-0.4957825048708023,0.035174024966376165,0.5118805260640555,-0.03501535472188068
0.227378,0.010720000372212867,0.4547440440888017,-0.4959272378016974,0.03528612039150785,0.5118678008068089,-0.03505456912890287
0.229108,0.010759665235309072,0.4548883054436696,-0.496086034093241,0.035389092107199226,0.5118453265245467,-0.03509127956715861
0.23097,0.010799223290685932,0.45503025068138225,-0.4962468234486874,0.035491425025346794,0.5118213016652725,-0.0351271460739081
0.23279,0.010839665021366893,0.4551714456629443,-0.4964081409683737,0.035594089040054566,0.5117967151810973,-0.035162385803039965
0.234665,0.01096611397593581,0.45545520041610055,-0.49644158066710836,0.03578504209688994,0.5118606708371936,-0.03521694573054768
0.236437,0.011015610387415801,0.45561722206867833,-0.4965887556033268,0.03589692411794485,0.5118472443745405,-0.03525542257139061
0.238296,0.011056836710508567,0.4557641074466609,-0.4967498948320768,0.035999761540744885,0.5118241417983753,-0.035291406378753276
0.240119,0.01109796675652759,0.45590867947078845,-0.49691301669470805,0.03610197933302668,0.5117994974775479,-0.03532654487463449
0.241996,0.01113998366604154,0.4560524941135423,-0.49707666375271464,0.03620453869710538,0.5117742928050717,-0.03536105298947225
0.243802,0.011183005444033053,0.4561957475213794,-0.4972406637807563,0.03630756197948271,0.5117486575905829,-0.03539503271574512
0.245666,0.011312225093196461,0.4564823409778179,-0.49727640119706434,0.036499143671202106,0.5118117361278902,-0.035448389596817974
0.24745,0.011364275133539976,0.456646586112457,-0.4974261812134672,0.036611419621116574,0.5117973302635592,-0.03548566082754429
