t_sec,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos
0.725079,0.0,0.4607270695378281,-0.4568201866118241,0.0,0.5214116025066278,0.0
0.735127,0.0,0.4612256366934231,-0.45697423125648357,0.0,0.5215325543985027,0.0
0.745089,0.0,0.46171846062952265,-0.4571276482722162,0.0,0.521652097361863,0.0
0.755163,0.0,0.46221544221401595,-0.4572835245972855,0.0,0.5217726338677211,0.0
0.765102,0.0,0.46270414767180695,-0.45743795623093897,0.0,0.5218911492064966,0.0
0.775082,0.0,0.4631938217673993,-0.45759384910754386,0.0,0.5220098863872883,0.0
0.785085,0.0,0.46368271843887,-0.45775065848617547,0.0,0.5221284227806158,0.0
0.795101,0.0,0.46417092975452745,-0.45790841929888215,0.0,0.5222467815388406,0.0
0.805131,0.0,0.4646587987552525,-0.4580672494906865,0.0,0.5223650466457189,0.0
0.815127,0.0,0.4651442433675728,-0.45822647208888084,0.0,0.5224827142588262,0.0
0.825104,0.0,0.465626251842857,-0.4583857448174836,0.0,0.5225995400988324,0.0
0.835136,0.0,0.4661101948204042,-0.45854684793269773,0.0,0.5227168266991945,0.0
0.845154,0.0,0.46659155641333017,-0.4587082869462261,0.0,0.5228334804210706,0.0
0.855105,0.0,0.46706833970006334,-0.45886937677737816,0.0,0.5229490182828955,0.0
0.865095,0.0,0.4675459227158724,-0.45903193175082746,0.0,0.5230647444072356,0.0
0.875093,0.0,0.4680223321771402,-0.45919529031163814,0.0,0.5231801814481488,0.0
0.885107,0.0,0.46849836919533816,-0.45935973298938804,0.0,0.5232955243588526,0.0
0.895132,0.0,0.4689729573136256,-0.45952489281496717,0.0,0.5234105131604684,0.0
0.905113,0.0,0.46944327837218014,-0.4596897789608189,0.0,0.5235244659097751,0.0
0.915108,0.0,0.4699142442204154,-0.45985611144830346,0.0,0.5236385735364956,0.0
0.925216,0.0,0.4703832576737447,-0.46002298006171816,0.0,0.5237522076207246,0.0
0.935076,0.0,0.47084976751913593,-0.46019018346344076,0.0,0.5238652354538491,0.0
0.945093,0.0,0.4713161885855036,-0.46035858932290585,0.0,0.5239782429491564,0.0
0.955111,0.0,0.47178085053353086,-0.46052759972757523,0.0,0.5240908262469183,0.0
0.965109,0.0,0.4722444496149828,-0.46069746930964867,0.0,0.5242031548793422,0.0
0.975102,0.0,0.4727060456900352,-0.46086785403091507,0.0,0.5243150018846885,0.0
0.98507,0.0,0.4731650997529053,-0.4610385493832302,0.0,0.5244262374659252,0.0
0.995103,0.0,0.47362537698438667,-0.46121096313400856,0.0,0.5245377748370147,0.0
1.005086,0.0,0.4740816549758753,-0.4613831407960583,0.0,0.5246483492966801,0.0
1.015094,0.0,0.4745378041340338,-0.46155653911824085,0.0,0.5247588995997436,0.0
1.025117,0.0,0.47499277345175,-0.46173076662922063,0.0,0.5248691718906611,0.0
1.035112,0.0,0.4754451568663083,-0.46190528267879444,0.0,0.524978826175833,0.0
1.045129,0.0,0.475897005530858,-0.46208087912239654,0.0,0.5250883604536154,0.0
1.055276,0.0,0.4763530524177993,-0.4622594252582972,0.0,0.5251989231122642,0.0
1.065067,0.0,0.4767918933464498,-0.4624324990999424,0.0,0.5253053254264974,0.0
1.075114,0.0,0.4772402689583038,-0.4626106278197191,0.0,0.5254140516186598,0.0
1.085136,0.0,0.4776855322388458,-0.46278882923855547,0.0,0.5255220361129904,0.0
1.095063,0.0,0.4781262198253286,-0.46296649831910763,0.0,0.5256289246096614,0.0
1.105118,0.0,0.47856963830952365,-0.46314658734220815,0.0,0.5257364901771564,0.0
1.115092,0.0,0.47900881554242847,-0.46332627270065885,0.0,0.5258430423667962,0.0
1.125191,0.0,0.47945174513617933,-0.4635088379412292,0.0,0.5259505215196183,0.0
1.135094,0.0,0.4798846168494678,-0.4636885772576306,0.0,0.5260555771135862,0.0
1.145076,0.0,0.48031940443169235,-0.4638704404997416,0.0,0.5261611155987831,0.0
1.155129,0.0,0.4807556398400075,-0.4640542628970521,0.0,0.5262670245597274,0.0
1.165055,0.0,0.481184504464744,-0.46423631648600855,0.0,0.5263711636133647,0.0
1.175115,0.0,0.48161769322492676,-0.4644215674275203,0.0,0.5264763733735202,0.0
1.185077,0.0,0.4820448391886789,-0.46460559016974534,0.0,0.5265801368719236,0.0
1.195121,0.0,0.4824743026115393,-0.46479198501813046,0.0,0.5266844857475534,0.0
1.205076,0.0,0.4828978340507241,-0.4649771705096389,0.0,0.5267874163258319,0.0
1.21507,0.0,0.4833215178395553,-0.4651637955209759,0.0,0.5268904078349175,0.0
1.225064,0.0,0.48374400289657804,-0.46535127649711017,0.0,0.5269931327953618,0.0
1.235112,0.0,0.48416695176937957,-0.46554036462673165,0.0,0.5270959964406223,0.0
1.245082,0.0,0.4845851470866578,-0.4657287231982602,0.0,0.527197730541212,0.0
1.255082,0.0,0.48500270370365234,-0.4659181959039285,0.0,0.5272993366709846,0.0
1.26506,0.0,0.4854175156559904,-0.4661078274921848,0.0,0.5274003031147835,0.0
1.275106,0.0,0.4858337818172651,-0.46629954869931944,0.0,0.5275016528542912,0.0
1.286216,0.0,0.48629019205009694,-0.46651142124340395,0.0,0.5276128117124242,0.0
1.295159,0.0,0.486658047027477,-0.46668346656919424,0.0,0.5277024306293838,0.0
1.30512,0.0,0.48706595329270874,-0.4668755984303805,0.0,0.5278018370516956,0.0
1.315058,0.0,0.48747164257752695,-0.4670681166220322,0.0,0.5279007355500717,0.0
1.325093,0.0,0.4878790241870621,-0.4672628922258974,0.0,0.5280000802095374,0.0
1.335091,0.0,0.48828277857554614,-0.46745739042991574,0.0,0.5280985747090896,0.0
1.345127,0.0,0.48868671451154494,-0.46765344662768993,0.0,0.5281971489147825,0.0
1.35513,0.0,0.4890876838786825,-0.4678495370604351,0.0,0.5282950353898033,0.0
1.365085,0.0,0.48948459927564797,-0.468045110797833,0.0,0.5283919689004137,0.0
1.375126,0.0,0.4898833964193957,-0.4682431003622369,0.0,0.5284893999472134,0.0
1.385129,0.0,0.49027957175157066,-0.4684412858315826,0.0,0.5285862293621385,0.0
1.395089,0.0,0.49067182961478956,-0.46863900227579647,0.0,0.5286821407270511,0.0
1.405063,0.0,0.4910631288540881,-0.4688377336969872,0.0,0.5287778580021443,0.0
1.415142,0.0,0.49145675480868556,-0.4690391774692134,0.0,0.5288741862982168,0.0
1.425114,0.0,0.4918440999975157,-0.46923892658069355,0.0,0.5289690198178101,0.0
1.435162,0.0,0.49223184998404357,-0.46944041548178794,0.0,0.5290639956994827,0.0
1.445092,0.0,0.49261555831828985,-0.4696413334882504,0.0,0.5291580254937025,0.0
1.455098,0.0,0.49299894543015793,-0.4698436243221711,0.0,0.529252021458171,0.0
1.465095,0.0,0.49338113389098914,-0.47004683785950147,0.0,0.5293457695167221,0.0
1.475195,0.0,0.49376469987804683,-0.47025236762800876,0.0,0.5294399029685247,0.0
1.485086,0.0,0.49413896891127224,-0.47045446741173996,0.0,0.5295318019840793,0.0
1.495119,0.0,0.4945158911781537,-0.4706595716094385,0.0,0.5296244009393745,0.0
1.505089,0.0,0.49488996521799533,-0.470864708299163,0.0,0.5297163496075102,0.0
1.515131,0.0,0.4952644872163847,-0.4710716933580467,0.0,0.5298084591200202,0.0
1.525207,0.0,0.4956384009918417,-0.47127996608292483,0.0,0.5299004711110742,0.0
1.535056,0.0,0.49600244160725104,-0.4714843216659587,0.0,0.5299901049018125,0.0
1.545097,0.0,0.4963716441765398,-0.47169319360071715,0.0,0.5300810628575148,0.0
1.55506,0.0,0.4967362067138762,-0.47190106431254547,0.0,0.5301709316780441,0.0
1.565236,0.0,0.49710511693758824,-0.4721130819981326,0.0,0.530261928371569,0.0
1.575095,0.0,0.49746293172308786,-0.47232035074626055,0.0,0.5303502436183345,0.0
1.585082,0.0,0.4978229549423665,-0.4725305418189241,0.0,0.5304391604870967,0.0
1.595085,0.0,0.49818191662137823,-0.472741779689131,0.0,0.5305278731558337,0.0
1.605079,0.0,0.4985382788473942,-0.47295316000276844,0.0,0.5306160021959614,0.0
1.615066,0.0,0.49889292285576725,-0.47316520156886993,0.0,0.5307037660209865,0.0
1.625065,0.0,0.4992459782939994,-0.47337798521045943,0.0,0.5307911974490964,0.0
1.635147,0.0,0.49959955571414744,-0.47359280272818804,0.0,0.5308788204737661,0.0
1.64507,0.0,0.4999467049306259,-0.4738054159851853,0.0,0.5309649127546556,0.0
1.655107,0.0,0.5002955245229159,-0.47402077800723963,0.0,0.5310514830761827,0.0
1.665162,0.0,0.5006431898634308,-0.47423717720963343,0.0,0.53113783222657,0.0
1.675097,0.0,0.500984876689855,-0.4744515856973124,0.0,0.531222761671151,0.0
1.685097,0.0,0.5013269194939303,-0.4746679646117487,0.0,0.5313078459843755,0.0
1.6951,0.0,0.5016674502952004,-0.47488515273793747,0.0,0.5313926218720675,0.0
1.705128,0.0,0.5020067373384752,-0.4751033296767583,0.0,0.5314771570352024,0.0
1.715072,0.0,0.5023412965976024,-0.4753202381366434,0.0,0.5315605833394532,0.0
1.725119,0.0,0.5026774879426962,-0.47554000759202814,0.0,0.5316444875188613,0.0
1.735092,0.0,0.5030092185724347,-0.4757586633265664,0.0,0.5317273498766087,0.0
1.745073,0.0,0.5033395534026441,-0.47597820923032813,0.0,0.531809935920851,0.0
1.755073,0.0,0.5036686910644813,-0.4761987877930172,0.0,0.531892296302696,0.0
1.765124,0.0,0.5039974013739073,-0.4764209339212294,0.0,0.5319746249948416,0.0
1.775075,0.0,0.5043210695091164,-0.47664151537367283,0.0,0.5320557661875811,0.0
1.785059,0.0,0.5046439252173073,-0.476863397880992,0.0,0.5321367801187337,0.0
1.795084,0.0,0.5049663923499799,-0.47708689609462607,0.0,0.5322177746698342,0.0
1.805133,0.0,0.505287377374733,-0.47731127017360836,0.0,0.5322984764899867,0.0
1.815078,0.0,0.5056033519955668,-0.477534030770686,0.0,0.5323779980875647,0.0
1.825135,0.0,0.5059207423556629,-0.4777597113724428,0.0,0.5324579574197941,0.0
1.835109,0.0,0.5062338583965417,-0.4779842756861229,0.0,0.5325369219594724,0.0
1.845727,0.0,0.5065605013916952,-0.47822061617012007,0.0,0.5326193869456561,0.0
1.855569,0.0,0.5068678509405098,-0.47844496905536943,0.0,0.5326970663032013,0.0
1.865289,0.0,0.507166786661484,-0.47866504988844627,0.0,0.5327727004800127,0.0
1.875095,0.0,0.5074693152811411,-0.4788896888536662,0.0,0.5328493274179139,0.0
1.885082,0.0,0.5077732333595891,-0.47911733463573847,0.0,0.5329263932428463,0.0
1.895161,0.0,0.5080779410748019,-0.4793475983798876,0.0,0.5330037490485463,0.0
1.905154,0.0,0.5083781872153732,-0.47957651491951614,0.0,0.5330800623805187,0.0
1.915116,0.0,0.508675398998238,-0.47980513677877756,0.0,0.5331556949243348,0.0
1.925053,0.0,0.5089699557378331,-0.48003373796121657,0.0,0.5332307429186165,0.0
1.935164,0.0,0.5092678672155846,-0.48026703153613903,0.0,0.5333067402800141,0.0
1.945133,0.0,0.5095588780861793,-0.48049699118364697,0.0,0.5333810715833245,0.0
1.955079,0.0,0.5098487218227721,-0.4807281041131766,0.0,0.5334551998238487,0.0
1.965083,0.0,0.5101374765774287,-0.48096045138445676,0.0,0.5335291463497792,0.0
