t_sec,master_slave_pos_err_m
0.433785,0.020252822204954824
0.435269,0.021211438659737507
0.437598,0.021211438659737507
0.439081,0.02171873916317416
0.441395,0.02186386489725515
0.442779,0.020161325269270156
0.444616,0.020161325269270156
0.447017,0.023582924538326507
0.448737,0.020965605362047755
0.450663,0.020965605362047755
0.452593,0.019871799927889226
0.455156,0.019871799927889226
0.456847,0.021359829934371095
0.459103,0.021359829934371095
0.460661,0.019612657663931048
0.462999,0.019753027742181344
0.464426,0.01864194524711456
0.466423,0.01864194524711456
0.468471,0.019851245219106035
0.470737,0.01873466130800416
0.472373,0.01887243828599644
0.474618,0.017836478285516984
0.476598,0.017836478285516984
0.478055,0.02036106236092299
0.48009,0.02036106236092299
0.482053,0.018964084311308412
0.484045,0.018964084311308412
0.486239,0.019545549056548057
0.48773,0.019545549056548057
0.490062,0.020071146859441388
0.491643,0.020210717904431855
0.493703,0.019606738990350057
0.49576,0.020225294570237296
0.497701,0.020225294570237296
0.499594,0.020743557739963118
0.501451,0.020884508496342474
0.504044,0.02017821456000893
0.506035,0.02082618787285349
0.50801,0.02082618787285349
0.509706,0.02133746211264885
0.511432,0.02147627865514922
0.513716,0.020136321033291677
0.515201,0.020136321033291677
0.51745,0.023111702293655674
0.519038,0.023111702293655674
0.521682,0.021129137125271855
0.523029,0.021129137125271855
0.524962,0.021821109690656173
0.527117,0.022319240290434285
0.528579,0.022319240290434285
0.530798,0.020926967123121948
0.532979,0.020926967123121948
0.534596,0.021563421970183426
0.536635,0.021563421970183426
0.538632,0.020120168640943306
0.540563,0.020120168640943306
0.542617,0.01971544387897611
0.544767,0.020149712525607415
0.546744,0.020149712525607415
0.549088,0.019274497075104438
0.5506,0.019274497075104438
0.552293,0.01940629713122831
0.554858,0.018278383065524227
0.556399,0.018278383065524227
0.558383,0.02059977684356329
0.55985,0.02059977684356329
0.561779,0.019405845652709523
0.564005,0.019900099836014304
0.565855,0.019900099836014304
0.567901,0.020376682196392822
0.569926,0.020376682196392822
0.571654,0.01952581914047262
0.573779,0.01952581914047262
0.575786,0.022217342299792834
0.577521,0.022217342299792834
0.579959,0.021063105811950224
0.581374,0.021199001848416842
0.583846,0.020063717920947795
0.585542,0.020063717920947795
0.588592,0.022889729186751327
0.589593,0.022889729186751327
0.591087,0.02111683981532999
0.593188,0.02111683981532999
0.595251,0.019841773557078758
0.597249,0.019841773557078758
0.599423,0.01855880713908438
0.601166,0.01869254557329408
0.603496,0.017471771017318054
0.605227,0.017471771017318054
0.606765,0.016369642250061614
0.609004,0.016369642250061614
0.611046,0.015576321041329104
0.613074,0.01511648164639714
0.614556,0.01511648164639714
0.616924,0.014273993865046812
0.61849,0.014273993865046812
0.620785,0.013593237101809375
0.622463,0.013719829140285668
0.624774,0.013043405043637667
0.626184,0.013043405043637667
0.628699,0.012516036723032722
0.629994,0.012516036723032722
0.631839,0.012105140490136463
0.634184,0.011630791645839732
0.636256,0.011630791645839732
0.638135,0.01128700293052364
0.640705,0.01128700293052364
0.642196,0.011031006400460872
0.643607,0.011031006400460872
0.645713,0.010700112938787613
0.647795,0.010700112938787613
0.649393,0.010481479094208934
0.651553,0.01032080637469757
0.653493,0.01032080637469757
0.655478,0.010156869086677614
0.657442,0.010156869086677614
0.659464,0.009945713063926899
0.661377,0.009945315871387788
0.6633,0.009945315871387788
0.665234,0.009833663169118106
0.667032,0.009833663169118106
0.669303,0.00966813597967243
0.671091,0.009682619875806365
0.672894,0.009682619875806365
0.675126,0.009606684388551424
0.677727,0.009472590141305661
0.679607,0.009472590141305661
0.681363,0.009561529290393661
0.683221,0.00949564326586857
0.685712,0.00949564326586857
0.68731,0.009444248650161056
0.689503,0.009444248650161056
0.691044,0.009417030012482022
0.69311,0.009417030012482022
0.694828,0.009308087700143783
0.697378,0.009308087700143783
0.698952,0.009278850346545686
0.700476,0.009278850346545686
0.703709,0.00925842483305288
0.704888,0.00925842483305288
0.706905,0.00916819682320898
0.708275,0.00916819682320898
0.710215,0.009194047419155395
0.712003,0.00927283723367814
0.714013,0.009188342658442124
0.715918,0.009104987879828705
0.717864,0.009104987879828705
0.719821,0.009096690116867593
0.721595,0.009172202365965892
0.723768,0.009137538490248471
0.72551,0.009058985049424208
0.72763,0.00905402379833159
0.729786,0.00905402379833159
0.732298,0.009046644212812172
0.734246,0.009046644212812172
0.735978,0.009040773753509208
0.737625,0.009040773753509208
0.739723,0.008969134058747528
0.741876,0.009039624914052767
0.743501,0.00900175218600345
0.745438,0.00900175218600345
0.74727,0.008997226876623292
0.749223,0.008965198928339559
0.751456,0.009033916010632028
0.752975,0.008958872835057892
0.755419,0.008958872835057892
0.757342,0.008923960449245007
0.759679,0.008923960449245007
0.761254,0.008993432655081544
0.763475,0.008993432655081544
0.765037,0.008955970145216265
0.766761,0.008955970145216265
0.7688,0.008885370630149866
0.771414,0.008951839709410112
0.772759,0.008984330625712557
0.77481,0.008984330625712557
0.776632,0.008916237090654982
0.778598,0.008916237090654982
0.780353,0.008880525737937708
0.782363,0.008911870652303326
0.784722,0.008911870652303326
0.787203,0.008914854803815996
0.788708,0.008914854803815996
0.790466,0.008842957588341069
0.792808,0.008907557910593687
0.794345,0.00887348812170934
0.795988,0.00887348812170934
0.798027,0.008876140200238008
0.800133,0.008876140200238008
0.802075,0.008876173575850823
0.804353,0.008876173575850823
0.805709,0.008809620777309757
0.807815,0.008809620777309757
0.809779,0.00881557319820526
0.81183,0.008878537168226126
0.813766,0.008809031230147656
0.815681,0.008776504606932812
0.817533,0.008776504606932812
0.81949,0.008782133529131427
0.821522,0.008844564577380339
0.823917,0.00878275175786714
0.825625,0.00878275175786714
0.827698,0.008784275634768048
0.829118,0.008784275634768048
0.831297,0.00878004811060388
0.833514,0.00878004811060388
0.835115,0.008712372814466022
0.837218,0.008712372814466022
0.839069,0.008717761338988585
0.841014,0.00870818676223615
0.843034,0.00870818676223615
0.844737,0.07866079678169262
0.847239,0.25395983736219757
0.848797,0.2531894545627424
0.850558,0.2506669114559661
0.852695,0.008637779593291156
0.85464,0.008637779593291156
0.856507,0.008643574342245356
0.858395,0.008643574342245356
0.860502,0.00857490821016597
0.862514,0.008635587874900054
0.864673,0.008635587874900054
0.866136,0.008572051605381707
0.86823,0.008572051605381707
0.870139,0.008506262119590843
0.87211,0.008562072324309779
0.874375,0.008567825426617822
0.876683,0.008540640087124848
0.878069,0.008540640087124848
0.880117,0.00847529372314371
0.881669,0.00853086993893579
0.883809,0.008536691568571737
0.885744,0.008536691568571737
0.887563,0.00847594484970587
0.88956,0.00847594484970587
0.891371,0.008466461115454241
0.893915,0.008475199600983389
0.89613,0.008475199600983389
0.89782,0.008409223760943444
0.899338,0.008409223760943444
0.901619,0.008468663239110717
0.903664,0.008468663239110717
0.905055,0.008407600707526162
0.907025,0.008407600707526162
0.90882,0.008344012547337671
0.911282,0.00840486545304929
0.913167,0.00840486545304929
0.915144,0.00833883779623485
0.917375,0.00833883779623485
0.919176,0.008344819102934388
0.920891,0.008396371718145236
0.923127,0.008335473310647759
0.924699,0.008335473310647759
0.926761,0.008272066107389477
0.928689,0.008272066107389477
0.930574,0.00828149505877921
0.932443,0.00826615417771118
0.934752,0.00826615417771118
0.936473,0.008272263937521876
0.938448,0.008212858617891113
0.940363,0.008212858617891113
0.942598,0.008198573463117255
0.943923,0.008198573463117255
0.946327,0.008208032535629498
0.948049,0.008151669816425022
0.94996,0.008151669816425022
0.952275,0.008139160208983186
0.954782,0.008139160208983186
0.956356,0.008151528066770037
0.958332,0.008151528066770037
0.960128,0.00808963687230955
0.961945,0.008136014944586382
0.964197,0.008144708159362564
0.966103,0.008144708159362564
0.968167,0.008087740178677305
0.970123,0.008087740178677305
0.971522,0.008072901108649016
0.973407,0.008072901108649016
0.975752,0.008085399418297579
0.97726,0.008085399418297579
0.979155,0.008023243790793704
0.981032,0.008075906433447487
0.982913,0.008075906433447487
0.985434,0.008018966175838506
0.987278,0.007959333076100836
0.989231,0.007959333076100836
0.991352,0.008015464956088026
0.992599,0.008015464956088026
0.994681,0.007953663920267313
0.996686,0.007953663920267313
0.998894,0.007963505487520974
1.001069,0.007949133033703759
1.003234,0.007949133033703759
1.004638,0.007889805004311181
1.00646,0.007889805004311181
1.008267,0.007902566619513274
1.01045,0.007902566619513274
1.01257,0.007912850675818485
1.014274,0.007912850675818485
1.016371,0.007853951010831042
1.018531,0.007866569170346916
1.02065,0.007866569170346916
1.022273,0.007853667979389337
1.024199,0.007853667979389337
1.026095,0.007797344973780065
1.028016,0.007797344973780065
1.03001,0.00781321909829338
1.032043,0.007793061037471508
1.03412,0.007793061037471508
1.03642,0.0078039276149650125
1.037851,0.0078039276149650125
1.039861,0.007751345989399079
1.041855,0.007788850082554965
1.04385,0.007732326662718995
1.045827,0.007747878607951539
1.04769,0.007747878607951539
1.049253,0.007690297113377727
1.051912,0.007726362640893603
1.05353,0.007737633080283355
1.055477,0.007737633080283355
1.057486,0.007714419811513374
1.059302,0.0076853466327830335
1.060797,0.0077213950646344166
1.063082,0.007665123444722599
1.064799,0.007665123444722599
1.067172,0.007704449114032036
1.069401,0.007652384938813759
1.071897,0.00768714779485818
1.073434,0.007631040233875294
1.075009,0.007631040233875294
1.07699,0.007605178871866839
1.078551,0.007605178871866839
1.08051,0.007623244845079776
1.082291,0.007657371610437633
1.08471,0.007601806354510602
1.086534,0.007617299967390662
1.088984,0.25136449417490103
1.091364,0.007592794786982514
1.092838,0.007592794786982514
1.094363,0.009883334124278562
1.09629,0.009883334124278562
1.098311,0.24104108513080608
1.100118,0.07103520283551766
1.101892,0.012961804129994507
1.104483,0.013135783604454832
1.10584,0.013135783604454832
1.108007,0.24296284816575828
1.109826,0.06918915778177247
1.112318,0.012719070772053457
1.113743,0.014183636901672875
1.115648,0.014183636901672875
1.117429,0.24050023352555552
1.11978,0.06784608253443442
1.12148,0.013759249548910807
1.123681,0.015207270671964679
1.125462,0.015207270671964679
1.12742,0.23845275706924143
1.129219,0.06712827675629054
1.132282,0.014355036920079195
1.133531,0.018316496709111726
1.135427,0.018316496709111726
1.137156,0.015582593420067107
1.139351,0.06397782736943695
1.142201,0.017023565765209143
1.143838,0.02138438441780935
1.145289,0.02138438441780935
1.147011,0.018317717978666253
1.149653,0.06284660970118114
1.151685,0.017791143891978393
1.153363,0.017791143891978393
1.154882,0.017791143891978393
1.156872,0.017848950231520756
1.159029,0.06501168349753979
1.161157,0.017034801190840762
1.162641,0.01790033487394096
1.164657,0.01790033487394096
1.166413,0.01652971578124017
1.168466,0.06645358637171699
1.170256,0.06728616309062686
1.172664,0.018341626528134453
1.174426,0.018341626528134453
1.175999,0.016675305421470794
1.178426,0.065952902409002
1.180398,0.0640522286594498
1.181832,0.017549443291485195
1.183885,0.01758510209389475
1.186044,0.01758510209389475
1.187618,0.0656340431052281
1.189554,0.0656340431052281
1.191468,0.020017197957634264
1.193644,0.020017197957634264
1.195468,0.018111675185573654
1.197874,0.06446116678378065
1.199637,0.06264979086543027
1.201631,0.018975365953910424
1.203187,0.018996994845632453
1.205122,0.018996994845632453
1.207557,0.2260105617584863
1.209279,0.06442489209792361
1.211044,0.02128199259553491
1.21291,0.02128199259553491
1.214833,0.019203624538908677
1.21721,0.22441552586421262
1.218688,0.06162992222253638
1.221519,0.021787951443850994
1.222808,0.021787951443850994
1.225155,0.019641080684709922
1.227013,0.019641080684709922
1.228974,0.06410836124081434
1.230885,0.018264790814374373
1.232342,0.018266131859356924
1.234646,0.018266131859356924
1.236604,0.017820505893583957
1.238705,0.06566459940812083
1.2404,0.06374616735834679
1.242476,0.018250676863858405
1.24437,0.017686332535804303
1.246393,0.017686332535804303
1.248162,0.06773645919043092
1.250592,0.06773645919043092
1.252162,0.018565262680296474
1.254522,0.018565262680296474
1.256411,0.017637261367611106
1.258291,0.0664962053426033
1.260372,0.06448649615554233
1.262671,0.018102415445450874
1.264113,0.01946297566424371
1.266364,0.01946297566424371
1.267861,0.22101175874288748
1.26996,0.06569981212931425
1.271849,0.018828272061611393
1.273641,0.01879665696263125
1.275522,0.01879665696263125
1.278576,0.06545368702634036
1.280111,0.06545368702634036
1.28183,0.019452003257557013
1.2839,0.019452003257557013
1.285342,0.01941255198742638
1.287516,0.21920568418612937
1.289615,0.06489937914951244
1.291524,0.018921539202172908
1.293466,0.02145920785520165
1.296176,0.01989046932598978
1.29812,0.2180339402855975
1.29982,0.06393992116369228
1.301391,0.018466349192951308
1.302907,0.018466349192951308
1.305268,0.019616436453327092
1.307404,0.21775029511184082
1.308867,0.06603954125443638
1.311134,0.018978800566735083
1.312701,0.01750928055366198
1.31477,0.01750928055366198
1.316819,0.017448150582151805
1.319285,0.2183665877296769
1.320845,0.017767080606967977
1.32287,0.01959507105314602
1.324834,0.01959507105314602
1.326982,0.017087753166412502
1.32841,0.21938050954515623
1.330417,0.22084250125397462
1.332081,0.016805342563557674
1.334117,0.018126433981155102
1.336191,0.018126433981155102
1.338704,0.21733322293771584
1.340007,0.21733322293771584
1.342506,0.01870668608746452
1.343819,0.022560292708193073
1.34611,0.022560292708193073
1.348306,0.21836693938819565
1.349829,0.21836693938819565
1.352079,0.021298251898021366
1.354038,0.02462037863655607
1.356187,0.02462037863655607
1.357714,0.06297582675053828
1.359498,0.06297582675053828
1.361316,0.023765360376376516
1.363568,0.0277148161180015
1.365542,0.0277148161180015
1.367736,0.21918557492129914
1.369241,0.06287458526560473
1.371076,0.025501837326425403
1.373189,0.025501837326425403
1.375091,0.025436975752711137
1.376989,0.024485119633734082
1.378944,0.06265530658000101
1.38129,0.022505591039191433
1.383611,0.024304909738555293
1.385474,0.024304909738555293
1.387283,0.024304909738555293
1.389164,0.06460874660743811
1.390732,0.06460874660743811
1.393025,0.0204618496275962
1.39455,0.0204618496275962
1.397033,0.020367846153207417
1.398417,0.0652379521175186
1.400131,0.06655520525821643
1.402524,0.020293519806955145
1.404432,0.020293519806955145
1.406242,0.020200927402529878
1.408543,0.06614261812161984
1.410407,0.06614261812161984
1.412354,0.022467885194085175
1.4141,0.022467885194085175
1.416208,0.020751155937876357
1.418337,0.06559975960147882
1.419789,0.06559975960147882
1.421579,0.02293900766700791
1.42402,0.02293900766700791
1.425824,0.021207174819736233
1.427822,0.21334365800723717
1.42957,0.06512975426930898
1.432554,0.023327863926523296
1.4352,0.023327863926523296
1.436837,0.021582219693476547
1.439278,0.06305760197888417
1.44131,0.021490861089560703
1.443106,0.021490861089560703
1.444484,0.021490861089560703
1.446154,0.019765334361925447
1.448046,0.21190194647394453
1.44985,0.06487734282901972
1.451401,0.02594652436954916
1.453489,0.02594652436954916
1.455537,0.023173093540249948
1.457449,0.21112217232878594
1.458964,0.060507955694728104
1.461216,0.024135061438249984
1.463098,0.024135061438249984
1.464995,0.022075851318939934
1.466738,0.022075851318939934
1.468768,0.20995558519327245
1.471163,0.022366252648445866
1.472576,0.022366252648445866
1.474813,0.020462198786469623
1.477063,0.020462198786469623
1.478758,0.2102209817267026
1.481105,0.020428918669007222
1.48273,0.022244172267096206
1.484364,0.022244172267096206
1.486327,0.021247598008695093
1.488327,0.06611619144171108
1.490152,0.06395617701375242
1.49192,0.024527752013247518
1.494249,0.024527752013247518
1.496346,0.02645888066333461
1.498578,0.05983360740116735
1.50019,0.05983360740116735
1.501951,0.030329941203500455
1.504183,0.02720436141551181
1.506052,0.027785148202233375
1.508122,0.06129215873429018
1.510056,0.06139673083642031
1.51197,0.027742466305957413
1.514066,0.025644791698602416
1.515528,0.025644791698602416
1.517668,0.2071966114146905
1.519507,0.2071966114146905
1.521592,0.026406211296700007
1.523077,0.026406211296700007
1.525546,0.026398816879501668
1.527017,0.029518205201308278
1.529032,0.058484765010993756
1.531429,0.030757371483692165
1.533284,0.03456500629075574
1.535725,0.03456500629075574
1.537636,0.20534155589754657
1.539575,0.05978802342703699
1.541445,0.031142715819274643
1.543134,0.02820322730809637
1.545641,0.02820322730809637
1.547238,0.03001525181468143
1.54902,0.05870640898206863
1.551113,0.027514697322905575
1.55257,0.027514697322905575
1.554573,0.02497129420841937
1.556809,0.02497129420841937
1.558439,0.06250014300424435
1.56044,0.06250014300424435
1.562294,0.02375881114765267
1.564275,0.023871685548566647
1.566595,0.023871685548566647
1.568235,0.06227650664084921
1.57004,0.06227650664084921
1.571921,0.02344540261857926
1.573809,0.02344540261857926
1.576372,0.02384624659730485
1.57785,0.2036905276224353
1.579901,0.06204158001879656
1.58189,0.023398590777892848
1.584104,0.023398590777892848
1.585641,0.023797610695999668
1.587744,0.20279781046683185
1.589634,0.061837606494806845
1.591443,0.02241317695120648
1.594317,0.02241317695120648
1.596598,0.025383678776323457
1.598467,0.05959992493429853
1.599493,0.0630442686399405
1.601884,0.023242987500017288
1.603568,0.022330646426164575
1.605162,0.022330646426164575
1.607453,0.200871853186872
1.609588,0.0594425034491348
1.611658,0.023559010082844868
1.612993,0.023559010082844868
1.615666,0.022232145069147478
1.617067,0.022232145069147478
1.619458,0.05930660315243415
1.62107,0.02527997057133579
1.623075,0.02302352156403767
1.625288,0.02302352156403767
1.626899,0.021017550874448857
1.629055,0.0631122832510192
1.631214,0.02090873756577234
1.632601,0.02090873756577234
1.634531,0.020386037195191994
1.636652,0.02040804357225063
1.63886,0.06271582446920891
1.640569,0.06614403344005979
1.642204,0.019995120908091316
1.644148,0.018259671961991762
1.646224,0.018259671961991762
1.648152,0.06205165764947184
1.650025,0.06205165764947184
1.65268,0.019256653174870218
1.654567,0.019256653174870218
1.656544,0.01858204402307947
1.658314,0.20076291219024897
1.660084,0.06155924673012197
1.661748,0.020713372127713927
1.663977,0.019534408237624902
1.666022,0.019534408237624902
1.668133,0.06306731542016589
1.669456,0.06306731542016589
1.671576,0.019551265602243392
1.673689,0.019551265602243392
1.675699,0.019045548549882038
1.677778,0.19799283266569345
1.679392,0.060771929026228536
1.681462,0.01992001547879721
1.683456,0.01992001547879721
1.685369,0.02013202509341754
1.687129,0.02013202509341754
1.689319,0.06267279264365008
1.69134,0.0200419700903436
1.693253,0.0200419700903436
1.694704,0.020280362424065224
1.696946,0.020280362424065224
1.699123,0.06239358016760639
1.700994,0.020131511624117478
1.702931,0.01938912702174932
1.704754,0.018425899294370572
1.706506,0.018425899294370572
1.708592,0.06424895413733273
1.710801,0.01827510429944477
1.712692,0.018275792991128414
1.714669,0.01806497955043927
1.716638,0.01806497955043927
1.718129,0.06681994788996819
1.720556,0.06681994788996819
1.722561,0.017648013842289093
1.724804,0.01710463526895479
1.727253,0.01710463526895479
1.729155,0.06480602129980938
1.731057,0.06480602129980938
1.732888,0.01693929537834937
1.734234,0.017652794596537222
1.736424,0.017652794596537222
1.738616,0.06596183653019436
1.739965,0.06596183653019436
1.741921,0.021670408345448346
1.744082,0.021670408345448346
1.746253,0.02270133885705466
1.747784,0.19594712661180216
1.74955,0.05804080584184157
1.751597,0.025745358569128053
1.75345,0.02327647632224446
1.755345,0.023635464152900843
1.75767,0.19496744740778277
1.75899,0.06016257881992325
1.761323,0.021953562832973283
1.763384,0.021953562832973283
1.765664,0.02493569272029419
1.767114,0.02493569272029419
1.769248,0.06168167405399759
1.771378,0.02254132385494809
1.773111,0.022825039661918768
1.774935,0.027292926159730287
1.776939,0.027292926159730287
1.77931,0.06226089183839457
1.781059,0.024736699090713743
1.783521,0.022522160111543465
1.785136,0.022522160111543465
1.787014,0.02230205824234472
1.788777,0.06267071188014726
1.791022,0.0215494430073948
1.792616,0.0215494430073948
1.794642,0.02146835605262109
1.796523,0.02146835605262109
1.798817,0.06228860450005283
1.800213,0.06228860450005283
1.802435,0.020265329224964823
1.804434,0.020265329224964823
1.806314,0.022834067798725974
1.808275,0.06213365267544847
1.810326,0.06213365267544847
1.812102,0.020121997004328276
1.81446,0.020121997004328276
1.81608,0.02272165581746271
1.81866,0.05991032178840306
1.820515,0.06338142410670848
1.822138,0.02080319765274548
1.824327,0.021085832104139564
1.82582,0.021085832104139564
1.828162,0.061873658433452286
1.829562,0.061873658433452286
1.831598,0.019809991540490093
1.833795,0.019809991540490093
1.835449,0.018786586205979512
1.837483,0.19383288202061152
1.839833,0.06357864952356579
1.841327,0.018622809139723973
1.84321,0.019067822808704695
1.845058,0.019067822808704695
1.847261,0.019090905032753815
1.84889,0.062680003058929
1.851113,0.01892097221441396
1.852878,0.01833600755617307
1.854865,0.01833600755617307
1.856853,0.018269781435470072
1.85878,0.062327669179137464
1.860604,0.06577644961893053
1.862664,0.01640615842414011
1.864952,0.01640615842414011
1.866454,0.01615509498074712
1.868551,0.06578272826770612
1.870444,0.0667722907719146
1.872627,0.016823150526273433
1.874602,0.01606060288147698
1.876427,0.015790582629853202
1.878486,0.06474889130412191
1.880402,0.06598349615138997
1.882244,0.016088253196131132
1.884708,0.01724274851943005
1.886319,0.01724274851943005
1.888598,0.06421284477254735
1.890184,0.06421284477254735
1.892224,0.01625808928511262
1.89433,0.01625808928511262
1.896123,0.01757397739614725
1.898747,0.061454042884820405
1.899916,0.06511170248375846
1.902163,0.01700540756389062
1.904346,0.016840372971526286
1.906064,0.016840372971526286
1.907665,0.1898709287223241
1.909834,0.06333827295086215
1.911889,0.017105638943653457
1.913889,0.017105638943653457
1.915246,0.01700182256948951
1.917829,0.18927857837395967
1.919403,0.06298270314065996
1.921631,0.01679770360615231
1.923236,0.01654284246264118
1.925784,0.01654284246264118
1.927202,0.0182411450572341
1.929146,0.06042891204861257
1.931032,0.017208736924034435
1.932946,0.017208736924034435
1.934932,0.01571248970660302
1.937172,0.015430524891172366
