t_sec,joint1_pos,joint1_err,joint2_pos,joint2_err,joint3_pos,joint3_err,joint4_pos,joint4_err,joint5_pos,joint5_err,joint6_pos,joint6_err
0.01206,-0.011478999694713598,-0.011478999694713598,0.060118361048964786,-0.1616670345564521,-0.6195991466327863,-0.1565968580430156,0.5117288808287096,0.5117288808287096,0.4079082359744579,-0.051141021756364924,-0.49506112081893294,-0.49506112081893294
0.013849,-0.020478999694713604,-0.020478999694713604,0.051118361048964805,-0.17066703455645207,-0.6105991466327861,-0.14759685804301548,0.5027288808287095,0.5027288808287095,0.41690823597445803,-0.042141021756364805,-0.4860611208189328,-0.4860611208189328
0.015552,-0.028524252848713537,-0.028524252848713537,0.04570278771738502,-0.17564141534581013,-0.6026577526531047,-0.13947601825329048,0.49372888082870936,0.49372888082870936,0.42517971737663335,-0.034066425293617864,-0.4770611208189327,-0.4770611208189327
0.017445,-0.03752425284871353,-0.03752425284871353,0.054702787717385,-0.16664141534581017,-0.6116577526531048,-0.1484760182532906,0.5027288808287095,0.5027288808287095,0.43417971737663347,-0.025066425293617745,-0.4860611208189328,-0.4860611208189328
0.019408,-0.041243995345300676,-0.041243995345300676,0.06370278771738498,-0.15764141534581017,-0.620657752653105,-0.15747601825329072,0.5117288808287096,0.5117288808287096,0.4431797173766336,-0.016066425293617626,-0.49506112081893294,-0.49506112081893294
0.02136,-0.032243995345300695,-0.032243995345300695,0.054702787717385,-0.16664141534581017,-0.6116577526531048,-0.1484760182532906,0.5027288808287095,0.5027288808287095,0.43417971737663347,-0.025066425293617745,-0.4860611208189328,-0.4860611208189328
0.023361,-0.026134638568116382,-0.026134638568116382,0.04570278771738502,-0.17564141534581013,-0.6026577526531047,-0.13947601825329048,0.49372888082870936,0.49372888082870936,0.42517971737663335,-0.034066425293617864,-0.4770611208189327,-0.4770611208189327
0.025245,-0.025135320128171445,-0.025135320128171445,0.04193695286383131,-0.17940725019936385,-0.6021316054059638,-0.13894987100614953,0.49406285738006805,0.49406285738006805,0.4280315759198718,-0.031214566750379424,-0.47826253142737196,-0.47826253142737196
0.027242,-0.03413532012817145,-0.03413532012817145,0.05093695286383129,-0.17040725019936387,-0.6111316054059639,-0.14794987100614965,0.5030628573800682,0.5030628573800682,0.4370315759198719,-0.022214566750379305,-0.4872625314273721,-0.4872625314273721
0.029145,-0.03800423446613843,-0.03800423446613843,0.05993695286383127,-0.16096849051545514,-0.620131605405964,-0.15677009811152298,0.5120628573800683,0.5120628573800683,0.446031575919872,-0.013411022045365761,-0.4962625314273722,-0.4962625314273722
0.031101,-0.02900423446613844,-0.02900423446613844,0.05093695286383129,-0.16996849051545512,-0.6111316054059639,-0.14777009811152286,0.5030628573800682,0.5030628573800682,0.4370315759198719,-0.02241102204536588,-0.4872625314273721,-0.4872625314273721
0.033044,-0.023179877926467526,-0.023179877926467526,0.04193695286383131,-0.1789684905154551,-0.6021316054059638,-0.13877009811152274,0.49406285738006805,0.49406285738006805,0.4280315759198718,-0.031411022045366,-0.47826253142737196,-0.47826253142737196
0.035073,-0.022427344839080505,-0.022427344839080505,0.03810247415602506,-0.18280296922326136,-0.6014681608061722,-0.13810665351173113,0.49434985250267155,0.49434985250267155,0.43077135962644586,-0.028671238338791927,-0.47936072525209195,-0.47936072525209195
0.036945,-0.031427344839080516,-0.031427344839080516,0.04710247415602504,-0.17380296922326138,-0.6104681608061723,-0.14710665351173124,0.5033498525026716,0.5033498525026716,0.439771359626446,-0.019671238338791808,-0.48836072525209206,-0.48836072525209206
0.038903,-0.03554517180461597,-0.03554517180461597,0.05610247415602502,-0.16436455165167504,-0.6194681608061724,-0.15592569438706383,0.5123498525026717,0.5123498525026717,0.4487713596264461,-0.010868202433697016,-0.4973607252520922,-0.4973607252520922
0.040856,-0.02654517180461597,-0.02654517180461597,0.04710247415602504,-0.17336455165167503,-0.6104681608061723,-0.1469256943870637,0.5033498525026716,0.5033498525026716,0.439771359626446,-0.019868202433697135,-0.48836072525209206,-0.48836072525209206
0.042811,-0.020955148279848037,-0.020955148279848037,0.03810247415602506,-0.182364551651675,-0.6014681608061722,-0.1379256943870636,0.4943498525026715,0.4943498525026715,0.43077135962644586,-0.028868202433697254,-0.47936072525209195,-0.47936072525209195
0.044748,-0.020408874116744136,-0.020408874116744136,0.034204415474635964,-0.1862626103330641,-0.6006732198977129,-0.13713075347860437,0.49458806963648366,0.49458806963648366,0.4334005626677391,-0.02623899939240404,-0.4803615125698979,-0.4803615125698979
0.046697,-0.020473085035193475,-0.020473085035193475,0.03134724735965391,-0.18911977844804614,-0.6027017257070045,-0.13915925928789596,0.5035880696364837,0.5035880696364837,0.43781906184710373,-0.021820500213039384,-0.489361512569898,-0.489361512569898
0.04869,-0.02947308503519349,-0.02947308503519349,0.04034724735965389,-0.18011977844804616,-0.6117017257070047,-0.14815925928789608,0.5125880696364838,0.5125880696364838,0.44681906184710385,-0.012820500213039265,-0.49836151256989814,-0.49836151256989814
0.050606,-0.020473085035193475,-0.020473085035193475,0.03134724735965391,-0.18867803135791647,-0.6027017257070045,-0.1389755693749274,0.5035880696364837,0.5035880696364837,0.43781906184710373,-0.02201963822311165,-0.489361512569898,-0.489361512569898
0.052551,-0.015900913716073155,-0.015900913716073155,0.022347247359653898,-0.19767803135791648,-0.5937017257070044,-0.12997556937492727,0.4945880696364836,0.4945880696364836,0.4288190618471036,-0.031019638223111767,-0.4803615125698979,-0.4803615125698979
0.054523,-0.015807041429668118,-0.015807041429668118,0.019196828629358016,-0.20082845008821237,-0.5934633347324059,-0.12973717840032872,0.49568056100451646,0.49568056100451646,0.43174818817213767,-0.028090511898077708,-0.4820509848386073,-0.4820509848386073
0.056504,-0.016237280120620423,-0.016237280120620423,0.016929470175813408,-0.20309580854175696,-0.5957257407472623,-0.1319995844151851,0.5046805610045165,0.5046805610045165,0.4362729416217285,-0.02356575844848685,-0.49105098483860743,-0.49105098483860743
0.058409,-0.025237280120620438,-0.025237280120620438,0.025929470175813422,-0.1936657248457747,-0.6047257407472624,-0.14081942109346463,0.5136805610045166,0.5136805610045166,0.44527294162172865,-0.01476030120311339,-0.5000509848386075,-0.5000509848386075
0.060345,-0.016237280120620423,-0.016237280120620423,0.016929470175813408,-0.20266572484577472,-0.5957257407472623,-0.1318194210934645,0.5046805610045165,0.5046805610045165,0.4362729416217285,-0.02376030120311351,-0.49105098483860743,-0.49105098483860743
0.062306,-0.01200228372573998,-0.01200228372573998,0.007929470175813408,-0.21166572484577473,-0.5867257407472621,-0.12281942109346439,0.4956805610045164,0.4956805610045164,0.4272729416217284,-0.03276030120311363,-0.4820509848386073,-0.4820509848386073
0.064379,-0.012227906897194411,-0.012227906897194411,0.005342792065035644,-0.21425240295655248,-0.5866762356739426,-0.12276991602014481,0.49648310173629867,0.49648310173629867,0.43026195853178545,-0.029771284293056588,-0.4833568178891443,-0.4833568178891443
0.0662,-0.012960145971564073,-0.012960145971564073,0.0035897238120647015,-0.21600547120952343,-0.5891169682640441,-0.1252106486102464,0.5054764033542644,0.5054764033542644,0.4348603648650948,-0.025172877959747264,-0.4923568178891444,-0.4923568178891444
0.068148,-0.021960145971564083,-0.021960145971564083,0.012589723812064699,-0.20700547120952345,-0.5981169682640443,-0.1342106486102465,0.5144764033542645,0.5144764033542645,0.4438603648650949,-0.016172877959747145,-0.5013568178891445,-0.5013568178891445
0.070111,-0.02707064026146985,-0.02707064026146985,0.02158972381206471,-0.19757300648590237,-0.6071169682640444,-0.14302815601564994,0.5234764033542646,0.5234764033542646,0.452860364865095,-0.007369165604536099,-0.5103568178891447,-0.5103568178891447
0.072107,-0.018070640261469834,-0.018070640261469834,0.0125897238120647,-0.20657300648590238,-0.5981169682640443,-0.13402815601564982,0.5144764033542645,0.5144764033542645,0.4438603648650949,-0.016369165604536218,-0.5013568178891445,-0.5013568178891445
0.074001,-0.013198098659213635,-0.013198098659213635,0.0035897238120647028,-0.21557300648590236,-0.5891169682640441,-0.1250281560156497,0.5054764033542644,0.5054764033542644,0.4348603648650948,-0.025369165604536337,-0.4923568178891444,-0.4923568178891444
0.075954,-0.013376487357946025,-0.013376487357946025,0.0008061119157903041,-0.21835661838217676,-0.5884382419117599,-0.12434942966336543,0.5046373204731289,0.5046373204731289,0.4372729233774984,-0.022956607092132708,-0.4920848687933325,-0.4920848687933325
0.077967,-0.022376487357946034,-0.022376487357946034,0.009806111915790304,-0.20935661838217676,-0.59743824191176,-0.13334942966336555,0.513637320473129,0.513637320473129,0.4462729233774985,-0.013956607092132589,-0.5010848687933326,-0.5010848687933326
0.079857,-0.02755824462647766,-0.02755824462647766,0.01880611191579031,-0.19992410371188796,-0.6064382419117601,-0.14216556461214702,0.5226373204731292,0.5226373204731292,0.45527292337749864,-0.005153596112030867,-0.5100848687933327,-0.5100848687933327
0.081851,-0.018558244626477646,-0.018558244626477646,0.009806111915790306,-0.20892410371188797,-0.59743824191176,-0.1331655646121469,0.513637320473129,0.513637320473129,0.4462729233774985,-0.014153596112030986,-0.5010848687933326,-0.5010848687933326
0.083734,-0.013726525343622334,-0.013726525343622334,0.0008061119157903065,-0.21792410371188797,-0.5884382419117599,-0.12416556461214678,0.5046373204731289,0.5046373204731289,0.4372729233774984,-0.023153596112031105,-0.49208486879333246,-0.49208486879333246
0.085709,-0.013956977018600278,-0.013956977018600278,-0.002094293026328569,-0.22082450865400685,-0.5876186232024199,-0.12334594590280679,0.5038033373615665,0.5038033373615665,0.43957750295503256,-0.020849016534496945,-0.4918020795317832,-0.4918020795317832
0.087651,-0.02295697701860029,-0.02295697701860029,0.006905706973671431,-0.21182450865400684,-0.59661862320242,-0.1323459459028069,0.5128033373615666,0.5128033373615666,0.4485775029550327,-0.011849016534496826,-0.5008020795317832,-0.5008020795317832
0.089645,-0.02820859525507634,-0.02820859525507634,0.01590570697367143,-0.20239259002057597,-0.6056186232024201,-0.14116096960890379,0.5218033373615667,0.5218033373615667,0.4575775029550328,-0.0030464205038746583,-0.5098020795317834,-0.5098020795317834
0.091551,-0.019208595255076327,-0.019208595255076327,0.006905706973671433,-0.21139259002057598,-0.59661862320242,-0.13216096960890367,0.5128033373615666,0.5128033373615666,0.4485775029550327,-0.012046420503874777,-0.5008020795317832,-0.5008020795317832
0.093503,-0.014406702113662887,-0.014406702113662887,-0.0020942930263285675,-0.22039259002057598,-0.5876186232024199,-0.12316096960890355,0.5038033373615665,0.5038033373615665,0.43957750295503256,-0.021046420503874896,-0.4918020795317831,-0.4918020795317831
0.095452,-0.014681066360777022,-0.014681066360777022,-0.00510386378169675,-0.22340216077594416,-0.5866652211573756,-0.12220756756385931,0.5029713422087831,0.5029713422087831,0.4417778771872787,-0.01884604627162878,-0.4915064285750172,-0.4915064285750172
0.097418,-0.023681066360777034,-0.023681066360777034,0.003896136218303251,-0.21440216077594415,-0.5956652211573757,-0.13120756756385943,0.5119713422087833,0.5119713422087833,0.4507778771872788,-0.009846046271628661,-0.5005064285750173,-0.5005064285750173
0.099443,-0.028995704677584402,-0.028995704677584402,0.01289613621830325,-0.20497592394853192,-0.6046652211573759,-0.14002367180122605,0.5209713422087834,0.5209713422087834,0.4597778771872789,-0.0010415349376687866,-0.5095064285750174,-0.5095064285750174
0.101304,-0.019995704677584387,-0.019995704677584387,0.0038961362183032515,-0.2139759239485319,-0.5956652211573757,-0.13102367180122593,0.5119713422087833,0.5119713422087833,0.4507778771872788,-0.010041534937668906,-0.5005064285750173,-0.5005064285750173
0.103257,-0.015214564488455751,-0.015214564488455751,-0.005103863781696749,-0.2229759239485319,-0.5866652211573756,-0.12202367180122581,0.5029713422087831,0.5029713422087831,0.4417778771872787,-0.019041534937669025,-0.49150642857501714,-0.49150642857501714
0.105212,-0.01552606491149817,-0.01552606491149817,-0.008215074306803896,-0.22608713447363907,-0.5855846872575634,-0.12094313790141359,0.5021385515407621,0.5021385515407621,0.4438776427661209,-0.016941769358826797,-0.49119593983065307,-0.49119593983065307
0.107214,-0.024526064911498183,-0.024526064911498183,0.0007849256931961042,-0.21708713447363906,-0.5945846872575635,-0.1299431379014137,0.5111385515407623,0.5111385515407623,0.452877642766121,-0.007941769358826678,-0.5001959398306531,-0.5001959398306531
0.109113,-0.029897971328746296,-0.029897971328746296,0.009784925693196103,-0.2076607843028583,-0.6035846872575636,-0.13875783277796028,0.5201385515407624,0.5201385515407624,0.46187764276612114,0.0008620035836146012,-0.5091959398306533,-0.5091959398306533
0.111055,-0.02089797132874628,-0.02089797132874628,0.0007849256931961036,-0.21666078430285832,-0.5945846872575635,-0.12975783277796016,0.5111385515407623,0.5111385515407623,0.452877642766121,-0.008137996416385518,-0.5001959398306531,-0.5001959398306531
0.113044,-0.016129605439995698,-0.016129605439995698,-0.008215074306803896,-0.22566078430285832,-0.5855846872575634,-0.12075783277796004,0.5021385515407621,0.5021385515407621,0.4438776427661209,-0.017137996416385637,-0.491195939830653,-0.491195939830653
0.114991,-0.01647257723367747,-0.01647257723367747,-0.011421237416062775,-0.2288669474121172,-0.5843833983195369,-0.11955654383993353,0.5013022569289292,0.5013022569289292,0.4458805261783695,-0.015135113004137057,-0.4908685470411764,-0.4908685470411764
0.116909,-0.025472577233677483,-0.025472577233677483,-0.002421237416062777,-0.2198669474121172,-0.593383398319537,-0.12855654383993365,0.5103022569289293,0.5103022569289293,0.4548805261783696,-0.006135113004136938,-0.4998685470411765,-0.4998685470411765
0.118928,-0.03089706127395706,-0.03089706127395706,0.006578762583937223,-0.2104416189254056,-0.6023833983195371,-0.13737031071150752,0.5193022569289294,0.5193022569289294,0.4638805261783697,0.0026684368662073243,-0.5088685470411766,-0.5088685470411766
0.120814,-0.021897061273957043,-0.021897061273957043,-0.0024212374160627772,-0.21944161892540562,-0.593383398319537,-0.1283703107115074,0.5103022569289293,0.5103022569289293,0.4548805261783696,-0.006331563133792795,-0.49986854704117645,-0.49986854704117645
0.122834,-0.017134973712456498,-0.017134973712456498,-0.011421237416062775,-0.2284416189254056,-0.5843833983195369,-0.11937031071150728,0.5013022569289292,0.5013022569289292,0.4458805261783695,-0.015331563133792914,-0.49086854704117633,-0.49086854704117633
0.124703,-0.01750472469188189,-0.01750472469188189,-0.014715930549813173,-0.231736312059156,-0.5830673986868861,-0.11805431107885644,0.5004599126581825,0.5004599126581825,0.44779012315390626,-0.013421966158256138,-0.4905221563080935,-0.4905221563080935
0.12663,-0.01845371158520984,-0.01845371158520984,-0.01709095978999995,-0.23411134129934277,-0.5847114162262028,-0.1196983286181732,0.5090119745804235,0.5090119745804235,0.4516888135942379,-0.009523275717924495,-0.49919810122605107,-0.49919810122605107
0.128606,-0.027453711585209855,-0.027453711585209855,-0.008090959789999951,-0.22468759382792453,-0.5937114162262029,-0.12851140843348546,0.5180119745804236,0.5180119745804236,0.460688813594238,-0.000719693616826278,-0.5081981012260511,-0.5081981012260511
0.130633,-0.01845371158520984,-0.01845371158520984,-0.01709095978999995,-0.2336875938279245,-0.5847114162262028,-0.11951140843348534,0.5090119745804235,0.5090119745804235,0.4516888135942379,-0.009719693616826397,-0.499198101226051,-0.499198101226051
0.132543,-0.014566391642757543,-0.014566391642757543,-0.025864942895970976,-0.24246157693389553,-0.5757114162262027,-0.11051140843348523,0.5000119745804233,0.5000119745804233,0.4426888135942378,-0.018719693616826516,-0.4901981012260509,-0.4901981012260509
0.134465,-0.01525869748660109,-0.01525869748660109,-0.0284838193080115,-0.24508045334593606,-0.5750190996224437,-0.10981909182972621,0.5001331003417604,0.5001331003417604,0.4449779782723582,-0.016430528938706113,-0.49067655060668197,-0.49067655060668197
0.136415,-0.016450778699673554,-0.016450778699673554,-0.03032334352636631,-0.24691997756429088,-0.5769413184996031,-0.11174131070688559,0.5086746214254199,0.5086746214254199,0.4490294880542878,-0.012379019156776527,-0.4992573865298271,-0.4992573865298271
0.138361,-0.02545077869967357,-0.02545077869967357,-0.021323343526366296,-0.23791997756429087,-0.5859413184996032,-0.12074131070688571,0.51767462142542,0.51767462142542,0.4580294880542879,-0.0033790191567764083,-0.5082573865298272,-0.5082573865298272
0.140316,-0.016450778699673554,-0.016450778699673554,-0.03032334352636631,-0.24649674994106233,-0.5769413184996031,-0.11155322881343599,0.5086746214254199,0.5086746214254199,0.4490294880542878,-0.012575901065526696,-0.4992573865298271,-0.4992573865298271
0.142331,-0.012765822757946738,-0.012765822757946738,-0.03846972316820736,-0.25464312958290336,-0.5679413184996029,-0.10255322881343587,0.49967462142541974,0.49967462142541974,0.44002948805428765,-0.021575901065526815,-0.490257386529827,-0.490257386529827
0.144286,-0.013665616462049621,-0.013665616462049621,-0.040616590595034384,-0.2567899970097304,-0.5674852491942479,-0.10209715950808085,0.4996154937895598,0.4996154937895598,0.4424339756335372,-0.019171413486277267,-0.49048522012283297,-0.49048522012283297
0.146237,-0.015054969657454006,-0.015054969657454006,-0.04202455151343417,-0.25819795792813016,-0.56962478605668,-0.10423669637051292,0.5080520941718113,0.5080520941718113,0.44660175097680244,-0.015003638143012032,-0.49889986356627386,-0.49889986356627386
0.148108,-0.02405496965745402,-0.02405496965745402,-0.03302455151343419,-0.24877712705930713,-0.5786247860566801,-0.11304828423684471,0.5170520941718114,0.5170520941718114,0.45560175097680256,-0.006200113311436217,-0.5078998635662739,-0.5078998635662739
0.150075,-0.030037948554293346,-0.030037948554293346,-0.02402455151343418,-0.23977712705930712,-0.5876247860566802,-0.12204828423684483,0.5260520941718115,0.5260520941718115,0.4646017509768027,0.0027998866885639018,-0.516899863566274,-0.516899863566274
0.152014,-0.02103794855429333,-0.02103794855429333,-0.03302455151343419,-0.24877712705930713,-0.5786247860566801,-0.11304828423684471,0.5170520941718114,0.5170520941718114,0.45560175097680256,-0.006200113311436217,-0.5078998635662739,-0.5078998635662739
0.153964,-0.01651464775276954,-0.01651464775276954,-0.04191412815538136,-0.2576667037012543,-0.56962478605668,-0.10404828423684459,0.5080520941718113,0.5080520941718113,0.44660175097680244,-0.015200113311436336,-0.4988998635662738,-0.4988998635662738
0.155922,-0.017222617181167525,-0.017222617181167525,-0.04428282094011148,-0.2600353964859844,-0.5685498900621201,-0.10297338824228469,0.506411960528617,0.506411960528617,0.44843711090335897,-0.013364753384879802,-0.4976296049736736,-0.4976296049736736
0.157903,-0.02622261718116754,-0.02622261718116754,-0.0352828209401115,-0.25103539648598444,-0.5775498900621202,-0.11197338824228481,0.5154119605286172,0.5154119605286172,0.4574371109033591,-0.004364753384879683,-0.5066296049736737,-0.5066296049736737
0.159814,-0.03218047694262216,-0.03218047694262216,-0.0262828209401115,-0.24161676569258922,-0.5865498900621203,-0.12078456350049643,0.5244119605286173,0.5244119605286173,0.4664371109033592,0.00443908821572736,-0.5156296049736738,-0.5156296049736738
0.161769,-0.02318047694262215,-0.02318047694262215,-0.0352828209401115,-0.2506167656925892,-0.5775498900621202,-0.11178456350049631,0.5154119605286172,0.5154119605286172,0.4574371109033591,-0.004560911784272759,-0.5066296049736737,-0.5066296049736737
0.163718,-0.018589243690374013,-0.018589243690374013,-0.0442296917130246,-0.2595636364655023,-0.5685498900621201,-0.1027845635004962,0.506411960528617,0.506411960528617,0.44843711090335897,-0.013560911784272878,-0.4976296049736736,-0.4976296049736736
0.165659,-0.019263267499395213,-0.019263267499395213,-0.046732962020843566,-0.2620669067733213,-0.5673464076644484,-0.10158108110282454,0.5048041596773839,0.5048041596773839,0.4501819318329603,-0.011816090854671557,-0.4963929763875059,-0.4963929763875059
0.167614,-0.028263267499395228,-0.028263267499395228,-0.037732962020843586,-0.25306690677332133,-0.5763464076644486,-0.11058108110282466,0.513804159677384,0.513804159677384,0.4591819318329604,-0.002816090854671438,-0.505392976387506,-0.505392976387506
0.169621,-0.0342112787076116,-0.0342112787076116,-0.028732962020843595,-0.24365022977404047,-0.5853464076644487,-0.11939173616602511,0.5228041596773841,0.5228041596773841,0.46818193183296053,0.005987952864880686,-0.5143929763875061,-0.5143929763875061
0.171519,-0.025211278707611594,-0.025211278707611594,-0.037732962020843586,-0.25265022977404045,-0.5763464076644486,-0.11039173616602499,0.513804159677384,0.513804159677384,0.4591819318329604,-0.0030120471351194333,-0.505392976387506,-0.505392976387506
0.173466,-0.0205593206933786,-0.0205593206933786,-0.04671280505831546,-0.2616300728115123,-0.5673464076644484,-0.10139173616602487,0.5048041596773839,0.5048041596773839,0.4501819318329603,-0.012012047135119552,-0.4963929763875059,-0.4963929763875059
0.175411,-0.021205842299331475,-0.021205842299331475,-0.049340119160578684,-0.26425738691377554,-0.5660218078671014,-0.10006713636867787,0.5032250849432908,0.5032250849432908,0.4518408458067792,-0.010353133161300654,-0.49518439880471454,-0.49518439880471454
0.177375,-0.03020584229933149,-0.03020584229933149,-0.040340119160578704,-0.2552573869137756,-0.5750218078671016,-0.10906713636867799,0.5122250849432909,0.5122250849432909,0.4608408458067793,-0.0013531331613005348,-0.5041843988047147,-0.5041843988047147
0.179319,-0.03615035686361276,-0.03615035686361276,-0.031340119160578724,-0.24584169372028422,-0.5840218078671017,-0.11787682777654618,0.521225084943291,0.521225084943291,0.46984084580677943,0.007450654115126187,-0.5131843988047148,-0.5131843988047148
0.181304,-0.02715035686361276,-0.02715035686361276,-0.040340119160578704,-0.2548416937202842,-0.5750218078671016,-0.10887682777654606,0.5122250849432909,0.5122250849432909,0.4608408458067793,-0.0015493458848739317,-0.5041843988047147,-0.5041843988047147
0.183286,-0.022443856964172004,-0.022443856964172004,-0.049336074962784256,-0.2638376495224898,-0.5660218078671014,-0.09987682777654594,0.5032250849432908,0.5032250849432908,0.4518408458067792,-0.01054934588487405,-0.49518439880471454,-0.49518439880471454
0.185209,-0.02306822325274686,-0.02306822325274686,-0.052078454548843696,-0.2665800291085492,-0.5645830514920144,-0.09843807140145888,0.5016711098651453,0.5016711098651453,0.4534181001426499,-0.008972091549003358,-0.4939985799527913,-0.4939985799527913
0.187167,-0.03206822325274687,-0.03206822325274687,-0.043078454548843716,-0.2575800291085492,-0.5735830514920145,-0.107438071401459,0.5106711098651454,0.5106711098651454,0.46241810014265,2.790845099676087e-05,-0.5029985799527914,-0.5029985799527914
0.189063,-0.03801454758493986,-0.03801454758493986,-0.034078454548843735,-0.24816625933827596,-0.5825830514920146,-0.1162472264165752,0.5196711098651455,0.5196711098651455,0.4714181001426501,0.008831880290893601,-0.5119985799527915,-0.5119985799527915
0.19103,-0.029014547584939872,-0.029014547584939872,-0.043078454548843716,-0.25716625933827597,-0.5735830514920145,-0.10724722641657508,0.5106711098651454,0.5106711098651454,0.46241810014265,-0.00016811970910651786,-0.5029985799527914,-0.5029985799527914
0.192977,-0.024258572040787033,-0.024258572040787033,-0.052078454548843696,-0.2661662593382759,-0.5645830514920144,-0.09824722641657496,0.5016711098651453,0.5016711098651453,0.4534181001426499,-0.009168119709106637,-0.4939985799527913,-0.4939985799527913
0.194925,-0.02486519080143968,-0.02486519080143968,-0.05492805553735712,-0.26901586032678937,-0.5630367145543216,-0.09670088947888217,0.5001392569589543,0.5001392569589543,0.45491773771365335,-0.007668482138103172,-0.4928311503283659,-0.4928311503283659
0.196815,-0.03386519080143969,-0.03386519080143969,-0.04592805553735714,-0.26001586032678936,-0.5720367145543217,-0.10570088947888229,0.5091392569589545,0.5091392569589545,0.46391773771365347,0.001331517861896947,-0.501831150328366,-0.501831150328366
0.198864,-0.03981789562155691,-0.03981789562155691,-0.03692805553735716,-0.2506033907705269,-0.5810367145543218,-0.11450921928144664,0.5181392569589546,0.5181392569589546,0.4729177377136536,0.010135377287123992,-0.5108311503283661,-0.5108311503283661
0.200776,-0.030817895621556925,-0.030817895621556925,-0.04592805553735714,-0.25960339077052685,-0.5720367145543217,-0.10550921928144652,0.5091392569589545,0.5091392569589545,0.46391773771365347,0.0011353772871238732,-0.501831150328366,-0.501831150328366
0.202766,-0.02601628461966934,-0.02601628461966934,-0.05492805553735712,-0.26860339077052686,-0.5630367145543216,-0.0965092192814464,0.5001392569589543,0.5001392569589543,0.45491773771365335,-0.007864622712876246,-0.4928311503283659,-0.4928311503283659
0.204664,-0.026608761532657278,-0.026608761532657278,-0.05787777860005528,-0.271553113833225,-0.5613890062679301,-0.09486151099505491,0.49862700527334547,0.49862700527334547,0.45634365767135693,-0.006438702755172665,-0.49167843538598077,-0.49167843538598077
0.206682,-0.02780052885751574,-0.02780052885751574,-0.05999430926026682,-0.27366964449343656,-0.5627949060242066,-0.09626741075133138,0.5066682613795005,0.5066682613795005,0.45989176425043693,-0.0028905961760926635,-0.49973048062430964,-0.49973048062430964
0.208575,-0.03680052885751573,-0.03680052885751573,-0.05099430926026684,-0.2642566852287107,-0.5717949060242067,-0.10507406949192455,0.5156682613795006,0.5156682613795006,0.46889176425043705,0.005912291441659334,-0.5087304806243097,-0.5087304806243097
0.210528,-0.027800528857515737,-0.027800528857515737,-0.05999430926026682,-0.27325668522871066,-0.5627949060242066,-0.09607406949192443,0.5066682613795005,0.5066682613795005,0.45989176425043693,-0.003087708558340785,-0.4997304806243096,-0.4997304806243096
0.21247,-0.0238853991509788,-0.0238853991509788,-0.06794550315304942,-0.28120787912149325,-0.5537949060242064,-0.08707406949192431,0.4976682613795004,0.4976682613795004,0.4508917642504368,-0.012087708558340904,-0.49073048062430946,-0.49073048062430946
