t_sec,mount_tx_pos,mount_ty_pos,mount_tz_pos,mount_rx_pos,mount_ry_pos,mount_rz_pos
0.0,0.0003055390922032111,-0.00034582109669517173,0.00032394848240348934,-0.001641435235705309,-0.00022226611516925674,0.00039740825254602573
0.002464,0.0003148385718680144,-0.0003563466115587094,0.00033380827580286064,-0.0016913944520054632,-0.00022903107347062068,0.00040950388959373545
0.004872,0.0003242720576285055,-0.00036702379976342396,0.0003438101494546077,-0.0017420735838021102,-0.0002358935152530108,0.0004217738255435392
0.007914,0.00033383930976000535,-0.000377852389979546,0.0003539538491901218,-0.0017934713432321081,-0.00024285326612737343,0.0004342177485906034
0.010696,0.00034354008853783465,-0.0003888321108773059,0.00036423912084079395,-0.0018455864424323143,-0.0002499101517046548,0.00044683534693009406
0.013274,0.00035337415423731416,-0.000399962691126934,0.00037466571023801515,-0.0018984175935395867,-0.00025706399759580124,0.00045962630875717736
0.015773,0.0003633412671337649,-0.00041124385939866117,0.00038523336321317684,-0.001951963508690784,-0.0002643146294117592,0.0004725903222670198
0.018508,0.00037344118750250725,-0.00042267534436271734,0.0003959418255976697,-0.0020062229000227623,-0.0002716618727634746,0.00048572707565478726
0.021084,0.00038367367561886224,-0.0004342568746893333,0.00040679084322288504,-0.002061194479672381,-0.00027910555326189396,0.0004990362571156461
0.023629,0.00039403849175815057,-0.00044598817904873935,0.0004177801619202139,-0.0021168769597764967,-0.0002866454965179636,0.0005125175548447624
0.026533,0.000404535396195693,-0.000457868986111166,0.0004289095275210474,-0.0021732690524719676,-0.00029428152814262964,0.0005261706570373025
0.029199,0.00041516414920681036,-0.00046989902454684375,0.00044017868585677675,-0.0022303694698956517,-0.00030201347374683854,0.0005399952518884325
0.031613,0.00042592451106682335,-0.0004820780230260029,0.0004515873827587929,-0.002288176924184407,-0.0003098411589415365,0.0005539910275933186
0.034306,0.0004368162420510529,-0.0004944057102188742,0.00046313536405848707,-0.0023466901274750915,-0.0003177644093376699,0.0005681576723471272
0.036784,0.0004478391024348195,-0.0005068818147956877,0.00047482237558725017,-0.002405907791904561,-0.00032578305054618476,0.0005824948743450241
0.039602,0.0004589928524934441,-0.0005195060654266742,0.0004866481631764734,-0.002465828629609676,-0.00033389690817802766,0.0005970023217821759
0.042222,0.0004702772525022476,-0.0005322781907820639,0.000498612472657548,-0.002526451352727293,-0.0003421058078441448,0.0006116797028537487
0.044561,0.00048169206273655037,-0.0005451979195320873,0.0005107150498618648,-0.0025877746733942684,-0.0003504095751554823,0.0006265267057549084
