t_sec,base_pos_err_m,base_orient_err_rad,mount_x,mount_y,mount_z,int_0,int_1,int_2,int_3,int_4,int_5
11.451359,0.026888433734482617,0.011180026018172666,0.014731753484450827,-0.020470857999866247,-0.01479173119504553,0.14348220047997212,0.05290792045861785,0.025005662026948126,-0.2479220883257092,-0.009825974252284373,-0.09585818419324246
11.453703,0.027003254119701243,0.011229222385441528,0.014662611404644772,-0.02041432473946125,-0.014921969241099897,0.14328671063504206,0.05287626323848292,0.02501110942627052,-0.24787855123558575,-0.009835926725162704,-0.09584610824309955
11.456573,0.027118155435429607,0.011278437777194636,0.014593466138034722,-0.020357788873401048,-0.01505221328991159,0.1430907975354081,0.05284453402555059,0.02501653747338635,-0.24783477728889847,-0.009845881043849154,-0.09583399898084694
11.459409,0.027201688102996717,0.011226011746493009,0.014524318038710023,-0.02030125069120289,-0.01518246267450754,0.14289520420214413,0.052812822267262166,0.025021932377512702,-0.24779078090215315,-0.00985578331274368,-0.09582173879333145
11.462181,0.027313409556056233,0.01126512016441302,0.01445516746075998,-0.020244710482384014,-0.01531271672791476,0.14269927021152928,0.05278104834990216,0.025027306391196484,-0.24774654904003296,-0.009865681842641924,-0.0958094335887491
11.464607,0.027428195071827307,0.011313931450883339,0.014386014758273953,-0.020188168536461673,-0.015442974783160174,0.14250291586819866,0.052749203380131796,0.025032660897773885,-0.2477020806430063,-0.00987558132281494,-0.09579709374720775
11.46711,0.0275430530536002,0.011362766205900127,0.014316860285341244,-0.020131625142953097,-0.01557323617327079,0.14230614153870025,0.05271728689497898,0.025037995987459413,-0.24765737607136004,-0.009885481271192768,-0.09578471831963593
11.469988,0.027627055840339927,0.011309196668898474,0.014247704396051206,-0.02007508059137554,-0.015703500231273544,0.1421097094293522,0.052685388536293516,0.025043297558938443,-0.24761244883944356,-0.009895329490505039,-0.09577219322331848
11.472198,0.027738789128656894,0.011347916278710077,0.014178547444493182,-0.02001853517124626,-0.015833766290195388,0.14191294149537198,0.05265342850104656,0.02504857814532246,-0.24756728670879885,-0.009905172808457203,-0.0957596212991356
11.475024,0.027853537568325752,0.01139644635722854,0.014109389784756482,-0.01996198917208248,-0.015964033683063317,0.14171575579967544,0.052621397863351314,0.025053839160057045,-0.2475218886986086,-0.009915015786103184,-0.09574701266372998
11.477792,0.027968358233567105,0.011445030493082627,0.014040231770930459,-0.019905442883401462,-0.016094301742904264,0.14151815261565412,0.05258929614676031,0.02505908069364802,-0.24747625516313143,-0.009924857973079704,-0.09573436643513515
11.480129,0.02805380355329369,0.011393682994858061,0.013971073757104421,-0.019848896594720434,-0.016224569802745233,0.14132088886416327,0.052557210330677444,0.025064288788566758,-0.24743039831558858,-0.00993465047384974,-0.09572157557593877
11.482952,0.028165633533876595,0.011432383364579092,0.013901916097367722,-0.019792350595556656,-0.01635483719561316,0.14112329133585577,0.05252506300169819,0.02506947585092703,-0.2473843071113996,-0.009944437121671701,-0.09570873653658063
11.486014,0.02828032409502474,0.0114806500431884,0.013832759145809687,-0.019735805175427366,-0.01648510325453502,0.14092527882888684,0.052492845509224145,0.025074643276103842,-0.2473379806962496,-0.009954222168194575,-0.09569585877193433
11.488507,0.028395074391419847,0.011528960004232269,0.013763603256519662,-0.01967926062384982,-0.01661536731253776,0.14072685176074293,0.05246055739983266,0.025079791149396034,-0.24729141942393323,-0.009964005172913251,-0.09568294141969136
11.491468,0.028480726067737445,0.011475730272371523,0.01369444878358696,-0.019622717230341247,-0.01674562870264836,0.1405287925938421,0.05242828654234087,0.025084905086408326,-0.24724463469319424,-0.009973738563670908,-0.09566988015825208
11.494456,0.0285925183760028,0.011514072167435182,0.013625296081100916,-0.019566175284418896,-0.016875886757893803,0.14033040469524577,0.05239595471083388,0.025089997879298068,-0.24719761617577501,-0.0099834650291955,-0.09565676910813381
