t_sec,joint1_pos,joint1_err,joint2_pos,joint2_err,joint3_pos,joint3_err,joint4_pos,joint4_err,joint5_pos,joint5_err,joint6_pos,joint6_err
0.034519,-0.004762215175903955,-0.004762215175903955,0.27533344308242946,-0.19268364849197744,-0.7132810010940392,-0.2469454463256172,0.5710397954267064,0.5710397954267064,0.5992276730437004,0.05954573022664822,-0.5910359603528464,-0.5910359603528464
0.036389,-0.005761722223835475,-0.005761722223835475,0.2747698697081561,-0.19324722186625082,-0.7132028972135261,-0.2468673424451041,0.5722592741262271,0.5722592741262271,0.5987546524216191,0.0590727096045669,-0.5916463584883296,-0.5916463584883296
0.038343,-0.006723111847997723,-0.006723111847997723,0.2741861191686266,-0.1938309724057803,-0.7131031161039036,-0.2467675613354816,0.573427536846465,0.573427536846465,0.5983071599138976,0.05862521709684543,-0.5922445616919533,-0.5922445616919533
0.040307,-0.007631584644419438,-0.007631584644419438,0.27369524662232625,-0.19384699298227165,-0.7126853570690357,-0.246158875073606,0.5731287318529527,0.5731287318529527,0.5973610806986089,0.05766277655388974,-0.5914250368338854,-0.5914250368338854
0.042251,-0.008520419754090182,-0.008520419754090182,0.2730509433156218,-0.1944912962889761,-0.712522052001604,-0.24599557000617434,0.5740955835488812,0.5740955835488812,0.596924938474895,0.05722663433017583,-0.5918957997765284,-0.5918957997765284
0.04426,-0.009379005732655476,-0.009379005732655476,0.2723758468876714,-0.19516639271692648,-0.7123726463062757,-0.24584616431084605,0.5751711280860242,0.5751711280860242,0.5965676665469701,0.056869362402250934,-0.5925067436258888,-0.5925067436258888
0.046268,-0.010207617787007945,-0.010207617787007945,0.2716853717867114,-0.19585686781788647,-0.7122091672887755,-0.2456826852933458,0.576218488158497,0.576218488158497,0.5962367781983482,0.056538474053628995,-0.5931202502199586,-0.5931202502199586
0.048196,-0.011007763414806528,-0.011007763414806528,0.2709820487133157,-0.19656019089128218,-0.7120291195630103,-0.24550263756758062,0.5772232768799133,0.5772232768799133,0.5959252395216666,0.05622693537694745,-0.5937203556974079,-0.5937203556974079
0.050137,-0.020007763414806534,-0.020007763414806534,0.27998204871331583,-0.1870829720309405,-0.7210291195630104,-0.2543106834545249,0.5862232768799134,0.5862232768799134,0.5869252395216665,0.04721097450533529,-0.5847203556974078,-0.5847203556974078
0.05211,-0.01100776341480653,-0.01100776341480653,0.2709820487133157,-0.1960829720309406,-0.7120291195630103,-0.24531068345452478,0.5772232768799133,0.5772232768799133,0.5959252395216666,0.05621097450533541,-0.5937203556974079,-0.5937203556974079
0.054133,-0.0032224914092108996,-0.0032224914092108996,0.2621253185468059,-0.20493970219745045,-0.7063294253132282,-0.23961098920474266,0.5682232768799131,0.5682232768799131,0.6023219306817905,0.06260766566545928,-0.5930098869794984,-0.5930098869794984
0.055964,-0.003456208231875855,-0.003456208231875855,0.2607617995323498,-0.20630322121190653,-0.7057176387648542,-0.23899920265636865,0.568367420399388,0.568367420399388,0.60255893756452,0.06284467254818871,-0.5934408297528775,-0.5934408297528775
0.058002,-0.004603119805098925,-0.004603119805098925,0.2602724712734517,-0.2067925494708046,-0.7057003660605964,-0.23898192995211087,0.5696474815424288,0.5696474815424288,0.6020929149025697,0.062378649886238424,-0.5940112213322948,-0.5940112213322948
0.059886,-0.013603119805098924,-0.013603119805098924,0.26927247127345183,-0.19731214441151584,-0.7147003660605965,-0.2477886179157165,0.578647481542429,0.578647481542429,0.5930929149025695,0.05336306600878393,-0.5850112213322947,-0.5850112213322947
0.061849,-0.004603119805098926,-0.004603119805098926,0.2602724712734517,-0.20631214441151596,-0.7057003660605964,-0.23878861791571637,0.5696474815424288,0.5696474815424288,0.6020929149025697,0.06236306600878405,-0.5940112213322948,-0.5940112213322948
0.063941,0.002751266393528625,0.002751266393528625,0.25170639587182253,-0.21487821981314514,-0.7000320173647853,-0.23312026921990525,0.5606474815424287,0.5606474815424287,0.608067522920036,0.06833767402625035,-0.5929667261870363,-0.5929667261870363
0.065821,0.0020950000629170245,0.0020950000629170245,0.25064234142231406,-0.2159422742626536,-0.6996300995170388,-0.2327183513721588,0.5611749493588414,0.5611749493588414,0.608062948044997,0.06833309915121144,-0.5933786838562043,-0.5933786838562043
0.067732,0.0005474269473280853,0.0005474269473280853,0.25043607487756536,-0.2161485408074023,-0.6998302688047028,-0.23291852065982277,0.5628488955682239,0.5628488955682239,0.6073833232023602,0.0676534743085746,-0.5939660463397316,-0.5939660463397316
0.069617,0.009547426947328085,0.009547426947328085,0.24143607487756524,-0.2870813063825124,-0.7088302688047029,-0.1814927676809791,0.571848895568224,0.571848895568224,0.6137420841885848,0.1835314211695931,-0.6029660463397317,-0.6029660463397317
0.071672,0.000547426947328086,-0.5848264515316758,0.25043607487756536,-0.6816995070926495,-0.6998302688047028,0.4283836136415863,0.5628488955682239,2.069867938536974,0.6047420841885847,1.482637439413194,-0.5939660463397316,-0.591856518751841
0.073633,-0.008452573052671913,-0.008452573052671913,0.24143607487756524,-0.22466699132894014,-0.6908302688047027,-0.223724671097157,0.5538488955682238,0.5538488955682238,0.5957420841885845,0.05599709673405506,-0.5849660463397315,-0.5849660463397315
0.075551,-0.012803706232325027,-0.012803706232325027,0.23786423150423402,-0.22823883470227135,-0.6818302688047025,-0.21472467109715687,0.5448488955682237,0.5448488955682237,0.5996078534169424,0.05986286596241297,-0.5759660463397314,-0.5759660463397314
0.077559,-0.014052032076312889,-0.014052032076312889,0.2377905921120202,-0.22831247409448518,-0.6814713956311463,-0.21436579792360066,0.5441330709425871,0.5441330709425871,0.5996111106820251,0.05986612322749563,-0.5727326862147605,-0.5727326862147605
0.079506,-0.0230520320763129,-0.0230520320763129,0.2467905921120203,-0.2814748195255528,-0.6904713956311465,-0.16224592235522983,0.5531330709425872,0.5531330709425872,0.590611110682025,0.16097959296028552,-0.5663333347735069,-0.5663333347735069
0.081467,-0.014052032076312889,-0.014052032076312889,0.2377905921120202,-0.22783140463609258,-0.6814713956311463,-0.21417206442979814,0.5441330709425871,0.5441330709425871,0.5995624721095132,0.059802839092086835,-0.5750459336282397,-0.5750459336282397
0.083434,-0.0062574729227082935,-0.0062574729227082935,0.22997978792752657,-0.2356422088205862,-0.6765818062102479,-0.20928247500889968,0.5353305383605624,0.5353305383605624,0.6054501561888864,0.06569052317146007,-0.5744797507774057,-0.5744797507774057
0.085343,-0.006520035150100108,-0.006520035150100108,0.22960878581638716,-0.23601321093172561,-0.6770710240564716,-0.20977169285512337,0.536827421084834,0.536827421084834,0.6054720102764076,0.06571237725898127,-0.5756581011168046,-0.5756581011168046
0.087355,-0.0077021048654674455,-0.0077021048654674455,0.23005244291139212,-0.23556955383672065,-0.6781354519673448,-0.21083612076599662,0.5394629594724528,0.5394629594724528,0.6048367936784181,0.06507716066099178,-0.5770202453376412,-0.5770202453376412
0.089269,-0.016702104865467447,-0.6020759833444713,0.23905244291139224,-0.6930831390588226,-0.6871354519673449,0.42429376251019413,0.5484629594724529,2.060085388366496,0.595836793678418,1.4457294099503906,-0.5739372318445701,-0.5722110813318748
0.091292,-0.007702104865467447,-0.007702104865467447,0.23005244291139212,-0.2350842699316912,-0.6781354519673448,-0.2106406117387254,0.5394629594724528,0.5394629594724528,0.6036365169434565,0.06386258965486191,-0.5802421132874993,-0.5802421132874993
0.09323,-0.00033267003070022814,-0.00033267003070022814,0.22237107202680356,-0.24276564081627977,-0.673142721761169,-0.20564788153254954,0.5306324483971616,0.5306324483971616,0.6092176660461571,0.06944373875756249,-0.579125261603077,-0.579125261603077
0.095291,-0.0010215260405688595,-0.0010215260405688595,0.22213225653673968,-0.24300445630634365,-0.6736938593353325,-0.20619901910671312,0.5324066833578708,0.5324066833578708,0.6091061380886288,0.06933221080003416,-0.5800927407823071,-0.5800927407823071
0.09711,-0.0026085775217314267,-0.0026085775217314267,0.22270186701666228,-0.24243484582642105,-0.674833280708128,-0.20733844047950856,0.5353366882506779,0.5353366882506779,0.608359495250551,0.06858556796195636,-0.5812885703257561,-0.5812885703257561
0.09904,-0.004237074550402731,-0.004237074550402731,0.22328699663046372,-0.3047995540858369,-0.6759596269173069,-0.14714145597129946,0.5382828687480063,0.5382828687480063,0.6075739316514749,0.17832792727002533,-0.5824786719214085,-0.5824786719214085
0.101092,-0.005800538730860127,-0.005800538730860127,0.2239237488316065,-0.24072519136827883,-0.6766988244171772,-0.20900739306923716,0.5396626538511198,0.5396626538511198,0.6062877082814165,0.06649989445867266,-0.5821819183550656,-0.5821819183550656
0.103014,-0.007302283634817606,-0.007302283634817606,0.22432890782395154,-0.2403200323759338,-0.677636020494699,-0.2099445891467589,0.5422628111260762,0.5422628111260762,0.6055326419246475,0.06574482810190363,-0.5832004587482836,-0.5832004587482836
0.104966,-0.008740571154922583,-0.008740571154922583,0.22464048801038963,-0.2400084521894957,-0.6785270583335113,-0.2108356269855713,0.5449009754634743,0.5449009754634743,0.6048731300811839,0.06508531625844005,-0.5843444772602258,-0.5843444772602258
0.10693,-0.010118179139591342,-0.010118179139591342,0.2248788718845016,-0.23977006831538375,-0.6793466074043121,-0.21165517605637202,0.5474402345898817,0.5474402345898817,0.6042553738082186,0.06446755998547471,-0.5854722819672433,-0.5854722819672433
0.108854,-0.011438312081334499,-0.011438312081334499,0.2250501360219558,-0.23959880417792953,-0.6800953922810247,-0.2124039609330846,0.549869090312706,0.549869090312706,0.6036715404872975,0.06388372666455366,-0.5865680655546794,-0.5865680655546794
0.110815,-0.012695161882381427,-0.012695161882381427,0.22528400411455443,-0.23888325023792942,-0.6804727608087273,-0.21258711322074864,0.5507519163939264,0.5507519163939264,0.6025852024180544,0.0627841444288676,-0.5861906985067904,-0.5861906985067904
0.112803,-0.013907225348804461,-0.013907225348804461,0.2253095470036187,-0.23885770734886516,-0.6810660799355004,-0.2131804323475217,0.5528660156080772,0.5528660156080772,0.6020252113189708,0.06222415332978404,-0.5871178965918152,-0.5871178965918152
0.11476,-0.015071646035578009,-0.015071646035578009,0.22526365279972538,-0.23890360155275847,-0.6816328381054343,-0.2137471905174556,0.555039588490837,0.555039588490837,0.6015525622128401,0.061751504223653386,-0.5881713971950511,-0.5881713971950511
0.11672,-0.01619033901563016,-0.01619033901563016,0.22516545757658807,-0.23900179677589578,-0.6821468111319197,-0.21426116354394098,0.5571359589144386,0.5571359589144386,0.601113362350331,0.06131230436114421,-0.5892107617471379,-0.5892107617471379
0.118643,-0.01726570275292454,-0.01726570275292454,0.2250198342573816,-0.23914742009510226,-0.6826075950263152,-0.2147219474383365,0.5591426599590792,0.5591426599590792,0.6007000507794645,0.06089899279027777,-0.5902202065390808,-0.5902202065390808
0.120605,-0.018289697682755113,-0.018289697682755113,0.22495776527956624,-0.2387223034342728,-0.6827089561299158,-0.21462679542325935,0.559602717037986,0.559602717037986,0.5997623201922295,0.059948336794305335,-0.589738914770569,-0.589738914770569
0.122569,-0.019283057656711036,-0.019283057656711036,0.22470223733705558,-0.23897783137678347,-0.6830459551589448,-0.21496379445228841,0.5613319083902504,0.5613319083902504,0.5993570955604846,0.05954311216256036,-0.5905823711638432,-0.5905823711638432
0.124565,-0.0202408924847628,-0.0202408924847628,0.22439144995906657,-0.23928861875477248,-0.6833713849444558,-0.2152892242377994,0.5631404601569427,0.5631404601569427,0.5990335929430396,0.059219609545115404,-0.591556037513068,-0.591556037513068
0.126489,-0.021164317609992104,-0.021164317609992104,0.22404386586755987,-0.23963620284627918,-0.6836576926411184,-0.215575531934462,0.5648887917031274,0.5648887917031274,0.5987367930513761,0.05892280965345187,-0.5925174780111059,-0.5925174780111059
0.12845,-0.022055101032945217,-0.022055101032945217,0.22366349088156318,-0.24001657783227587,-0.6839035971509038,-0.21582143644424734,0.5665633666138354,0.5665633666138354,0.5984592570612456,0.058645273663321396,-0.5934506268283568,-0.5934506268283568
0.130393,-0.022903605068638505,-0.022903605068638505,0.22338255438078383,-0.2398069453742536,-0.6837990238629776,-0.21551890450630623,0.5666934500883268,0.5666934500883268,0.5976399499332768,0.057813424777231504,-0.5928818994341407,-0.5928818994341407
0.132357,-0.023732078166094524,-0.023732078166094524,0.22291895879055607,-0.24027054096448136,-0.6839442344606202,-0.21566411510394884,0.5681193053969982,0.5681193053969982,0.5973575702761198,0.05753104512007445,-0.5936512817967349,-0.5936512817967349
0.134329,-0.02453416000724615,-0.02453416000724615,0.22241209553784855,-0.24077740421718888,-0.6840888107828906,-0.21580869142621922,0.569639556686296,0.569639556686296,0.5971522481950502,0.05732572303900485,-0.5945537194273633,-0.5945537194273633
0.136324,-0.02531036886966308,-0.02531036886966308,0.2218799518849495,-0.24130954787008793,-0.6842042710412157,-0.21592415168454432,0.5711126804048341,0.5711126804048341,0.5969681232404034,0.057141598084358036,-0.5954455072287969,-0.5954455072287969
0.138322,-0.02606199632211455,-0.02606199632211455,0.221325891241796,-0.24186360851324143,-0.6842887113292305,-0.21600859197255912,0.5725243724099058,0.5725243724099058,0.5967978787274117,0.0569713535713664,-0.5963104158956749,-0.5963104158956749
0.140192,-0.03506199632211455,-0.03506199632211455,0.23032589124179612,-0.29737724345460104,-0.6932887113292306,-0.16328457324495538,0.581524372409906,0.581524372409906,0.5883380427838542,0.1598609451497623,-0.595032954618165,-0.595032954618165
0.142189,-0.026061996322114547,-0.026061996322114547,0.221325891241796,-0.2413728233889493,-0.6842887113292305,-0.21581046475447907,0.5725243724099058,0.5725243724099058,0.5944166931930746,0.054578091987477984,-0.5988300577886706,-0.5988300577886706
0.144194,-0.017879270479621737,-0.017879270479621737,0.21258149920098005,-0.2501172154297653,-0.6782487705835719,-0.20977052400882046,0.5635243724099057,0.5635243724099057,0.6003378239177884,0.06049922271219188,-0.5968109373916591,-0.5968109373916591
0.146178,-0.018055760431335114,-0.018055760431335114,0.21135482169654082,-0.25134389293420445,-0.6778270385491342,-0.20934879197438272,0.5638741309079057,0.5638741309079057,0.6007595193326646,0.06092091812706801,-0.5972466782225131,-0.5972466782225131
0.148047,-0.01918727907408147,-0.01918727907408147,0.21099584074718658,-0.2517028738835587,-0.6780514281409623,-0.20957318156621085,0.5655068329643185,0.5655068329643185,0.6005461188926617,0.06070751768706517,-0.597970798430073,-0.597970798430073
0.149996,-0.028187279074081487,-0.6135611575530854,0.2199958407471867,-0.7121397412230281,-0.6870514281409624,0.38546692055288523,0.5745068329643186,2.1187363404106074,0.5936093377341368,1.3667788552512268,-0.6000016773716136,-0.5982755268589183
0.151979,-0.01918727907408147,-0.01918727907408147,0.21099584074718658,-0.25121143207073543,-0.6780514281409623,-0.2093747075407536,0.5655068329643185,0.5655068329643185,0.5980188921717279,0.058168666971643135,-0.6005850332981607,-0.6005850332981607
0.153914,-0.011468662219942838,-0.011468662219942838,0.20255087349689743,-0.2596563993210246,-0.672029578101458,-0.20335285750124932,0.5565068329643184,0.5565068329643184,0.6036317469760258,0.0637815217759411,-0.5981015504207795,-0.5981015504207795
0.155866,-0.012101795069750856,-0.012101795069750856,0.20160680538269152,-0.26060046743523047,-0.6718055093952103,-0.20312878879500162,0.5572072755793331,0.5572072755793331,0.6039285482176387,0.064078323017554,-0.5984320986481266,-0.5984320986481266
0.157828,-0.013666048639752815,-0.013666048639752815,0.20151421289728458,-0.2606930599206374,-0.6722358121066979,-0.2035590915064892,0.5592051639400275,0.5592051639400275,0.6036132433377269,0.06376301813764218,-0.5990951293608706,-0.5990951293608706
0.159787,-0.022666048639752825,-0.022666048639752825,0.2105142128972847,-0.25120033231816596,-0.681235812106698,-0.21236001593209625,0.5682051639400276,0.5682051639400276,0.5980822707913858,0.0582208575320321,-0.604162893102199,-0.604162893102199
0.16175,-0.013666048639752815,-0.013666048639752815,0.20151421289728458,-0.2602003323181661,-0.6722358121066979,-0.20336001593209613,0.5592051639400275,0.5592051639400275,0.6009929538727015,0.0611315406133478,-0.6018533025060864,-0.6018533025060864
0.163699,-0.006331255155338968,-0.006331255155338968,0.19332099138562187,-0.2683935538298288,-0.6662301872105877,-0.1973543910359859,0.5502051639400274,0.5502051639400274,0.6063449611026763,0.06648354784332267,-0.5989750924560734,-0.5989750924560734
0.165664,-0.007346697841549215,-0.007346697841549215,0.1926136685470433,-0.26910087666840743,-0.6661818094935691,-0.1973060133189673,0.5512229113239884,0.5512229113239884,0.606543916986168,0.06668250372681439,-0.5992354127083033,-0.5992354127083033
0.167635,-0.00927387712812787,-0.00927387712812787,0.1927441946300954,-0.2689703505853553,-0.6667949471186635,-0.1979191509440617,0.5535510941812012,0.5535510941812012,0.6061505338347436,0.06628912057538994,-0.5998662612625865,-0.5998662612625865
0.169588,-0.01827387712812787,-0.6036477556071318,0.20174419463009552,-0.7303913873401193,-0.6757949471186636,0.38184608223924654,0.5625510941812013,2.123659683353565,0.601922100030059,1.3447867087947074,-0.6077254867318668,-0.6056159591439761
0.171535,-0.00927387712812787,-0.00927387712812787,0.1927441946300954,-0.26847510784113116,-0.6667949471186635,-0.1977189759840966,0.5535510941812012,0.5535510941812012,0.6034711889026488,0.06359899702258365,-0.6027869861517273,-0.6027869861517273
0.173537,-0.0022555311278079975,-0.0022555311278079975,0.18476215574391444,-0.27645714672731214,-0.6608012956717326,-0.19172532453716573,0.5445510941812011,0.5445510941812011,0.6085991235156656,0.0687269316356004,-0.5995662650738098,-0.5995662650738098
0.175493,-0.003591350779007267,-0.003591350779007267,0.18425309857111444,-0.2769662039001121,-0.6609081349349324,-0.1918321638003655,0.5458540609051428,0.5458540609051428,0.6087205237815764,0.06884833190151118,-0.5997802266812189,-0.5997802266812189
0.177424,-0.005823333884198527,-0.005823333884198527,0.184570498146075,-0.27664880432515154,-0.66168297781516,-0.19260700668059305,0.5484796843476386,0.5484796843476386,0.6082669141780868,0.06839472229802157,-0.6003982012386622,-0.6003982012386622
0.179373,-0.014823333884198524,-0.014823333884198524,0.19357049814607513,-0.3337123312619908,-0.6706829778151601,-0.13948451316716426,0.5574796843476387,0.5574796843476387,0.6052325094076955,0.17752642908832017,-0.6093982012386623,-0.6093982012386623
0.18137,-0.005823333884198527,-0.005823333884198527,0.184570498146075,-0.2761536727304898,-0.66168297781516,-0.19240679307222186,0.5484796843476386,0.5484796843476386,0.6055643125085548,0.06568180807206936,-0.6021828549882374,-0.6021828549882374
0.183308,0.0009347778513222376,0.0009347778513222376,0.1767666323469652,-0.2839575385295996,-0.6556967832571049,-0.1864205985141668,0.5394796843476385,0.5394796843476385,0.6105038730632363,0.07062136862675084,-0.5987341745672144,-0.5987341745672144
0.185248,-0.0006700920938191425,-0.0006700920938191425,0.1764244133455427,-0.2842997575310221,-0.6559377180653888,-0.18666153332245072,0.5410340563391995,0.5410340563391995,0.6105613844665504,0.07067888003006495,-0.5989709808322529,-0.5989709808322529
0.187222,-0.0031587266300038322,-0.0031587266300038322,0.17689905995108626,-0.2838251109254786,-0.6568526469499164,-0.18757646220697832,0.543921174428156,0.543921174428156,0.610058572370831,0.07017606793434561,-0.5996375936428673,-0.5996375936428673
0.189118,0.005841273369996168,-0.5795326051090077,0.16789905995108614,-0.7642365220191287,-0.6658526469499165,0.37652959334549363,0.5529211744281561,2.13551127757757,0.6082301742361148,1.3138833648489077,-0.6086375936428674,-0.6065280660549768
0.191161,-0.0031587266300038322,-0.0031587266300038322,0.17689905995108626,-0.28332534857351166,-0.6568526469499164,-0.18737429114735338,0.543921174428156,0.543921174428156,0.5992301742361147,0.05933772697958439,-0.5996375936428673,-0.5996375936428673
0.193128,-0.01215872663000383,-0.01215872663000383,0.1686922003343113,-0.2915322081902867,-0.6478526469499163,-0.17837429114735326,0.5349211744281559,0.5349211744281559,0.5911159552265889,0.05122350797005859,-0.5906375936428672,-0.5906375936428672
0.195091,-0.01982316272481261,-0.01982316272481261,0.16681311425339185,-0.2934112942712061,-0.6388526469499162,-0.16937429114735314,0.5259211744281558,0.5259211744281558,0.5947979521025399,0.054905504846009645,-0.581637593642867,-0.581637593642867
0.197078,-0.022075003008413106,-0.022075003008413106,0.1673816802990699,-0.29284272822552804,-0.6392176017375724,-0.16973924593500933,0.5265375935694686,0.5265375935694686,0.5951991088712683,0.05530666161473796,-0.578259866789856,-0.578259866789856
0.198969,-0.023624185701565915,-0.6089980641805698,0.168158395840432,-0.7639771861297828,-0.6406422217225085,0.39372915431508915,0.5296401791313025,2.1252736859062047,0.5952022278065067,1.2820594513172487,-0.5792768798132075,-0.5775507293005122
0.200931,-0.025034367232023836,-0.025034367232023836,0.16901433600855628,-0.2907117161965914,-0.6417847346463126,-0.17210469140159124,0.5313909397739621,0.5313909397739621,0.5946100520711569,0.054708152480719696,-0.5792423845656105,-0.5792423845656105
0.202916,-0.026375544539662708,-0.026375544539662708,0.16961427300122203,-0.2901117792039256,-0.6431251112671563,-0.17344506802243498,0.5344374244423764,0.5344374244423764,0.5945358660876559,0.05463396649721863,-0.5806389778896326,-0.5806389778896326
0.204849,-0.0276602056331598,-0.0276602056331598,0.1701077957335485,-0.28961825647159917,-0.6444031077200083,-0.17472306447528696,0.5375137890489766,0.5375137890489766,0.5945308291961304,0.05462892960569321,-0.5821594509101269,-0.5821594509101269
0.206848,-0.028892398469788836,-0.028892398469788836,0.17051732072178202,-0.2892087314833657,-0.6455921101601527,-0.17591206691543138,0.5404738296054865,0.5404738296054865,0.5945404227838612,0.05463852319342399,-0.5836486876108158,-0.5836486876108158
0.208797,-0.030075074040058422,-0.6154489525190623,0.17084976125884496,-0.7612858207113699,-0.6466933459295069,0.37966621217596186,0.5433055389063529,2.1519814956324272,0.5945576306235375,1.2630013104331077,-0.5850898167010194,-0.5833636661883241
0.210722,-0.031207985461426935,-0.031207985461426935,0.17125406462188958,-0.2879725325507428,-0.6473947382893621,-0.17751247741536857,0.544494855099061,0.544494855099061,0.5940109318642426,0.054100018677095574,-0.5849505155286928,-0.5849505155286928
0.212679,-0.03229768975205739,-0.03229768975205739,0.17142298364687292,-0.28780361352575945,-0.6483059103363863,-0.17842364946239275,0.5469719176639459,0.5469719176639459,0.5939981028037622,0.05408718961661518,-0.5861849662178932,-0.5861849662178932
0.21464,-0.03334584558860128,-0.03334584558860128,0.1715102131895365,-0.28771638398309585,-0.649176869750473,-0.1792946088764794,0.5495006679570056,0.5495006679570056,0.5940531468269755,0.05414223363982851,-0.5875408836084324,-0.5875408836084324
0.216594,-0.03435458049824415,-0.03435458049824415,0.17153737867430338,-0.28768921849832896,-0.6499810143487894,-0.18009875347479587,0.551937348999822,0.551937348999822,0.5941196627097075,0.054208749522560495,-0.5888695151220763,-0.5888695151220763
0.218571,-0.035326011246608884,-0.6206998897256127,0.17151008403918627,-0.7606254979310285,-0.6507184209407363,0.36763027290691996,0.554269172926534,2.1752208254533896,0.5941905424054829,1.2430705472882955,-0.5901545514020072,-0.5880450238141166
