t_sec,world_pos_err_m,world_orient_err_rad,base_pos_err_m,base_orient_err_rad,solve_time_us
0.306609,0.00752099334654749,0.026322737487771048,0.007936269713124432,0.027685405709967793,33.0
0.307501,0.007197927384298999,0.025143033797479387,0.007594519114304372,0.026445346179303997,42.0
0.310488,0.006895143761823218,0.02402026301372764,0.007274303038010121,0.025265931573115716,29.0
0.312457,0.006662068193692395,0.022897515948525193,0.00701737386664812,0.024186608223375223,28.0
0.313781,0.006404119351066058,0.021879095217805636,0.006755615319417042,0.023022743137654324,29.0
0.315441,0.006156820325148938,0.020915748871882658,0.0064959898373638325,0.02199979471180073,26.0
0.317744,0.005924366657024212,0.02000000899558434,0.006250922363725511,0.02103619287025663,26.0
0.31937,0.00570648039460396,0.01912913966498106,0.006021209072319275,0.020120777344098967,26.0
0.321647,0.005577193788956862,0.01825952807859952,0.005867912738999964,0.01932621747502827,24.0
0.323277,0.0053950549386190035,0.01747196254380351,0.005693559363274445,0.018385741846997712,51.0
0.325128,0.005216093002716706,0.016727593719374028,0.005507498675692782,0.017590169295150414,24.0
0.32726,0.005047236005906085,0.01602072791753889,0.005330227184731387,0.01684518146760493,24.0
0.329126,0.004888756460200291,0.015349254595575155,0.0051637447848553175,0.01613865802528923,22.0
0.33105,0.012632048466094888,0.11796577529148472,0.013546314430583226,0.11653053199954518,24.0
0.333194,0.004973191968786153,0.026491584053017287,0.003978906264981858,0.03095706344561504,23.0
0.33519,0.0070822115528284225,0.02494913727812572,0.0053113426978601865,0.016163474731740717,23.0
0.337139,0.00706089663077932,0.02387616640095962,0.007191444053549749,0.02390829834816976,20.0
0.339179,0.006798470361571924,0.022809043621840285,0.007145407213704288,0.02389379471478116,23.0
0.341334,0.013084014976987968,0.12569548298323246,0.014459471415280563,0.12350677920847421,25.0
0.342424,0.006862064949914627,0.034428629354853406,0.004842195174692497,0.03795868430651776,24.0
0.344918,0.009018242828995023,0.03321066845638003,0.00708968584276074,0.024351118865746296,21.0
0.346263,0.008881660668835022,0.0317516875003096,0.009101146085818888,0.032217525180305864,22.0
0.348653,0.008502094791100121,0.03030366167491376,0.008947364232249282,0.03179014848552782,22.0
0.350644,0.013735957109248449,0.13258364763197775,0.015451685421257598,0.13032350869427028,21.0
0.352651,0.00855095500605655,0.04206172833779406,0.0061057242934686624,0.04473160673758197,22.0
0.354473,0.010663422056297254,0.040822077446747256,0.008717735243699632,0.032200884191039135,40.0
0.35652,0.010427349628601047,0.039006527728406855,0.01073138070120171,0.03985337010837392,21.0
0.358333,0.009950511151841469,0.03721294275981567,0.010482387766915971,0.039054754151165536,24.0
0.360651,0.014451523162278669,0.13874097628751214,0.016406025697055102,0.13667895085800089,21.0
0.362484,0.009998380928485092,0.048828875050601274,0.007351122406799511,0.050953584833077534,22.0
0.363956,0.01205265292048729,0.047451886080932135,0.01012832577688119,0.039100779535409524,21.0
0.366987,0.011732703567623055,0.045325291189481844,0.012111151779092385,0.046495013421652784,20.0
0.368348,0.011174828306052294,0.04323224504698795,0.011780978683037404,0.04537778055639716,21.0
0.369788,0.015155228599399292,0.1442092077365004,0.017277485139327097,0.14230517747172178,23.0
0.372541,0.011223020751498433,0.05476073528950922,0.00846563920869483,0.05651696391464007,21.0
0.37422,0.013221035853480886,0.05320900121040139,0.01132830319343221,0.04511064588291475,20.0
0.37596,0.012830851503473118,0.050812076781781325,0.01327306771683232,0.052257242573615734,22.0
0.378098,0.012205448883739705,0.04845968841798111,0.012874521601061919,0.05086603397365074,20.0
0.380036,0.20861061469380093,1.338859448952461,0.21131356328567333,1.3332531396781269,22.0
0.381547,0.021524958993636042,0.18757831412948037,0.020494418852530186,0.2025539356240211,20.0
0.383854,0.01016983823687087,0.05484668581560163,0.01156618764313792,0.05224982950636021,20.0
0.385431,0.009530731790666703,0.04247061994599214,0.010832051355879396,0.040684450041147194,17.0
0.387751,0.008973291963875222,0.04024109182053442,0.009584434259313625,0.041250942265349776,21.0
0.390017,0.008549708923331362,0.0383774838546713,0.008986429793703343,0.040149134544539514,21.0
0.392094,0.008196084783417221,0.03659543650943671,0.00859178536528661,0.03842855408819161,22.0
0.393331,0.007841676040720846,0.03493579794857509,0.008220231733706606,0.03665643829731828,20.0
0.395752,0.007505107711270572,0.033359121359329606,0.007866142921734282,0.034998257529987926,21.0
0.397228,0.007188341507036631,0.03185775504719046,0.007532759683856689,0.03342192576172734,19.0
0.399556,0.006890652689670134,0.030427771961134574,0.007219605966294004,0.031920821371003084,21.0
0.401768,0.006670047853615372,0.029035732698811052,0.0069759709121758945,0.030516956999524215,21.0
0.403555,0.006416321882540701,0.02773830679730815,0.0067213102329861055,0.02909952282698531,22.0
0.4051,0.006171393866761827,0.026505862512853293,0.006465937497526144,0.02779942608041905,23.0
0.407907,0.005940379857554581,0.025332683684597495,0.006223962703723022,0.026566916854229756,32.0
0.40947,0.0057231999672276,0.024215734749170922,0.0059965034521844655,0.025394045887921074,24.0
0.411566,0.0056044222281466105,0.02313184210108414,0.0058533031379893515,0.024329232629662675,24.0
0.412918,0.005422951564925049,0.0221203114575304,0.005683228746102288,0.023196471551686058,23.0
0.415497,0.005242976642283132,0.02115957198683438,0.005497795615975519,0.022179593355933905,23.0
0.416821,0.005072520245028036,0.020245493275994158,0.005320243469372118,0.021218566714113887,23.0
0.420394,0.004912047282610406,0.019375747727912385,0.005152990221814923,0.02030487905787818,25.0
0.421317,0.0048712955763704074,0.018539633593019293,0.005084967109843637,0.019519212704403606,23.0
0.423913,0.004740463604786011,0.017754438545428016,0.0049759368004936655,0.018605369981901074,21.0
0.425239,0.004605221571447573,0.01700837894250668,0.004838683062844694,0.01781153696274838,23.0
0.427102,0.00447629456595593,0.01629901685702316,0.0047051095491471556,0.017064909296397264,22.0
0.42891,0.004354613164040548,0.015624632898673703,0.0045788112946087665,0.016356029667570878,22.0
0.431284,0.01414494446300635,0.12138487143383762,0.01476164222612134,0.1186885948066303,22.0
0.433331,0.004726475316784429,0.027953609686708573,0.004571142305494785,0.03315850851625308,24.0
0.434869,0.006429409576770703,0.0254965589593152,0.004782453586702675,0.017400844444838828,25.0
0.436725,0.006426767773700705,0.02438610921649135,0.006507427219593405,0.02438448691305505,21.0
0.438864,0.006204303488021738,0.02329812537532014,0.006499664594230046,0.024369621793296593,24.0
0.441098,0.014336348712827423,0.1284022616062416,0.01547607232159788,0.12610512165329574,25.0
0.442308,0.006460692353535506,0.03555238503536914,0.004924110204545263,0.03908839897675187,23.0
0.444811,0.008525731589288469,0.0340445955823201,0.006495492375384411,0.025167023320930994,22.0
0.446737,0.008412001371372603,0.032539207850084205,0.008586461154406375,0.0330106476030847,23.0
0.448632,0.00806299674190501,0.03105274674482751,0.008469051504226237,0.032558430425385525,22.0
0.450565,0.014807960670174938,0.13491548303701753,0.016344136818320382,0.1329461772864757,22.0
0.452621,0.008251569126739362,0.0430029477727375,0.006070070111290049,0.04542613819020259,22.0
0.454071,0.010367354926631754,0.04179658563277018,0.008281663313318961,0.032920965897921164,21.0
